                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1152324190 |  9465124087 |   450693093 |  4518360479 |   422242947 |  6781938166 |  2776338471 |   865137466 |   869838627 |  1756690909 |  1082619869 |  3824667223 |   249999981 |   685090886 |  7116570162 |  6023911246
  Cycles                             |  6322379780 |  6322379698 |  6322379708 |  6322379703 |  6322380435 |  6322379715 |  6322382685 |  6322379864 |  6322380452 |  6322380178 |  6322379659 |  6322379700 |  6322374982 |  6322379814 |  6322379700 |  6322379704
  IPC                                |        0.18 |        1.50 |        0.07 |        0.71 |        0.07 |        1.07 |        0.44 |        0.14 |        0.14 |        0.28 |        0.17 |        0.60 |        0.04 |        0.11 |        1.13 |        0.95
  Time (ns)                          |  2107459927 |  2107459900 |  2107459903 |  2107459901 |  2107460145 |  2107459905 |  2107460895 |  2107459955 |  2107460151 |  2107460060 |  2107459887 |  2107459900 |  2107458328 |  2107459938 |  2107459900 |  2107459902
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    61732129 |  1746793384 |    74817644 |   400834696 |    58075046 |   904444493 |   418620760 |   146784115 |     7885356 |    40498926 |    35362384 |   207052978 |    58565837 |    12641707 |   474201479 |   265858833
  num incorrect                      |     1444163 |   119163964 |     4536847 |    66873204 |     7992582 |    91107736 |    47103893 |    13461912 |       52794 |      722364 |    16676647 |   144861096 |     6500447 |    17630279 |    81395974 |    15096940
  misprediction rate                 |       2.29% |       6.39% |       5.72% |      14.30% |      12.10% |       9.15% |      10.11% |       8.40% |       0.67% |       1.75% |      32.05% |      41.16% |       9.99% |      58.24% |      14.65% |       5.37%
  mpki                               |        1.25 |       12.59 |       10.07 |       14.80 |       18.93 |       13.43 |       16.97 |       15.56 |        0.06 |        0.41 |       15.40 |       37.88 |       26.00 |       25.73 |       11.44 |        2.51
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115238321 |  1552042045 |    76003625 |   513044468 |    73953774 |  1015281278 |   444599016 |   100470184 |    76876842 |   156986458 |    84509478 |   312195078 |    21135842 |    74078995 |   863476861 |   573770481
    num misses                       |          47 |          39 |           4 |        1577 |          92 |        4461 |       16230 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   402282781 |  3084666362 |   136460025 |  1889087943 |   196777839 |  2643316461 |  1118539067 |   299898150 |   236775086 |   689887028 |   475450459 |  1128697268 |    86633855 |   249173660 |  3000726165 |  1831891413
    num misses                       |      610912 |          23 |      163360 |      992443 |     7668773 |      834076 |     6257895 |     5074745 |      422559 |      368176 |      488901 |       67775 |     1331679 |     1724247 |    21323993 |      586099
    miss rate                        |       0.15% |       0.00% |       0.12% |       0.05% |       3.90% |       0.03% |       0.56% |       1.69% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |        0.00 |        0.36 |        0.22 |       18.16 |        0.12 |        2.25 |        5.87 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.52 |        3.00 |        0.10
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
