                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1635762674 |   7832031760 |   1291040624 |  10938082941 |   1276109487 |    249999989 |   2181873944 |    880989328 |   4255082469 |   3301194552 |   3559305342 |   5992708409 |  16527266977 |   7139730143 |  13319839799 |    466227010
  Cycles                             |  10803993297 |  10803992108 |  10803992901 |  10803992100 |  10803993514 |  10803986405 |  10803993468 |  10803992365 |  10803992458 |  10803992212 |  10803992115 |  10803992100 |  10803992100 |  10803992107 |  10803992100 |  10803992395
  IPC                                |         0.15 |         0.72 |         0.12 |         1.01 |         0.12 |         0.02 |         0.20 |         0.08 |         0.39 |         0.31 |         0.33 |         0.55 |         1.53 |         0.66 |         1.23 |         0.04
  Time (ns)                          |   3601331099 |   3601330703 |   3601330967 |   3601330700 |   3601331172 |   3601328802 |   3601331156 |   3601330789 |   3601330820 |   3601330738 |   3601330705 |   3601330700 |   3601330700 |   3601330703 |   3601330700 |   3601330799
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     14840938 |   1197357685 |    102365329 |    968424727 |     24966041 |     43244780 |    116396501 |    121101310 |    461488504 |     75916213 |    542828891 |    903870539 |   1100888199 |    386510629 |    587706899 |    109204166
  num incorrect                      |        99392 |    306890773 |      8363351 |    161518467 |     34481836 |     11689069 |      2723202 |     16644396 |     70323664 |      1353273 |    115895617 |    101563064 |    189030879 |    270421867 |     33368494 |     12118682
  misprediction rate                 |        0.67% |       20.40% |        7.55% |       14.29% |       58.00% |       21.28% |        2.29% |       12.08% |       13.22% |        1.75% |       17.59% |       10.10% |       14.65% |       41.16% |        5.37% |        9.99%
  mpki                               |         0.06 |        39.18 |         6.48 |        14.77 |        27.02 |        46.76 |         1.25 |        18.89 |        16.53 |         0.41 |        32.56 |        16.95 |        11.44 |        37.88 |         2.51 |        25.99
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
