                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   846965666 |  1817378069 |  1644333745 |   939137012 |   786825696 |  1191541819 |  1849077265
  Cycles                             |  1085032651 |  1085035617 |  1085035509 |  1085035501 |  1085035510 |  1085035503 |  1085035503 |  1085035517
  IPC                                |        0.23 |        0.78 |        1.67 |        1.52 |        0.87 |        0.73 |        1.10 |        1.70
  Time (ns)                          |   361677551 |   361678539 |   361678503 |   361678501 |   361678504 |   361678501 |   361678501 |   361678506
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19179178 |   103345427 |    71910260 |     1221285 |    47822770 |   179841589 |   245408620
  num incorrect                      |     2521753 |      339970 |    17518897 |     4084489 |       20698 |    28777707 |    20157473 |    24865923
  misprediction rate                 |       5.85% |       1.74% |      14.49% |       5.37% |       1.67% |      37.57% |      10.08% |       9.20%
  mpki                               |       10.09 |        0.40 |        9.64 |        2.48 |        0.02 |       36.57 |       16.92 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    76447773 |   204092551 |   157232294 |   107580571 |    93897710 |   190619277 |   277845100
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        6957 |        1281
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   333329012 |   854584856 |   502626013 |   702499503 |   361859129 |   478750729 |   723660454
    num misses                       |       88470 |      169163 |      552554 |      155634 |    25342822 |     2485943 |     2597798 |      233969
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.61% |       0.69% |       0.54% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.09 |       26.99 |        3.16 |        2.18 |        0.13
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      169167 |      552610 |      155642 |    25342828 |     2485953 |     2604755 |      235250
    num misses                       |       88474 |       93475 |       87066 |        4067 |    18139482 |     1975893 |      374968 |        6836
    miss rate                        |     100.00% |      55.26% |      15.76% |       2.61% |      71.58% |      79.48% |      14.40% |       2.91%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.32 |        2.51 |        0.31 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    76447773 |   204092551 |   157232294 |   107580571 |    93897710 |   190619277 |   277845100
    num cache misses                 |        3610 |       44883 |      412134 |       13987 |      213278 |       34347 |     3204633 |     5695057
    miss rate                        |       0.01% |       0.06% |       0.20% |       0.01% |       0.20% |       0.04% |       1.68% |       2.05%
    mpki                             |        0.01 |        0.05 |        0.23 |        0.01 |        0.23 |        0.04 |        2.69 |        3.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   333329012 |   854584856 |   502626013 |   702499503 |   361859129 |   478750729 |   723660454
    num cache misses                 |     5661785 |     8354243 |     5135958 |    13402621 |     7692895 |     5590505 |     4179294 |     9535744
    miss rate                        |       7.49% |       2.51% |       0.60% |       2.67% |       1.10% |       1.54% |       0.87% |       1.32%
    mpki                             |       22.65 |        9.86 |        2.83 |        8.15 |        8.19 |        7.11 |        3.51 |        5.16
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7685089 |     8411824 |     5550965 |    13477969 |     7908870 |     6042200 |     7526573 |    15300607
    num cache misses                 |     5665395 |     5960232 |     3108174 |      375100 |     5341685 |     4706286 |     2333423 |      719893
    miss rate                        |      73.72% |      70.86% |      55.99% |       2.78% |      67.54% |      77.89% |      31.00% |       4.70%
    mpki                             |       22.66 |        7.04 |        1.71 |        0.23 |        5.69 |        5.98 |        1.96 |        0.39
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7685089 |     5977771 |     3111847 |      437400 |     5344500 |     5232238 |     2477210 |      789970
    num cache misses                 |     5660106 |     5904785 |      430464 |      342671 |     5079799 |     1280983 |     1328230 |      411394
    miss rate                        |      73.65% |      98.78% |      13.83% |      78.34% |      95.05% |      24.48% |      53.62% |      52.08%
    mpki                             |       22.64 |        6.97 |        0.24 |        0.21 |        5.41 |        1.63 |        1.11 |        0.22
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    27166586 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      146.40 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       36.39 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      75.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
