                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999989 |  3765264611 |  3275874326 |  2298942043
  Cycles                             |  4544867876 |  4544870100 |  4544870091 |  4544869979
  IPC                                |        0.06 |        0.83 |        0.72 |        0.51
  Time (ns)                          |  1514955959 |  1514956700 |  1514956697 |  1514956660
Branch predictor stats               |             |             |             |            
  num correct                        |    43244780 |   173392993 |     4273924 |   123072176
  num incorrect                      |    11689069 |     1443079 |       72430 |     2879426
  misprediction rate                 |      21.28% |       0.83% |       1.67% |       2.29%
  mpki                               |       46.76 |        0.38 |        0.02 |        1.25
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    23761816 |   288060783 |   375219756 |   229477178
    num misses                       |           3 |          43 |           6 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    88558906 |  2166651517 |  2450578980 |   796189902
    num misses                       |    21161207 |      291441 |    88484023 |     1226435
    miss rate                        |      23.90% |       0.01% |       3.61% |       0.15%
    mpki                             |       84.64 |        0.08 |       27.01 |        0.53
  L2 TLB                             |             |             |             |            
    num accesses                     |    21161210 |      291484 |    88484029 |     1226482
    num misses                       |    10898926 |       83798 |    63233650 |      379689
    miss rate                        |      51.50% |      28.75% |      71.46% |      30.96%
    mpki                             |       43.60 |        0.02 |       19.30 |        0.17
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    23761816 |   288060783 |   375219756 |   229477178
    num cache misses                 |      169447 |      300207 |     1957943 |      200110
    miss rate                        |       0.71% |       0.10% |       0.52% |       0.09%
    mpki                             |        0.68 |        0.08 |        0.60 |        0.09
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    88558906 |  2166651517 |  2450578980 |   796189902
    num cache misses                 |    28979799 |    21473465 |    27206846 |    28397347
    miss rate                        |      32.72% |       0.99% |       1.11% |       3.57%
    mpki                             |      115.92 |        5.70 |        8.31 |       12.35
  Cache L2                           |             |             |             |            
    num cache accesses               |    33567718 |    22128675 |    29382692 |    33192708
    num cache misses                 |    24698043 |    16778763 |    22369488 |    23709355
    miss rate                        |      73.58% |      75.82% |      76.13% |      71.43%
    mpki                             |       98.79 |        4.46 |        6.83 |       10.31
  Cache L3                           |             |             |             |            
    num cache accesses               |    29157436 |    17139629 |    22587937 |    28678700
    num cache misses                 |    24500430 |    16775310 |    21824946 |    23489960
    miss rate                        |      84.03% |      97.87% |      96.62% |      81.91%
    mpki                             |       98.00 |        4.46 |        6.66 |       10.22
DRAM summary                         |             |             |             |            
  num dram accesses                  |   117527142 |           0 |           0 |           0
  average dram access latency (ns)   |      147.56 |         inf |         inf |         inf
  average dram queueing delay        |       37.55 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      77.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
