                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1617621593 |   249999989 |   949683806 |   905960479
  Cycles                             |  5299558612 |  5299554023 |  5299558624 |  5299558587
  IPC                                |        0.31 |        0.05 |        0.18 |        0.17
  Time (ns)                          |  1766519537 |  1766518008 |  1766519541 |  1766519529
Branch predictor stats               |             |             |             |            
  num correct                        |   128196800 |    43244780 |   160547861 |   124554338
  num incorrect                      |    10486419 |    11689069 |    14810615 |    17116761
  misprediction rate                 |       7.56% |      21.28% |       8.45% |      12.08%
  mpki                               |        6.48 |       46.76 |       15.60 |       18.89
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   135771202 |    23761816 |   110225010 |   158695069
    num misses                       |          42 |           3 |          42 |         107
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   445215853 |    88558906 |   330213667 |   422197508
    num misses                       |     2173306 |    21161579 |     5653378 |    16423845
    miss rate                        |       0.49% |      23.90% |       1.71% |       3.89%
    mpki                             |        1.34 |       84.65 |        5.95 |       18.13
  L2 TLB                             |             |             |             |            
    num accesses                     |     2173348 |    21161582 |     5653420 |    16423952
    num misses                       |      678405 |    10899063 |     1531593 |     4915853
    miss rate                        |      31.21% |      51.50% |      27.09% |      29.93%
    mpki                             |        0.42 |       43.60 |        1.61 |        5.43
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   135771202 |    23761816 |   110225010 |   158695069
    num cache misses                 |      347472 |      558403 |      188913 |     3250872
    miss rate                        |       0.26% |       2.35% |       0.17% |       2.05%
    mpki                             |        0.21 |        2.23 |        0.20 |        3.59
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   445215853 |    88558906 |   330213667 |   422197508
    num cache misses                 |    26736612 |    31332277 |    41039118 |    24845092
    miss rate                        |       6.01% |      35.38% |      12.43% |       5.88%
    mpki                             |       16.53 |      125.33 |       43.21 |       27.42
  Cache L2                           |             |             |             |            
    num cache accesses               |    27411983 |    36426953 |    49294623 |    34658027
    num cache misses                 |    24603164 |    29789694 |    36788048 |    23758341
    miss rate                        |      89.75% |      81.78% |      74.63% |      68.55%
    mpki                             |       15.21 |      119.16 |       38.74 |       26.22
  Cache L3                           |             |             |             |            
    num cache accesses               |    24931819 |    34335749 |    44856698 |    30337785
    num cache misses                 |    24504356 |    29632578 |    36245692 |    22866971
    miss rate                        |      98.29% |      86.30% |      80.80% |      75.37%
    mpki                             |       15.15 |      118.53 |       38.17 |       25.24
DRAM summary                         |             |             |             |            
  num dram accesses                  |   143555550 |           0 |           0 |           0
  average dram access latency (ns)   |      147.18 |         inf |         inf |         inf
  average dram queueing delay        |       37.17 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      81.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
