                                     | Core 0     | Core 1      | Core 2      | Core 3    
  Instructions                       |  249999973 |  1388555440 |  1091833245 |  694331186
  Cycles                             |  930416904 |   930419453 |   930419237 |  930419251
  IPC                                |       0.27 |        1.49 |        1.17 |       0.75
  Time (ns)                          |  310138968 |   310139818 |   310139746 |  310139751
Branch predictor stats               |            |             |             |           
  num correct                        |   40600608 |    60538822 |   164490302 |  104429544
  num incorrect                      |    2521753 |     3441760 |    18521202 |   23341744
  misprediction rate                 |      5.85% |       5.38% |      10.12% |     18.27%
  mpki                               |      10.09 |        2.48 |       16.96 |      33.62
TLB Summary                          |            |             |             |           
  I-TLB                              |            |             |             |           
    num accesses                     |   41868591 |   132921177 |   174873656 |   96516733
    num misses                       |          4 |           8 |        6850 |        199
    miss rate                        |      0.00% |       0.00% |       0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |        0.01 |       0.00
  D-TLB                              |            |             |             |           
    num accesses                     |   75636447 |   425159487 |   440609240 |  270279265
    num misses                       |      88470 |      130827 |     2518088 |    1426188
    miss rate                        |      0.12% |       0.03% |       0.57% |      0.53%
    mpki                             |       0.35 |        0.09 |        2.31 |       2.05
  L2 TLB                             |            |             |             |           
    num accesses                     |      88474 |      130835 |     2524938 |    1426387
    num misses                       |      88474 |        3449 |      363630 |     115853
    miss rate                        |    100.00% |       2.64% |      14.40% |      8.12%
    mpki                             |       0.35 |        0.00 |        0.33 |       0.17
Cache Summary                        |            |             |             |           
  Cache L1-I                         |            |             |             |           
    num cache accesses               |   41868591 |   132921177 |   174873656 |   96516733
    num cache misses                 |      10893 |       37564 |     3426551 |    5802289
    miss rate                        |      0.03% |       0.03% |       1.96% |      6.01%
    mpki                             |       0.04 |        0.03 |        3.14 |       8.36
  Cache L1-D                         |            |             |             |           
    num cache accesses               |   75636447 |   425159487 |   440609240 |  270279265
    num cache misses                 |    5668964 |    11471817 |     4250707 |    5077037
    miss rate                        |      7.50% |       2.70% |       0.96% |      1.88%
    mpki                             |      22.68 |        8.26 |        3.89 |       7.31
  Cache L2                           |            |             |             |           
    num cache accesses               |    7695658 |    11605658 |     7811748 |   11127670
    num cache misses                 |    5679858 |      645365 |     4191389 |    4935139
    miss rate                        |     73.81% |       5.56% |      53.65% |     44.35%
    mpki                             |      22.72 |        0.46 |        3.84 |       7.11
  Cache L3                           |            |             |             |           
    num cache accesses               |    7695658 |      743733 |     4326465 |    5183860
    num cache misses                 |    5663548 |      458815 |     1183516 |    1325236
    miss rate                        |     73.59% |      61.69% |      27.36% |     25.56%
    mpki                             |      22.65 |        0.33 |        1.08 |       1.91
DRAM summary                         |            |             |             |           
  num dram accesses                  |   11354844 |           0 |           0 |          0
  average dram access latency (ns)   |     115.48 |         inf |         inf |        inf
  average dram queueing delay        |       5.47 |        0.00 |        0.00 |       0.00
  average dram bandwidth utilization |     36.00% |       0.00% |       0.00% |      0.00%
Coherency Traffic                    |            |             |             |           
  num loads from dram                |          0 |           0 |           0 |          0
  num loads from dram cache          |          0 |           0 |           0 |          0
  num loads from remote cache        |          0 |           0 |           0 |          0
