                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  385816841 |  329558705 |  249999984 |  475032703
  Cycles                             |  325975926 |  325975946 |  325973890 |  325975952
  IPC                                |       1.18 |       1.01 |       0.77 |       1.46
  Time (ns)                          |  108658642 |  108658649 |  108657963 |  108658651
Branch predictor stats               |            |            |            |           
  num correct                        |   58292707 |   42196838 |   15199251 |   27371551
  num incorrect                      |    6486731 |   10036261 |    9146162 |    4658045
  misprediction rate                 |     10.01% |     19.21% |     37.57% |     14.54%
  mpki                               |      16.81 |      30.45 |      36.58 |       9.81
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   61661563 |   46083974 |   29844534 |   53602372
    num misses                       |       2506 |        112 |         10 |         56
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  154875294 |  129360752 |  114926447 |  222345047
    num misses                       |     845260 |     206674 |     791210 |     144293
    miss rate                        |      0.55% |      0.16% |      0.69% |      0.06%
    mpki                             |       2.19 |       0.63 |       3.16 |       0.30
  L2 TLB                             |            |            |            |           
    num accesses                     |     847766 |     206786 |     791220 |     144349
    num misses                       |     125203 |      35579 |     629352 |      22485
    miss rate                        |     14.77% |     17.21% |     79.54% |     15.58%
    mpki                             |       0.32 |       0.11 |       2.52 |       0.05
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   61661563 |   46083974 |   29844534 |   53602372
    num cache misses                 |    1010242 |    1328972 |       6516 |      86414
    miss rate                        |      1.64% |      2.88% |      0.02% |      0.16%
    mpki                             |       2.62 |       4.03 |       0.03 |       0.18
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  154875294 |  129360752 |  114926447 |  222345047
    num cache misses                 |    1343581 |    1458825 |    1767015 |    1325645
    miss rate                        |      0.87% |      1.13% |      1.54% |      0.60%
    mpki                             |       3.48 |       4.43 |       7.07 |       2.79
  Cache L2                           |            |            |            |           
    num cache accesses               |    2401291 |    2863898 |    1905640 |    1414162
    num cache misses                 |     534928 |     405086 |    1142027 |     721548
    miss rate                        |     22.28% |     14.14% |     59.93% |     51.02%
    mpki                             |       1.39 |       1.23 |       4.57 |       1.52
  Cache L3                           |            |            |            |           
    num cache accesses               |     583093 |     483579 |    1326544 |     730583
    num cache misses                 |     434041 |     228581 |     421932 |     424962
    miss rate                        |     74.44% |     47.27% |     31.81% |     58.17%
    mpki                             |       1.12 |       0.69 |       1.69 |       0.89
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2224513 |          0 |          0 |          0
  average dram access latency (ns)   |     112.52 |        inf |        inf |        inf
  average dram queueing delay        |       2.51 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     20.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
