                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   392091348 |   599607189 |  1087472655 |   249999981
  Cycles                             |  1827697500 |  1827697518 |  1827697681 |  1827693534
  IPC                                |        0.21 |        0.33 |        0.59 |        0.14
  Time (ns)                          |   609232500 |   609232506 |   609232560 |   609231178
Branch predictor stats               |             |             |             |            
  num correct                        |    64713280 |    11687128 |   165263296 |    58565837
  num incorrect                      |     4071087 |    16102951 |    35692371 |     6500447
  misprediction rate                 |       5.92% |      57.94% |      17.76% |       9.99%
  mpki                               |       10.38 |       26.86 |       32.82 |       26.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    65433482 |    66633282 |   150271882 |    21135842
    num misses                       |           4 |          14 |         254 |       17441
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.08%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.07
  D-TLB                              |             |             |             |            
    num accesses                     |   120371857 |   224401167 |   422297224 |    86633855
    num misses                       |      142706 |     1597924 |     2244204 |     1331640
    miss rate                        |       0.12% |       0.71% |       0.53% |       1.54%
    mpki                             |        0.36 |        2.66 |        2.06 |        5.33
  L2 TLB                             |             |             |             |            
    num accesses                     |      142710 |     1597938 |     2244458 |     1349081
    num misses                       |      142710 |     1597918 |      209820 |     1140463
    miss rate                        |     100.00% |     100.00% |       9.35% |      84.54%
    mpki                             |        0.36 |        2.66 |        0.19 |        4.56
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    65433482 |    66633282 |   150271882 |    21135842
    num cache misses                 |        6800 |       17173 |     8799335 |      362426
    miss rate                        |       0.01% |       0.03% |       5.86% |       1.71%
    mpki                             |        0.02 |        0.03 |        8.09 |        1.45
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   120371857 |   224401167 |   422297224 |    86633855
    num cache misses                 |     9131883 |    17450317 |     9398471 |     7428311
    miss rate                        |       7.59% |       7.78% |       2.23% |       8.57%
    mpki                             |       23.29 |       29.10 |        8.64 |       29.71
  Cache L2                           |             |             |             |            
    num cache accesses               |    12330046 |    19822841 |    18663913 |     7814856
    num cache misses                 |     9138683 |    17467349 |     7172160 |     7399690
    miss rate                        |      74.12% |      88.12% |      38.43% |      94.69%
    mpki                             |       23.31 |       29.13 |        6.60 |       29.60
  Cache L3                           |             |             |             |            
    num cache accesses               |    12330046 |    19822700 |     7641678 |     7424809
    num cache misses                 |     9136139 |    17451035 |     2901542 |     6991572
    miss rate                        |      74.10% |      88.04% |      37.97% |      94.17%
    mpki                             |       23.30 |       29.10 |        2.67 |       27.97
DRAM summary                         |             |             |             |            
  num dram accesses                  |    48095382 |           0 |           0 |           0
  average dram access latency (ns)   |      149.60 |         inf |         inf |         inf
  average dram queueing delay        |       39.59 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
