                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  466302020 |  673457431 |  660390852 |  249999984
  Cycles                             |  643846200 |  643846442 |  643846210 |  643844187
  IPC                                |       0.72 |       1.05 |       1.03 |       0.39
  Time (ns)                          |  214615400 |  214615481 |  214615403 |  214614729
Branch predictor stats               |            |            |            |           
  num correct                        |   70284668 |   30997985 |   38281758 |   15199251
  num incorrect                      |    7891131 |     255371 |    6495829 |    9146162
  misprediction rate                 |     10.09% |      0.82% |     14.51% |     37.57%
  mpki                               |      16.92 |       0.38 |       9.84 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   74680905 |   51511068 |   74667925 |   29844534
    num misses                       |       2997 |         43 |         56 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  188074217 |  387539619 |  308596712 |  114926447
    num misses                       |    1091076 |      51507 |     198475 |     791202
    miss rate                        |      0.58% |      0.01% |      0.06% |      0.69%
    mpki                             |       2.34 |       0.08 |       0.30 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |    1094073 |      51550 |     198531 |     791212
    num misses                       |     157265 |      15971 |      31396 |     629351
    miss rate                        |     14.37% |     30.98% |     15.81% |     79.54%
    mpki                             |       0.34 |       0.02 |       0.05 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   74680905 |   51511068 |   74667925 |   29844534
    num cache misses                 |    1553818 |      42650 |     256436 |      21875
    miss rate                        |      2.08% |      0.08% |      0.34% |      0.07%
    mpki                             |       3.33 |       0.06 |       0.39 |       0.09
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  188074217 |  387539619 |  308596712 |  114926447
    num cache misses                 |    1895981 |    3699022 |    1975756 |    1805560
    miss rate                        |      1.01% |      0.95% |      0.64% |      1.57%
    mpki                             |       4.07 |       5.49 |       2.99 |       7.22
  Cache L2                           |            |            |            |           
    num cache accesses               |    3614574 |    3787218 |    2260354 |    2188559
    num cache misses                 |    1611927 |    2669054 |    1688477 |    1701780
    miss rate                        |     44.60% |     70.48% |     74.70% |     77.76%
    mpki                             |       3.46 |       3.96 |       2.56 |       6.81
  Cache L3                           |            |            |            |           
    num cache accesses               |    1778288 |    2716559 |    1718255 |    2071150
    num cache misses                 |    1490357 |    2646761 |    1674735 |    1686549
    miss rate                        |     83.81% |     97.43% |     97.47% |     81.43%
    mpki                             |       3.20 |       3.93 |       2.54 |       6.75
DRAM summary                         |            |            |            |           
  num dram accesses                  |   10764848 |          0 |          0 |          0
  average dram access latency (ns)   |     116.71 |        inf |        inf |        inf
  average dram queueing delay        |       6.70 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     50.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
