                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  266366029 |  410137554 |  456976042
  Cycles                             |  254376124 |  254378410 |  254378103 |  254378400
  IPC                                |       0.98 |       1.05 |       1.61 |       1.80
  Time (ns)                          |   84792042 |   84792804 |   84792701 |   84792800
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   14086536 |   17402630 |   57417655
  num incorrect                      |    9793313 |   10216916 |    1000583 |    6425477
  misprediction rate                 |     20.40% |     42.04% |      5.44% |     10.06%
  mpki                               |      39.17 |      38.36 |       2.44 |      14.06
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   21524021 |   39636931 |   70655082
    num misses                       |         19 |         52 |          8 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |   78277599 |  127419967 |  185022614
    num misses                       |     372545 |       4541 |      36039 |      54672
    miss rate                        |      0.44% |      0.01% |      0.03% |      0.03%
    mpki                             |       1.49 |       0.02 |       0.09 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372564 |       4593 |      36047 |      55030
    num misses                       |      78121 |       4190 |       1099 |       1798
    miss rate                        |     20.97% |     91.23% |      3.05% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   21524021 |   39636931 |   70655082
    num cache misses                 |     165034 |       2691 |       5155 |    1501367
    miss rate                        |      0.51% |      0.01% |      0.01% |      2.12%
    mpki                             |       0.66 |       0.01 |       0.01 |       3.29
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |   78277599 |  127419967 |  185022614
    num cache misses                 |     343442 |     268640 |    3444688 |    1443825
    miss rate                        |      0.41% |      0.34% |      2.70% |      0.78%
    mpki                             |       1.37 |       1.01 |       8.40 |       3.16
  Cache L2                           |            |            |            |           
    num cache accesses               |     574331 |     273885 |    3458356 |    2949899
    num cache misses                 |     225231 |     261684 |      79635 |     198442
    miss rate                        |     39.22% |     95.55% |      2.30% |      6.73%
    mpki                             |       0.90 |       0.98 |       0.19 |       0.43
  Cache L3                           |            |            |            |           
    num cache accesses               |     292187 |     264276 |      88246 |     203153
    num cache misses                 |      87658 |     259370 |      41204 |      60942
    miss rate                        |     30.00% |     98.14% |     46.69% |     30.00%
    mpki                             |       0.35 |       0.97 |       0.10 |       0.13
DRAM summary                         |            |            |            |           
  num dram accesses                  |     737598 |          0 |          0 |          0
  average dram access latency (ns)   |     112.18 |        inf |        inf |        inf
  average dram queueing delay        |       2.17 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      8.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
