                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1153328216 |  11154327379 |   447833833 |  6347927949 |   470077407 |  7863381339 |  3294281450 |   513620809 |   871363627 |  1755624223 |  1074558585 |  3945350367 |   249999981 |   680415266 |  9268503352 |  7405990293
  Cycles                             |  6166259131 |   6166258800 |  6166259337 |  6166259860 |  6166259280 |  6166258808 |  6166258982 |  6166259645 |  6166258800 |  6166259507 |  6166258904 |  6166259021 |  6166254714 |  6166259393 |  6166260014 |  6166258768
  IPC                                |        0.19 |         1.81 |        0.07 |        1.03 |        0.08 |        1.28 |        0.53 |        0.08 |        0.14 |        0.28 |        0.17 |        0.64 |        0.04 |        0.11 |        1.50 |        1.20
  Time (ns)                          |  2055419711 |   2055419600 |  2055419779 |  2055419954 |  2055419760 |  2055419603 |  2055419661 |  2055419882 |  2055419600 |  2055419836 |  2055419635 |  2055419674 |  2055418238 |  2055419798 |  2055420005 |  2055419590
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    61771977 |   2058536818 |    74344301 |   563161573 |    64638977 |  1048468657 |   496529222 |    87301489 |     7898858 |    40479558 |    35235505 |   210670489 |    58565837 |    12589407 |   617321654 |   326404495
  num incorrect                      |     1445102 |    140430869 |     4497482 |    94017963 |     8881040 |   105767627 |    55917997 |     7969182 |       52886 |      722042 |    16600319 |   150622680 |     6500447 |    17546599 |   106004289 |    18537260
  misprediction rate                 |       2.29% |        6.39% |       5.70% |      14.31% |      12.08% |       9.16% |      10.12% |       8.36% |       0.67% |       1.75% |      32.02% |      41.69% |       9.99% |      58.22% |      14.66% |       5.37%
  mpki                               |        1.25 |        12.59 |       10.04 |       14.81 |       18.89 |       13.45 |       16.97 |       15.52 |        0.06 |        0.41 |       15.45 |       38.18 |       26.00 |       25.79 |       11.44 |        2.50
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115324496 |   1829029911 |    75490917 |   720988635 |    82338241 |  1178529083 |   527580681 |    59657551 |    77011507 |   156889616 |    83906398 |   319602044 |    21135842 |    73671055 |  1124663338 |   705801106
    num misses                       |          47 |           39 |           4 |        2174 |          92 |        5097 |       19868 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   402670599 |   3635176805 |   135671280 |  2654310641 |   219064577 |  3066269443 |  1328466063 |   177655255 |   237185483 |   689498867 |   471139395 |  1160791511 |    86633855 |   247824320 |  3908314673 |  2253946699
    num misses                       |      611139 |           23 |      162358 |     1396328 |     8527281 |      954480 |     7509409 |     2995280 |      423272 |      368221 |      484841 |       68741 |     1331682 |     1718650 |    27785760 |      719802
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.57% |       1.69% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |         0.00 |        0.36 |        0.22 |       18.14 |        0.12 |        2.28 |        5.83 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.53 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      611186 |           62 |      162362 |     1398502 |     8527373 |      959577 |     7529277 |     2995322 |      423275 |      368225 |      484844 |       68793 |     1349123 |     1718664 |    27785778 |      719810
    num misses                       |      190608 |           62 |      162362 |       44111 |     2545970 |       27860 |     1073095 |      816217 |      422956 |      191461 |      329095 |       61187 |     1140463 |     1718645 |      212582 |       17859
    miss rate                        |      31.19% |      100.00% |     100.00% |       3.15% |      29.86% |       2.90% |      14.25% |      27.25% |      99.92% |      52.00% |      67.88% |      88.94% |      84.53% |     100.00% |       0.77% |       2.48%
    mpki                             |        0.17 |         0.00 |        0.36 |        0.01 |        5.42 |        0.00 |        0.33 |        1.59 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.53 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115324496 |   1829029911 |    75490917 |   720988635 |    82338241 |  1178529083 |   527580681 |    59657551 |    77011507 |   156889616 |    83906398 |   319602044 |    21135842 |    73671055 |  1124663338 |   705801106
    num cache misses                 |       38279 |     17224183 |        3232 |     8746602 |      983758 |    24152366 |     9120838 |       30532 |      121395 |       52312 |       32787 |       65855 |      345350 |       14996 |     9320714 |       45548
    miss rate                        |       0.03% |        0.94% |       0.00% |       1.21% |       1.19% |       2.05% |       1.73% |       0.05% |       0.16% |       0.03% |       0.04% |       0.02% |       1.63% |       0.02% |       0.83% |       0.01%
    mpki                             |        0.03 |         1.54 |        0.01 |        1.38 |        2.09 |        3.07 |        2.77 |        0.06 |        0.14 |        0.03 |        0.03 |        0.02 |        1.38 |        0.02 |        1.01 |        0.01
  Cache L1-D                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   402670599 |   3635176805 |   135671280 |  2654310641 |   219064577 |  3066269443 |  1328466063 |   177655255 |   237185483 |   689498867 |   471139395 |  1160791511 |    86633855 |   247824320 |  3908314673 |  2253946699
    num cache misses                 |    14176601 |       127449 |    10388738 |    24181159 |    12155088 |    42007221 |    12008665 |    20884305 |    44656656 |    17842653 |    23786090 |     4214065 |     7409760 |    18943237 |    17985516 |    59766706
    miss rate                        |       3.52% |        0.00% |       7.66% |       0.91% |       5.55% |       1.37% |       0.90% |      11.76% |      18.83% |       2.59% |       5.05% |       0.36% |       8.55% |       7.64% |       0.46% |       2.65%
    mpki                             |       12.29 |         0.01 |       23.20 |        3.81 |       25.86 |        5.34 |        3.65 |       40.66 |       51.25 |       10.16 |       22.14 |        1.07 |       29.64 |       27.84 |        1.94 |        8.07
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16267533 |     17368465 |    13767458 |    33063878 |    15643267 |    66460477 |    21622323 |    23162004 |    44778059 |    17918371 |    25410535 |     4393834 |     7774825 |    21312994 |    27449841 |    60049225
    num cache misses                 |    10421155 |       355023 |    10391970 |     3060687 |    10014208 |     2317582 |     4903699 |    15587190 |    27196583 |    12166795 |    21102904 |     4080739 |     7334717 |    18958086 |      943696 |     1448672
    miss rate                        |      64.06% |        2.04% |      75.48% |       9.26% |      64.02% |       3.49% |      22.68% |      67.30% |      60.74% |      67.90% |      83.05% |      92.87% |      94.34% |      88.95% |       3.44% |       2.41%
    mpki                             |        9.04 |         0.03 |       23.20 |        0.48 |       21.30 |        0.29 |        1.49 |       30.35 |       31.21 |        6.93 |       19.64 |        1.03 |       29.34 |       27.86 |        0.10 |        0.20
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12559799 |       371856 |    13767458 |     3222090 |    12529093 |     2632318 |     5403959 |    17839446 |    27196591 |    12198334 |    22694562 |     4197127 |     7355399 |    21312847 |     1090139 |     1693574
    num cache misses                 |    10232685 |       354938 |    10387386 |     2412377 |     8440048 |     2093769 |     4355595 |    12186462 |    26870502 |    12106125 |    21054635 |     4075527 |     7263101 |    18944223 |      942440 |     1445666
    miss rate                        |      81.47% |       95.45% |      75.45% |      74.87% |      67.36% |      79.54% |      80.60% |      68.31% |      98.80% |      99.24% |      92.77% |      97.10% |      98.75% |      88.89% |      86.45% |      85.36%
    mpki                             |        8.87 |         0.03 |       23.19 |        0.38 |       17.95 |        0.27 |        1.32 |       23.73 |       30.84 |        6.90 |       19.59 |        1.03 |       29.05 |       27.84 |        0.10 |        0.20
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   198584795 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      477.40 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      367.39 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
