                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2115596858 |  1069943799 |  2176855330 |  1142243133 |  3763461340 |   487545938 |  5897353385 |  3162656524 |  8302502359 |   454325754 |   688423660 |  3764169587 |   249999981 |  1716661714 |  1783666217 |  7099992076
  Cycles                             |  4517736079 |  4517735652 |  4517734427 |  4517735267 |  4517734452 |  4517734564 |  4517734427 |  4517734507 |  4517734374 |  4517736183 |  4517734689 |  4517735030 |  4517730506 |  4517734780 |  4517734640 |  4517734468
  IPC                                |        0.47 |        0.24 |        0.48 |        0.25 |        0.83 |        0.11 |        1.31 |        0.70 |        1.84 |        0.10 |        0.15 |        0.83 |        0.06 |        0.38 |        0.39 |        1.57
  Time (ns)                          |  1505912026 |  1505911884 |  1505911476 |  1505911756 |  1505911484 |  1505911521 |  1505911476 |  1505911502 |  1505911458 |  1505912061 |  1505911563 |  1505911677 |  1505910169 |  1505911593 |  1505911547 |  1505911489
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   128584862 |    35162870 |     2841729 |    70356792 |   214063614 |    67055483 |   259744236 |    58962344 |  1532231425 |    75418054 |    54617820 |   173343250 |    58565837 |    39437200 |   271978124 |   473058202
  num incorrect                      |    77375821 |    16556625 |       48158 |     2501507 |    36215414 |     9204683 |    14749035 |     8908341 |   104527241 |     4587678 |     4487211 |     1442749 |     6500447 |      702974 |    58101176 |    81215063
  misprediction rate                 |      37.57% |      32.01% |       1.67% |       3.43% |      14.47% |      12.07% |       5.37% |      13.13% |       6.39% |       5.73% |       7.59% |       0.83% |       9.99% |       1.75% |      17.60% |      14.65%
  mpki                               |       36.57 |       15.47 |        0.02 |        2.19 |        9.62 |       18.88 |        2.50 |        2.82 |       12.59 |       10.10 |        6.52 |        0.38 |       26.00 |        0.41 |       32.57 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
