                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   975531352 |   375838953 |   569880733
  Cycles                             |  1217115523 |  1217117400 |  1217117716 |  1217117378
  IPC                                |        0.21 |        0.80 |        0.31 |        0.47
  Time (ns)                          |   405705175 |   405705800 |   405705906 |   405705793
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |     1272912 |     7121942 |    35110067
  num incorrect                      |     2521753 |       21572 |     9900522 |     1129718
  misprediction rate                 |       5.85% |       1.67% |      58.16% |       3.12%
  mpki                               |       10.09 |        0.02 |       26.34 |        1.98
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |   111737208 |    41377306 |    54201231
    num misses                       |           4 |           6 |          14 |          22
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   729766123 |   138459654 |   188059640
    num misses                       |       88470 |    26357654 |      991373 |     1621190
    miss rate                        |       0.12% |       3.61% |       0.72% |       0.86%
    mpki                             |        0.35 |       27.02 |        2.64 |        2.84
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |    26357660 |      991387 |     1621212
    num misses                       |       88474 |    18845770 |      991376 |      146396
    miss rate                        |     100.00% |      71.50% |     100.00% |       9.03%
    mpki                             |        0.35 |       19.32 |        2.64 |        0.26
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |   111737208 |    41377306 |    54201231
    num cache misses                 |        2056 |       83141 |        5047 |       54173
    miss rate                        |       0.00% |       0.07% |       0.01% |       0.10%
    mpki                             |        0.01 |        0.09 |        0.01 |        0.10
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   729766123 |   138459654 |   188059640
    num cache misses                 |     5660473 |     7977705 |    10642006 |    11334367
    miss rate                        |       7.48% |       1.09% |       7.69% |       6.03%
    mpki                             |       22.64 |        8.18 |       28.32 |       19.89
  Cache L2                           |             |             |             |            
    num cache accesses               |     7682227 |     8066619 |    12056904 |    12206100
    num cache misses                 |     5662529 |     5344806 |    10646964 |     3205414
    miss rate                        |      73.71% |      66.26% |      88.31% |      26.26%
    mpki                             |       22.65 |        5.48 |       28.33 |        5.62
  Cache L3                           |             |             |             |            
    num cache accesses               |     7682227 |     5361109 |    12056815 |     4034175
    num cache misses                 |     5661737 |     5242488 |    10642984 |     3118008
    miss rate                        |      73.70% |      97.79% |      88.27% |      77.29%
    mpki                             |       22.65 |        5.37 |       28.32 |        5.47
DRAM summary                         |             |             |             |            
  num dram accesses                  |    33989906 |           0 |           0 |           0
  average dram access latency (ns)   |      167.31 |         inf |         inf |         inf
  average dram queueing delay        |       57.30 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
