                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999888 |  405285537 |  528085348 |  530831295
  Cycles                             |  700412474 |  700414828 |  700414804 |  700414991
  IPC                                |       0.36 |       0.58 |       0.75 |       0.76
  Time (ns)                          |  233470825 |  233471610 |  233471602 |  233471664
Branch predictor stats               |            |            |            |           
  num correct                        |   19818647 |   10959621 |   67953871 |   56506316
  num incorrect                      |    1620730 |    5443879 |   15984994 |    8487886
  misprediction rate                 |      7.56% |     33.19% |     19.04% |     13.06%
  mpki                               |       6.48 |      13.43 |      30.27 |      15.99
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   20925725 |   31199360 |   73991104 |   62082567
    num misses                       |         42 |          3 |        120 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68803935 |  190861294 |  206204615 |  238514176
    num misses                       |     336507 |     189133 |     362607 |    2737235
    miss rate                        |      0.49% |      0.10% |      0.18% |      1.15%
    mpki                             |       1.35 |       0.47 |       0.69 |       5.16
  L2 TLB                             |            |            |            |           
    num accesses                     |     336549 |     189136 |     362727 |    2737245
    num misses                       |     104712 |     123242 |      59274 |     244633
    miss rate                        |     31.11% |     65.16% |     16.34% |      8.94%
    mpki                             |       0.42 |       0.30 |       0.11 |       0.46
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   20925725 |   31199360 |   73991104 |   62082567
    num cache misses                 |      20781 |      13136 |    2212342 |      12377
    miss rate                        |      0.10% |      0.04% |      2.99% |      0.02%
    mpki                             |       0.08 |       0.03 |       4.19 |       0.02
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68803935 |  190861294 |  206204615 |  238514176
    num cache misses                 |    3669801 |    9055923 |    2533174 |    7716807
    miss rate                        |      5.33% |      4.74% |      1.23% |      3.24%
    mpki                             |      14.68 |      22.34 |       4.80 |      14.54
  Cache L2                           |            |            |            |           
    num cache accesses               |    3723480 |    9467375 |    4953504 |    7843876
    num cache misses                 |    3133667 |    7902808 |    1102513 |    3161535
    miss rate                        |     84.16% |     83.47% |     22.26% |     40.31%
    mpki                             |      12.53 |      19.50 |       2.09 |       5.96
  Cache L3                           |            |            |            |           
    num cache accesses               |    3169785 |    8301124 |    1317787 |    3306701
    num cache misses                 |    3071454 |    7887319 |     977270 |    2384301
    miss rate                        |     96.90% |     95.02% |     74.16% |     72.11%
    mpki                             |      12.29 |      19.46 |       1.85 |       4.49
DRAM summary                         |            |            |            |           
  num dram accesses                  |   16709341 |          0 |          0 |          0
  average dram access latency (ns)   |     133.88 |        inf |        inf |        inf
  average dram queueing delay        |      23.87 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     71.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
