                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1288174941 |   249999989 |   914842970 |   862426158
  Cycles                             |  3686178112 |  3686173863 |  3686178272 |  3686178233
  IPC                                |        0.35 |        0.07 |        0.25 |        0.23
  Time (ns)                          |  1228726038 |  1228724621 |  1228726091 |  1228726078
Branch predictor stats               |             |             |             |            
  num correct                        |   102111571 |    43244780 |   154149137 |   118596034
  num incorrect                      |     8345942 |    11689069 |    14272930 |    16290628
  misprediction rate                 |       7.56% |      21.28% |       8.47% |      12.08%
  mpki                               |        6.48 |       46.76 |       15.60 |       18.89
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   108092392 |    23761816 |   106196068 |   151130040
    num misses                       |          42 |           3 |          42 |         105
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   354502243 |    88558906 |   319281885 |   401870969
    num misses                       |     1731594 |    21160220 |     5536014 |    15654575
    miss rate                        |       0.49% |      23.89% |       1.73% |       3.90%
    mpki                             |        1.34 |       84.64 |        6.05 |       18.15
  L2 TLB                             |             |             |             |            
    num accesses                     |     1731636 |    21160223 |     5536056 |    15654680
    num misses                       |      539740 |    10898337 |     1493076 |     4695996
    miss rate                        |      31.17% |      51.50% |      26.97% |      30.00%
    mpki                             |        0.42 |       43.59 |        1.63 |        5.45
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   108092392 |    23761816 |   106196068 |   151130040
    num cache misses                 |      206754 |      190394 |      123313 |     3306352
    miss rate                        |       0.19% |       0.80% |       0.12% |       2.19%
    mpki                             |        0.16 |        0.76 |        0.13 |        3.83
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   354502243 |    88558906 |   319281885 |   401870969
    num cache misses                 |    18990605 |    28764338 |    37448207 |    22980550
    miss rate                        |       5.36% |      32.48% |      11.73% |       5.72%
    mpki                             |       14.74 |      115.06 |       40.93 |       26.65
  Cache L2                           |             |             |             |            
    num cache accesses               |    19367311 |    32677391 |    41841906 |    31049370
    num cache misses                 |    17808821 |    24352608 |    33141201 |    22579109
    miss rate                        |      91.95% |      74.52% |      79.21% |      72.72%
    mpki                             |       13.82 |       97.41 |       36.23 |       26.18
  Cache L3                           |             |             |             |            
    num cache accesses               |    17979177 |    28101066 |    37413307 |    27349499
    num cache misses                 |    15699316 |    17994667 |    23124280 |    16050055
    miss rate                        |      87.32% |      64.04% |      61.81% |      58.69%
    mpki                             |       12.19 |       71.98 |       25.28 |       18.61
DRAM summary                         |             |             |             |            
  num dram accesses                  |    93674983 |           0 |           0 |           0
  average dram access latency (ns)   |      136.19 |         inf |         inf |         inf
  average dram queueing delay        |       26.18 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      76.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
