                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5592150093 |  3353406395 |  3683905807 |  4739807255 |   946613308 |  2655070392 |  5356948355 |   249999989
  Cycles                             |  4070202753 |  4070202782 |  4070202753 |  4070202753 |  4070202753 |  4070202754 |  4070202753 |  4070201512
  IPC                                |        1.37 |        0.82 |        0.91 |        1.16 |        0.23 |        0.65 |        1.32 |        0.06
  Time (ns)                          |  1356734251 |  1356734261 |  1356734251 |  1356734251 |  1356734251 |  1356734252 |  1356734251 |  1356733838
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   496200632 |   363288174 |   473889917 |   269999668 |   159899386 |   161385164 |   246678255 |    43244780
  num incorrect                      |    82845411 |    55371145 |   110820371 |    45703187 |    14774927 |    97114681 |     2050845 |    11689069
  misprediction rate                 |      14.31% |      13.23% |      18.95% |      14.48% |       8.46% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.81 |       16.51 |       30.08 |        9.64 |       15.61 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   635156621 |   394690081 |   516671366 |   532118881 |   109733701 |   316862385 |   409820754 |    23761816
    num misses                       |        1924 |          10 |         259 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2338265696 |  1506806712 |  1440889828 |  2227698463 |   329327961 |  1220771905 |  3082574110 |    88558906
    num misses                       |     1228335 |    15290439 |     2552222 |     1436086 |     5650124 |     8386071 |      415046 |    21160111
    miss rate                        |       0.05% |       1.01% |       0.18% |       0.06% |       1.72% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.56 |        0.69 |        0.30 |        5.97 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1230259 |    15290449 |     2552481 |     1436142 |     5650166 |     8386081 |      415089 |    21160114
    num misses                       |       38820 |     1359977 |      408816 |      226374 |     1529059 |     6665680 |      119778 |    10898208
    miss rate                        |       3.16% |       8.89% |      16.02% |      15.76% |      27.06% |      79.49% |      28.86% |      51.50%
    mpki                             |        0.01 |        0.41 |        0.11 |        0.05 |        1.62 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   635156621 |   394690081 |   516671366 |   532118881 |   109733701 |   316862385 |   409820754 |    23761816
    num cache misses                 |     8733511 |      290882 |    16101334 |     1550023 |      125085 |      174106 |      369497 |      189937
    miss rate                        |       1.38% |       0.07% |       3.12% |       0.29% |       0.11% |       0.05% |       0.09% |       0.80%
    mpki                             |        1.56 |        0.09 |        4.37 |        0.33 |        0.13 |        0.07 |        0.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2338265696 |  1506806712 |  1440889828 |  2227698463 |   329327961 |  1220771905 |  3082574110 |    88558906
    num cache misses                 |    21581349 |    48300049 |    17874099 |    13660994 |    38530563 |    18852433 |    28983026 |    28755134
    miss rate                        |       0.92% |       3.21% |       1.24% |       0.61% |      11.70% |       1.54% |       0.94% |      32.47%
    mpki                             |        3.86 |       14.40 |        4.85 |        2.88 |       40.70 |        7.10 |        5.41 |      115.02
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    30388612 |    49121198 |    35021149 |    15228286 |    42203824 |    20553684 |    29393800 |    32628701
    num cache misses                 |    12115481 |    33992424 |    15568366 |    10700312 |    34090820 |    17713972 |    20292474 |    24331459
    miss rate                        |      39.87% |      69.20% |      44.45% |      70.27% |      80.78% |      86.18% |      69.04% |      74.57%
    mpki                             |        2.17 |       10.14 |        4.23 |        2.26 |       36.01 |        6.67 |        3.79 |       97.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12190797 |    34552010 |    16618364 |    10719222 |    37640687 |    19460998 |    20336245 |    28040845
    num cache misses                 |     1535687 |     9236613 |     2975246 |     6651520 |    21256343 |     5041282 |    11690348 |    16974313
    miss rate                        |      12.60% |      26.73% |      17.90% |      62.05% |      56.47% |      25.90% |      57.49% |      60.53%
    mpki                             |        0.27 |        2.75 |        0.81 |        1.40 |       22.46 |        1.90 |        2.18 |       67.90
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   112683617 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      171.30 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       61.29 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
