                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  364133926 |  405991219 |  268106287 |  249999948
  Cycles                             |  512263210 |  512263554 |  512263202 |  512260929
  IPC                                |       0.71 |       0.79 |       0.52 |       0.49
  Time (ns)                          |  170754404 |  170754518 |  170754401 |  170753643
Branch predictor stats               |            |            |            |           
  num correct                        |   16559015 |   35941033 |    5798112 |   20102341
  num incorrect                      |   14979984 |    6054254 |     870910 |    3377509
  misprediction rate                 |     47.50% |     14.42% |     13.06% |     14.38%
  mpki                               |      41.14 |      14.91 |       3.25 |      13.51
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   27665113 |   45867711 |   25834333 |   36620353
    num misses                       |         52 |        226 |         62 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  104313835 |  170236893 |  135850687 |  119863379
    num misses                       |       4853 |      93293 |     310232 |     668380
    miss rate                        |      0.00% |      0.05% |      0.23% |      0.56%
    mpki                             |       0.01 |       0.23 |       1.16 |       2.67
  L2 TLB                             |            |            |            |           
    num accesses                     |       4905 |      93519 |     310294 |     668445
    num misses                       |       4287 |       2986 |       4507 |       4464
    miss rate                        |     87.40% |      3.19% |      1.45% |      0.67%
    mpki                             |       0.01 |       0.01 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   27665113 |   45867711 |   25834333 |   36620353
    num cache misses                 |     235330 |     903553 |     105320 |    1361719
    miss rate                        |      0.85% |      1.97% |      0.41% |      3.72%
    mpki                             |       0.65 |       2.23 |       0.39 |       5.45
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  104313835 |  170236893 |  135850687 |  119863379
    num cache misses                 |    1089274 |    1616119 |    2537004 |    4246372
    miss rate                        |      1.04% |      0.95% |      1.87% |      3.54%
    mpki                             |       2.99 |       3.98 |       9.46 |      16.99
  Cache L2                           |            |            |            |           
    num cache accesses               |    1485488 |    2598141 |    3057416 |    5675900
    num cache misses                 |    1322943 |    1337239 |    1655590 |    1472316
    miss rate                        |     89.06% |     51.47% |     54.15% |     25.94%
    mpki                             |       3.63 |       3.29 |       6.18 |       5.89
  Cache L3                           |            |            |            |           
    num cache accesses               |    1483842 |    1431014 |    2071117 |    1549760
    num cache misses                 |    1322942 |    1225618 |    1540366 |    1442437
    miss rate                        |     89.16% |     85.65% |     74.37% |     93.07%
    mpki                             |       3.63 |       3.02 |       5.75 |       5.77
DRAM summary                         |            |            |            |           
  num dram accesses                  |    7198747 |          0 |          0 |          0
  average dram access latency (ns)   |     119.71 |        inf |        inf |        inf
  average dram queueing delay        |       9.70 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     42.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
