                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  402578262 |  292800150 |  485882113
  Cycles                             |  280405136 |  280407300 |  280407300 |  280407275
  IPC                                |       0.89 |       1.44 |       1.04 |       1.73
  Time (ns)                          |   93468379 |   93469100 |   93469100 |   93469092
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   32456891 |    7418053 |   63239838
  num incorrect                      |    9793313 |    5424494 |    1085886 |    6687582
  misprediction rate                 |     20.40% |     14.32% |     12.77% |      9.56%
  mpki                               |      39.17 |      13.47 |       3.71 |      13.76
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   59048949 |   28629592 |   73618545
    num misses                       |         19 |         65 |         62 |        371
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |  193032359 |  147985033 |  192506993
    num misses                       |     372616 |    1089577 |     349405 |      57496
    miss rate                        |      0.44% |      0.56% |      0.24% |      0.03%
    mpki                             |       1.49 |       2.71 |       1.19 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372635 |    1089642 |     349467 |      57867
    num misses                       |      78120 |       6567 |       5071 |       1881
    miss rate                        |     20.96% |      0.60% |      1.45% |      3.25%
    mpki                             |       0.31 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   59048949 |   28629592 |   73618545
    num cache misses                 |     214872 |    1979102 |      60099 |    1551660
    miss rate                        |      0.66% |      3.35% |      0.21% |      2.11%
    mpki                             |       0.86 |       4.92 |       0.21 |       3.19
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |  193032359 |  147985033 |  192506993
    num cache misses                 |     409981 |    6523827 |    2571067 |    1996246
    miss rate                        |      0.49% |      3.38% |      1.74% |      1.04%
    mpki                             |       1.64 |      16.21 |       8.78 |       4.11
  Cache L2                           |            |            |            |           
    num cache accesses               |     700456 |    8505328 |    2658371 |    3561868
    num cache misses                 |     340274 |    1303522 |    1255128 |     258955
    miss rate                        |     48.58% |     15.33% |     47.21% |      7.27%
    mpki                             |       1.36 |       3.24 |       4.29 |       0.53
  Cache L3                           |            |            |            |           
    num cache accesses               |     417156 |    1306415 |    1282430 |     272942
    num cache misses                 |     206371 |      51163 |     193032 |     120427
    miss rate                        |     49.47% |      3.92% |     15.05% |     44.12%
    mpki                             |       0.83 |       0.13 |       0.66 |       0.25
DRAM summary                         |            |            |            |           
  num dram accesses                  |     773904 |          0 |          0 |          0
  average dram access latency (ns)   |     111.47 |        inf |        inf |        inf
  average dram queueing delay        |       1.46 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      8.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
