                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1977593300 |   947572444 |  1074299559 |   375768490 |  1689361423 |   249999973 |  1523650075 |   504304916
  Cycles                             |  1119089781 |  1119089787 |  1119089785 |  1119089781 |  1119089798 |  1119088986 |  1119089796 |  1119089830
  IPC                                |        1.77 |        0.85 |        0.96 |        0.34 |        1.51 |        0.22 |        1.36 |        0.45
  Time (ns)                          |   373029927 |   373029929 |   373029929 |   373029927 |   373029933 |   373029662 |   373029932 |   373029944
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   112950002 |   145036430 |    21883204 |     7121154 |   148851474 |    40600608 |   122514675 |    30658243
  num incorrect                      |    19132433 |    37088071 |     3261673 |     9899261 |    24830896 |     2521753 |    20588428 |    18449075
  misprediction rate                 |      14.49% |      20.36% |      12.97% |      58.16% |      14.30% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.67 |       39.14 |        3.04 |       26.34 |       14.70 |       10.09 |       13.51 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   222274912 |   123276338 |   102802055 |    41371159 |   191517230 |    41868591 |   223195887 |    60198460
    num misses                       |          56 |          19 |          74 |          14 |         645 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   928592413 |   318854147 |   540687607 |   138439320 |   707184404 |    75636447 |   730470509 |   231848676
    num misses                       |      599830 |     1408500 |     1271792 |      991289 |      377599 |       88470 |     4077209 |     1596053
    miss rate                        |       0.06% |       0.44% |       0.24% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.18 |        2.64 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      599886 |     1408519 |     1271866 |      991303 |      378244 |       88474 |     4077274 |     1596063
    num misses                       |       94385 |      294815 |       17779 |      991292 |       12065 |       88474 |       26061 |     1269046
    miss rate                        |      15.73% |      20.93% |       1.40% |     100.00% |       3.19% |     100.00% |       0.64% |      79.51%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.52
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   222274912 |   123276338 |   102802055 |    41371159 |   191517230 |    41868591 |   223195887 |    60198460
    num cache misses                 |      648670 |      788938 |      196413 |       36719 |     2645806 |       11152 |     7415420 |       39974
    miss rate                        |       0.29% |       0.64% |       0.19% |       0.09% |       1.38% |       0.03% |       3.32% |       0.07%
    mpki                             |        0.33 |        0.83 |        0.18 |        0.10 |        1.57 |        0.04 |        4.87 |        0.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   928592413 |   318854147 |   540687607 |   138439320 |   707184404 |    75636447 |   730470509 |   231848676
    num cache misses                 |     5693327 |     1477676 |     8658635 |    10644907 |     6478383 |     5663991 |    24660243 |     3614629
    miss rate                        |       0.61% |       0.46% |       1.60% |       7.69% |       0.92% |       7.49% |       3.38% |       1.56%
    mpki                             |        2.88 |        1.56 |        8.06 |       28.33 |        3.83 |       22.66 |       16.18 |        7.17
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6343060 |     2547082 |     9050728 |    12092149 |     9127001 |     7694862 |    32083967 |     4196264
    num cache misses                 |     4455663 |     1266613 |     4595733 |    10681626 |     3614298 |     5675143 |     5128223 |     3420242
    miss rate                        |      70.24% |      49.73% |      50.78% |      88.34% |      39.60% |      73.75% |      15.98% |      81.51%
    mpki                             |        2.25 |        1.34 |        4.28 |       28.43 |        2.14 |       22.70 |        3.37 |        6.78
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4456825 |     1552541 |     4791530 |    12092149 |     3617137 |     7694862 |     5138637 |     4006526
    num cache misses                 |      186847 |      788355 |      854223 |    10649711 |       74106 |     5667732 |      306532 |     2197983
    miss rate                        |       4.19% |      50.78% |      17.83% |      88.07% |       2.05% |      73.66% |       5.97% |      54.86%
    mpki                             |        0.09 |        0.83 |        0.80 |       28.34 |        0.04 |       22.67 |        0.20 |        4.36
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29050572 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      147.61 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       37.60 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      77.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
