                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
  Instructions                       |  1638820242 |  7307349207 |   959579466 |  6681220924 |  4195070406 |  11562961027 |  2158103676 |  16084440205 |  6390021528 |  6559056756 |  5259808400 |  3467996122 |  1270183015 |   249999989 |  7191899695 |  11736165147
  Cycles                             |  8713036904 |  8713036654 |  8713037096 |  8713036650 |  8713036875 |   8713036650 |  8713036659 |   8713036650 |  8713036650 |  8713036650 |  8713036767 |  8713036666 |  8713036650 |  8713025659 |  8713036650 |   8713036988
  IPC                                |        0.19 |        0.84 |        0.11 |        0.77 |        0.48 |         1.33 |        0.25 |         1.85 |        0.73 |        0.75 |        0.60 |        0.40 |        0.15 |        0.03 |        0.83 |         1.35
  Time (ns)                          |  2904345635 |  2904345552 |  2904345699 |  2904345550 |  2904345625 |   2904345550 |  2904345553 |   2904345550 |  2904345550 |  2904345550 |  2904345589 |  2904345556 |  2904345550 |  2904341887 |  2904345550 |   2904345663
Branch predictor stats               |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num correct                        |    14868313 |   416242982 |   162305388 |   860163197 |     5459709 |   1025015320 |   133259911 |   2968391547 |   345483094 |   123207437 |   570088030 |   527845717 |   100665769 |    43244780 |  1099738000 |    518365646
  num incorrect                      |       99574 |    70388409 |    14984950 |   200831959 |       92524 |    171019386 |     4695778 |    202499858 |   242193205 |    18742648 |    86866312 |   113509727 |     8231440 |    11689069 |   281686404 |     29418345
  misprediction rate                 |       0.67% |      14.46% |       8.45% |      18.93% |       1.67% |       14.30% |       3.40% |        6.39% |      41.21% |      13.20% |      13.22% |      17.70% |       7.56% |      21.28% |      20.39% |        5.37%
  mpki                               |        0.06 |        9.63 |       15.62 |       30.06 |        0.02 |        14.79 |        2.18 |        12.59 |       37.90 |        2.86 |       16.52 |       32.73 |        6.48 |       46.76 |       39.17 |         2.51
TLB Summary                          |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   144840521 |   820331357 |   111348560 |   937004816 |   480543707 |   1313091283 |   205077339 |   2637443648 |   521303276 |   624749394 |   619585852 |   478994830 |   106476862 |    23761816 |   935618889 |   1117582085
    num misses                       |           3 |          56 |          42 |         391 |           6 |         3882 |          22 |           39 |          52 |         162 |          10 |         622 |          42 |           3 |          19 |            8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  D-TLB                              |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   446259593 |  3434383595 |   333269692 |  2611121912 |  3138066955 |   4834782525 |   717412947 |   5241890488 |  1885309351 |  3329673446 |  2364858477 |  1345306869 |   349628385 |    88558906 |  2420922393 |   3567477321
    num misses                       |      797103 |     2221943 |     5694471 |     4662898 |   113061525 |      2543738 |     5720806 |           23 |      113070 |     7431348 |    23582467 |     7147821 |     1706886 |    21159713 |    10711872 |      1146073
    miss rate                        |       0.18% |       0.06% |       1.71% |       0.18% |       3.60% |        0.05% |       0.80% |        0.00% |       0.01% |       0.22% |       1.00% |       0.53% |       0.49% |      23.89% |       0.44% |        0.03%
    mpki                             |        0.49 |        0.30 |        5.93 |        0.70 |       26.95 |         0.22 |        2.65 |         0.00 |        0.02 |        1.13 |        4.48 |        2.06 |        1.34 |       84.64 |        1.49 |         0.10
  L2 TLB                             |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |      797106 |     2221999 |     5694513 |     4663289 |   113061531 |      2547620 |     5720828 |           62 |      113122 |     7431510 |    23582477 |     7148443 |     1706928 |    21159716 |    10711891 |      1146081
    num misses                       |      796503 |      350017 |     1542601 |      743471 |    80712864 |        80282 |      553573 |           62 |      100864 |      102354 |     2080544 |      690821 |      531228 |    10898476 |     2243246 |        28312
    miss rate                        |      99.92% |      15.75% |      27.09% |      15.94% |      71.39% |        3.15% |       9.68% |      100.00% |      89.16% |       1.38% |       8.82% |       9.66% |      31.12% |      51.51% |      20.94% |        2.47%
    mpki                             |        0.49 |        0.05 |        1.61 |        0.11 |       19.24 |         0.01 |        0.26 |         0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.59 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   144840521 |   820331357 |   111348560 |   937004816 |   480543707 |   1313091283 |   205077339 |   2637443648 |   521303276 |   624749394 |   619585852 |   478994830 |   106476862 |    23761816 |   935618889 |   1117582085
    num cache misses                 |     1125436 |     2395611 |      126731 |    29120105 |     2021598 |     18009267 |     1320700 |     24848885 |      127929 |     1130809 |      452543 |    27806808 |      202589 |      190009 |     4791516 |       186583
    miss rate                        |       0.78% |       0.29% |       0.11% |       3.11% |       0.42% |        1.37% |       0.64% |        0.94% |       0.02% |       0.18% |       0.07% |       5.81% |       0.19% |       0.80% |       0.51% |        0.02%
    mpki                             |        0.69 |        0.33 |        0.13 |        4.36 |        0.48 |         1.56 |        0.61 |         1.54 |        0.02 |        0.17 |        0.09 |        8.02 |        0.16 |        0.76 |        0.67 |         0.02
  Cache L1-D                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   446259593 |  3434383595 |   333269692 |  2611121912 |  3138066955 |   4834782525 |   717412947 |   5241890488 |  1885309351 |  3329673446 |  2364858477 |  1345306869 |   349628385 |    88558906 |  2420922393 |   3567477321
    num cache misses                 |    84210191 |    21094696 |    38965412 |    32535364 |    34518738 |     44830291 |    40896895 |       188180 |     6946706 |    51363711 |    75675486 |    30995446 |    18708426 |    28756436 |     9950568 |     94479176
    miss rate                        |      18.87% |       0.61% |      11.69% |       1.25% |       1.10% |        0.93% |       5.70% |        0.00% |       0.37% |       1.54% |       3.20% |       2.30% |       5.35% |      32.47% |       0.41% |        2.65%
    mpki                             |       51.38 |        2.89 |       40.61 |        4.87 |        8.23 |         3.88 |       18.95 |         0.01 |        1.09 |        7.83 |       14.39 |        8.94 |       14.73 |      115.03 |        1.38 |         8.05
  Cache L2                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    85335647 |    23515165 |    42776341 |    63248148 |    36541934 |     62920380 |    45171549 |     25061919 |     7257377 |    53148466 |    76878898 |    60145070 |    19072051 |    32646490 |    16687835 |     95003754
    num cache misses                 |    55457011 |    16552686 |    34476358 |    28103610 |    25527198 |     24964736 |    19795335 |       525961 |     6756258 |    27369827 |    53445364 |    30114010 |    17531575 |    24332847 |     6610792 |      3017663
    miss rate                        |      64.99% |      70.39% |      80.60% |      44.43% |      69.86% |       39.68% |      43.82% |        2.10% |      93.10% |      51.50% |      69.52% |      50.07% |      91.92% |      74.53% |      39.61% |        3.18%
    mpki                             |       33.84 |        2.27 |       35.93 |        4.21 |        6.09 |         2.16 |        9.17 |         0.03 |        1.06 |        4.17 |       10.16 |        8.68 |       13.80 |       97.33 |        0.92 |         0.26
  Cache L3                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    55457031 |    16579910 |    38162254 |    29701966 |    25529405 |     25046744 |    22757496 |       550815 |     6942481 |    28024410 |    54236633 |    31458399 |    17693013 |    28058068 |     8589989 |      3365088
    num cache misses                 |    50840224 |     9320467 |    21946011 |     4103994 |    21788299 |      1886325 |    11391667 |       517738 |     6705046 |     4746160 |    10806791 |     7767498 |    15308825 |    17150437 |     2828398 |      1892930
    miss rate                        |      91.67% |      56.22% |      57.51% |      13.82% |      85.35% |        7.53% |      50.06% |       93.99% |      96.58% |      16.94% |      19.93% |      24.69% |      86.52% |      61.12% |      32.93% |       56.25%
    mpki                             |       31.02 |        1.28 |       22.87 |        0.61 |        5.19 |         0.16 |        5.28 |         0.03 |        1.05 |        0.72 |        2.05 |        2.24 |       12.05 |       68.60 |        0.39 |         0.16
DRAM summary                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num dram accesses                  |   278166488 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      362.63 |         inf |         inf |         inf |         inf |          inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      252.62 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
