                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |   2147961803 |    249999989 |    964280548 |    867646969
  Cycles                             |  14076651465 |  14076646812 |  14076652796 |  14076652883
  IPC                                |         0.15 |         0.02 |         0.07 |         0.06
  Time (ns)                          |   4692217155 |   4692215604 |   4692217599 |   4692217628
Branch predictor stats               |              |              |              |             
  num correct                        |    170280709 |     43244780 |    163034929 |    119276688
  num incorrect                      |     13941651 |     11689069 |     15069291 |     16385755
  misprediction rate                 |        7.57% |       21.28% |        8.46% |       12.08%
  mpki                               |         6.49 |        46.76 |        15.63 |        18.89
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |    179929625 |     23761816 |    111709921 |    152024081
    num misses                       |           42 |            3 |           42 |          105
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |             
    num accesses                     |    591224313 |     88558906 |    334797853 |    404311289
    num misses                       |      2897600 |     21159192 |      5718245 |     15730981
    miss rate                        |        0.49% |       23.89% |        1.71% |        3.89%
    mpki                             |         1.35 |        84.64 |         5.93 |        18.13
  L2 TLB                             |              |              |              |             
    num accesses                     |      2897642 |     21159195 |      5718287 |     15731086
    num misses                       |       902345 |     10898677 |      1549124 |      4717589
    miss rate                        |       31.14% |       51.51% |       27.09% |       29.99%
    mpki                             |         0.42 |        43.59 |         1.61 |         5.44
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |    179929625 |     23761816 |    111709921 |    152024081
    num cache misses                 |       245451 |       129848 |        87912 |      2561453
    miss rate                        |        0.14% |        0.55% |        0.08% |        1.68%
    mpki                             |         0.11 |         0.52 |         0.09 |         2.95
  Cache L1-D                         |              |              |              |             
    num cache accesses               |    591224313 |     88558906 |    334797853 |    404311289
    num cache misses                 |     31608235 |     28835528 |     39238255 |     22835676
    miss rate                        |        5.35% |       32.56% |       11.72% |        5.65%
    mpki                             |        14.72 |       115.34 |        40.69 |        26.32
  Cache L2                           |              |              |              |             
    num cache accesses               |     32068302 |     32946611 |     44410620 |     30841912
    num cache misses                 |     27603983 |     22974892 |     32289070 |     20769391
    miss rate                        |       86.08% |       69.73% |       72.71% |       67.34%
    mpki                             |        12.85 |        91.90 |        33.49 |        23.94
  Cache L3                           |              |              |              |             
    num cache accesses               |     27819251 |     27002434 |     37376445 |     26230343
    num cache misses                 |     16645841 |     20686835 |     25899940 |     18301579
    miss rate                        |       59.84% |       76.61% |       69.29% |       69.77%
    mpki                             |         7.75 |        82.75 |        26.86 |        21.09
DRAM summary                         |              |              |              |             
  num dram accesses                  |    104554571 |            0 |            0 |            0
  average dram access latency (ns)   |       528.00 |          inf |          inf |          inf
  average dram queueing delay        |       387.96 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       89.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
