                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1139819828 |  11055470341 |   450176913 |  7053383261 |   439251065 |  8257808347 |  3178098128 |   817640107 |   850459395 |  1688448955 |  1081787663 |  3941463474 |   249999981 |   683100989 |  9207813023 |  7609487531
  Cycles                             |  5991858559 |   5991858729 |  5991858836 |  5991858121 |  5991859781 |  5991858139 |  5991858137 |  5991859042 |  5991859477 |  5991859846 |  5991859228 |  5991858307 |  5991854042 |  5991858992 |  5991858158 |  5991858147
  IPC                                |        0.19 |         1.85 |        0.08 |        1.18 |        0.07 |        1.38 |        0.53 |        0.14 |        0.14 |        0.28 |        0.18 |        0.66 |        0.04 |        0.11 |        1.54 |        1.27
  Time (ns)                          |  1997286186 |   1997286243 |  1997286279 |  1997286040 |  1997286594 |  1997286046 |  1997286046 |  1997286347 |  1997286492 |  1997286615 |  1997286409 |  1997286102 |  1997284681 |  1997286331 |  1997286053 |  1997286049
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    61238640 |   2040293188 |    74732773 |   625509439 |    60414793 |  1102378927 |   479533293 |   138211933 |     7711951 |    38642397 |    35349286 |   209984192 |    58565837 |    12619450 |   613613728 |   335146985
  num incorrect                      |     1432525 |    139186521 |     4529265 |   104346229 |     8318698 |   111006652 |    53814884 |    12695799 |       51640 |      688295 |    16668769 |   150572360 |     6500447 |    17594666 |   105274056 |    19038198
  misprediction rate                 |       2.29% |        6.39% |       5.71% |      14.30% |      12.10% |       9.15% |      10.09% |       8.41% |       0.67% |       1.75% |      32.04% |      41.76% |       9.99% |      58.23% |      14.64% |       5.38%
  mpki                               |        1.26 |        12.59 |       10.06 |       14.79 |       18.94 |       13.44 |       16.93 |       15.53 |        0.06 |        0.41 |       15.41 |       38.20 |       26.00 |       25.76 |       11.43 |        2.50
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   114167711 |   1812819761 |    75911173 |   800995274 |    76942121 |  1236265255 |   508608232 |    95058114 |    75164210 |   151204329 |    84447221 |   319511263 |    21135842 |    73905383 |  1117294398 |   725363458
    num misses                       |          47 |           39 |           4 |        2403 |          92 |        5333 |       18434 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   397391928 |   3602961109 |   136317555 |  2949172139 |   204687844 |  3216415296 |  1278458733 |   284927083 |   231531149 |   664519172 |   475005417 |  1159793158 |    86633855 |   248599397 |  3882516745 |  2316749295
    num misses                       |      608842 |           23 |      163179 |     1548296 |     7964218 |      998309 |     7017828 |     4898650 |      413340 |      350260 |      487626 |       67980 |     1331666 |     1721866 |    27561821 |      736721
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.55% |       1.72% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |         0.00 |        0.36 |        0.22 |       18.13 |        0.12 |        2.21 |        5.99 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.52 |        2.99 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      608889 |           62 |      163183 |     1550699 |     7964310 |     1003642 |     7036262 |     4898692 |      413343 |      350264 |      487629 |       68032 |     1349107 |     1721880 |    27561839 |      736729
    num misses                       |      189249 |           62 |      163183 |       49002 |     2377039 |       29244 |     1003588 |     1330905 |      413029 |      185210 |      331258 |       60624 |     1140459 |     1721861 |      210633 |       18331
    miss rate                        |      31.08% |      100.00% |     100.00% |       3.16% |      29.85% |       2.91% |      14.26% |      27.17% |      99.92% |      52.88% |      67.93% |      89.11% |      84.53% |     100.00% |       0.76% |       2.49%
    mpki                             |        0.17 |         0.00 |        0.36 |        0.01 |        5.41 |        0.00 |        0.32 |        1.63 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.52 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   114167711 |   1812819761 |    75911173 |   800995274 |    76942121 |  1236265255 |   508608232 |    95058114 |    75164210 |   151204329 |    84447221 |   319511263 |    21135842 |    73905383 |  1117294398 |   725363458
    num cache misses                 |       43663 |     16991288 |        3824 |     9654169 |      960777 |    25262359 |     8543566 |       47529 |      120528 |       61467 |       36768 |       38199 |      355379 |       14788 |     9224518 |       31882
    miss rate                        |       0.04% |        0.94% |       0.01% |       1.21% |       1.25% |       2.04% |       1.68% |       0.05% |       0.16% |       0.04% |       0.04% |       0.01% |       1.68% |       0.02% |       0.83% |       0.00%
    mpki                             |        0.04 |         1.54 |        0.01 |        1.37 |        2.19 |        3.06 |        2.69 |        0.06 |        0.14 |        0.04 |        0.03 |        0.01 |        1.42 |        0.02 |        1.00 |        0.00
  Cache L1-D                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   397391928 |   3602961109 |   136317555 |  2949172139 |   204687844 |  3216415296 |  1278458733 |   284927083 |   231531149 |   664519172 |   475005417 |  1159793158 |    86633855 |   248599397 |  3882516745 |  2316749295
    num cache misses                 |    14055771 |       152126 |    10441290 |    26913248 |    11407641 |    44641266 |    11242167 |    33284560 |    43608281 |    17073884 |    23959710 |     4079467 |     7418136 |    18992605 |    17980289 |    61479568
    miss rate                        |       3.54% |        0.00% |       7.66% |       0.91% |       5.57% |       1.39% |       0.88% |      11.68% |      18.83% |       2.57% |       5.04% |       0.35% |       8.56% |       7.64% |       0.46% |       2.65%
    mpki                             |       12.33 |         0.01 |       23.19 |        3.82 |       25.97 |        5.41 |        3.54 |       40.71 |       51.28 |       10.11 |       22.15 |        1.04 |       29.67 |       27.80 |        1.95 |        8.08
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16169261 |     17170713 |    13834333 |    36664063 |    14903731 |    70198255 |    20286544 |    34434965 |    43729587 |    17181404 |    25591981 |     4181880 |     7796657 |    21362128 |    27359908 |    61748223
    num cache misses                 |    10419817 |       316426 |    10445114 |     2686766 |     9582204 |     2147439 |     4912671 |    24763129 |    26682864 |    11969348 |    21272505 |     3947884 |     7380064 |    19007279 |      853774 |     1306203
    miss rate                        |      64.44% |        1.84% |      75.50% |       7.33% |      64.29% |       3.06% |      24.22% |      71.91% |      61.02% |      69.66% |      83.12% |      94.40% |      94.66% |      88.98% |       3.12% |       2.12%
    mpki                             |        9.14 |         0.03 |       23.20 |        0.38 |       21.81 |        0.26 |        1.55 |       30.29 |       31.37 |        7.09 |       19.66 |        1.00 |       29.52 |       27.82 |        0.09 |        0.17
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12574855 |       343725 |    13834333 |     2823095 |    12127557 |     2460849 |     5420175 |    25871248 |    26683642 |    12030527 |    22868008 |     4014647 |     7404183 |    21362014 |     1009869 |     1545558
    num cache misses                 |    10315142 |       310147 |    10440984 |     1800722 |     8474934 |     1780968 |     4392786 |     9502809 |    26555210 |    11922414 |    21240395 |     3943880 |     7313740 |    18994251 |      831632 |     1276542
    miss rate                        |      82.03% |       90.23% |      75.47% |      63.79% |      69.88% |      72.37% |      81.05% |      36.73% |      99.52% |      99.10% |      92.88% |      98.24% |      98.78% |      88.92% |      82.35% |      82.59%
    mpki                             |        9.05 |         0.03 |       23.19 |        0.26 |       19.29 |        0.22 |        1.38 |       11.62 |       31.22 |        7.06 |       19.63 |        1.00 |       29.25 |       27.81 |        0.09 |        0.17
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   192609359 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      460.34 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      350.33 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
