                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1484648212 |  1061759776 |   994968062 |   375379997 |  1528688147 |   249999973 |  1541252674 |   725310399
  Cycles                             |  1167765131 |  1167765322 |  1167765169 |  1167765449 |  1167765168 |  1167761733 |  1167765178 |  1167765312
  IPC                                |        1.27 |        0.91 |        0.85 |        0.32 |        1.31 |        0.21 |        1.32 |        0.62
  Time (ns)                          |   389255044 |   389255107 |   389255056 |   389255150 |   389255056 |   389253911 |   389255059 |   389255104
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    84613686 |   162147213 |    18236360 |     7116808 |   135991998 |    40600608 |   123950838 |    44077565
  num incorrect                      |    14350403 |    41710390 |     2765896 |     9892309 |    22707135 |     2521753 |    20828923 |    26526682
  misprediction rate                 |      14.50% |      20.46% |      13.17% |      58.16% |      14.31% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.67 |       39.28 |        2.78 |       26.35 |       14.85 |       10.09 |       13.51 |       36.57
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   166714888 |   138174893 |    94594768 |    41337265 |   173565285 |    41868591 |   225797482 |    86528583
    num misses                       |          56 |          19 |          72 |          14 |         593 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   697658778 |   357253380 |   506127397 |   138327211 |   639005886 |    75636447 |   738963509 |   333471765
    num misses                       |      448644 |     1583590 |     1115479 |      990824 |      332070 |       88470 |     4124631 |     2286161
    miss rate                        |       0.06% |       0.44% |       0.22% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.12 |        2.64 |        0.22 |        0.35 |        2.68 |        3.15
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      448700 |     1583609 |     1115551 |      990838 |      332663 |       88474 |     4124696 |     2286171
    num misses                       |       70694 |      331168 |       15168 |      990827 |       10717 |       88474 |       26333 |     1817276
    miss rate                        |      15.76% |      20.91% |       1.36% |     100.00% |       3.22% |     100.00% |       0.64% |      79.49%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.51
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   166714888 |   138174893 |    94594768 |    41337265 |   173565285 |    41868591 |   225797482 |    86528583
    num cache misses                 |      277494 |      510861 |       21694 |        8511 |     2088548 |        1983 |     6667415 |       20276
    miss rate                        |       0.17% |       0.37% |       0.02% |       0.02% |       1.20% |       0.00% |       2.95% |       0.02%
    mpki                             |        0.19 |        0.48 |        0.02 |        0.02 |        1.37 |        0.01 |        4.33 |        0.03
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   697658778 |   357253380 |   506127397 |   138327211 |   639005886 |    75636447 |   738963509 |   333471765
    num cache misses                 |     4174603 |     1370847 |     7738119 |    10633357 |     5794816 |     5660892 |    24428462 |     5136853
    miss rate                        |       0.60% |       0.38% |       1.53% |       7.69% |       0.91% |       7.48% |       3.31% |       1.54%
    mpki                             |        2.81 |        1.29 |        7.78 |       28.33 |        3.79 |       22.64 |       15.85 |        7.08
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4462374 |     2186425 |     8048239 |    12051496 |     7923634 |     7682569 |    31112399 |     5604751
    num cache misses                 |     2319338 |      583770 |     1494050 |    10641780 |      813284 |     5662875 |      383313 |     3434250
    miss rate                        |      51.98% |      26.70% |      18.56% |      88.30% |      10.26% |      73.71% |       1.23% |      61.27%
    mpki                             |        1.56 |        0.55 |        1.50 |       28.35 |        0.53 |       22.65 |        0.25 |        4.73
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     2352754 |      895302 |     1785803 |    12051408 |      861370 |     7682569 |      402530 |     4035132
    num cache misses                 |     1590077 |      555633 |     1112325 |    10631209 |      676175 |     5660511 |      379863 |     1577957
    miss rate                        |      67.58% |      62.06% |      62.29% |      88.22% |      78.50% |      73.68% |      94.37% |      39.11%
    mpki                             |        1.07 |        0.52 |        1.12 |       28.32 |        0.44 |       22.64 |        0.25 |        2.18
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    31660651 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      157.16 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       47.15 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      81.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
