                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   387884457 |   249999980 |  1308917706 |   959934950
  Cycles                             |  1205076489 |  1205073609 |  1205076000 |  1205076052
  IPC                                |        0.32 |        0.21 |        1.09 |        0.80
  Time (ns)                          |   401692163 |   401691203 |   401692000 |   401692018
Branch predictor stats               |             |             |             |            
  num correct                        |    30738470 |    42338506 |   105298650 |   144773658
  num incorrect                      |     2525049 |     3913322 |    17699587 |    16255893
  misprediction rate                 |       7.59% |       8.46% |      14.39% |      10.09%
  mpki                               |        6.51 |       15.65 |       13.52 |       16.93
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    32679496 |    28960848 |   191795060 |   153673187
    num misses                       |          42 |          42 |          65 |        5845
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.01
  D-TLB                              |             |             |             |            
    num accesses                     |   106798982 |    86565665 |   627677022 |   386651232
    num misses                       |      525905 |     1461359 |     3502706 |     2181514
    miss rate                        |       0.49% |       1.69% |       0.56% |       0.56%
    mpki                             |        1.36 |        5.85 |        2.68 |        2.27
  L2 TLB                             |             |             |             |            
    num accesses                     |      525947 |     1461401 |     3502771 |     2187359
    num misses                       |      165698 |      397281 |       22404 |      314842
    miss rate                        |      31.50% |      27.18% |       0.64% |      14.39%
    mpki                             |        0.43 |        1.59 |        0.02 |        0.33
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    32679496 |    28960848 |   191795060 |   153673187
    num cache misses                 |      160661 |       52101 |     5872851 |     2952155
    miss rate                        |       0.49% |       0.18% |       3.06% |       1.92%
    mpki                             |        0.41 |        0.21 |        4.49 |        3.08
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   106798982 |    86565665 |   627677022 |   386651232
    num cache misses                 |     6522462 |    10288957 |    21019559 |     3717245
    miss rate                        |       6.11% |      11.89% |       3.35% |       0.96%
    mpki                             |       16.82 |       41.16 |       16.06 |        3.87
  Cache L2                           |             |             |             |            
    num cache accesses               |     6779591 |    12440186 |    26959604 |     6945387
    num cache misses                 |     6426765 |     9210984 |     1367201 |     2816014
    miss rate                        |      94.80% |      74.04% |       5.07% |      40.55%
    mpki                             |       16.57 |       36.84 |        1.04 |        2.93
  Cache L3                           |             |             |             |            
    num cache accesses               |     6523337 |    11310973 |     1442541 |     3094483
    num cache misses                 |     6423403 |     9125920 |     1293243 |     2484778
    miss rate                        |      98.47% |      80.68% |      89.65% |      80.30%
    mpki                             |       16.56 |       36.50 |        0.99 |        2.59
DRAM summary                         |             |             |             |            
  num dram accesses                  |    24015542 |           0 |           0 |           0
  average dram access latency (ns)   |      129.70 |         inf |         inf |         inf
  average dram queueing delay        |       19.69 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      59.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
