                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   502447995 |   249999973 |   979433880 |   275321750
  Cycles                             |  1018914462 |  1018912579 |  1018914600 |  1018915272
  IPC                                |        0.49 |        0.25 |        0.96 |        0.27
  Time (ns)                          |   339638154 |   339637526 |   339638200 |   339638424
Branch predictor stats               |             |             |             |            
  num correct                        |    30543482 |    40600608 |    51879624 |    46905528
  num incorrect                      |    18378813 |     2521753 |    37654546 |     4239563
  misprediction rate                 |      37.57% |       5.85% |      42.06% |       8.29%
  mpki                               |       36.58 |       10.09 |       38.45 |       15.40
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    59973534 |    41868591 |    78461252 |    32000253
    num misses                       |          10 |           4 |          52 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   230992829 |    75636447 |   287054621 |    95224244
    num misses                       |     1589911 |       88470 |       17231 |     1588895
    miss rate                        |       0.69% |       0.12% |       0.01% |       1.67%
    mpki                             |        3.16 |        0.35 |        0.02 |        5.77
  L2 TLB                             |             |             |             |            
    num accesses                     |     1589921 |       88474 |       17283 |     1588937
    num misses                       |     1264230 |       88474 |       15425 |      443117
    miss rate                        |      79.52% |     100.00% |      89.25% |      27.89%
    mpki                             |        2.52 |        0.35 |        0.02 |        1.61
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    59973534 |    41868591 |    78461252 |    32000253
    num cache misses                 |       16405 |        2270 |       44395 |       17368
    miss rate                        |       0.03% |       0.01% |       0.06% |       0.05%
    mpki                             |        0.03 |        0.01 |        0.05 |        0.06
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   230992829 |    75636447 |   287054621 |    95224244
    num cache misses                 |     3588885 |     5661188 |     1098109 |    11298070
    miss rate                        |       1.55% |       7.48% |       0.38% |      11.86%
    mpki                             |        7.14 |       22.64 |        1.12 |       41.04
  Cache L2                           |             |             |             |            
    num cache accesses               |     4147604 |     7682759 |     1214674 |    12558181
    num cache misses                 |     2744588 |     5663458 |     1114247 |     8595357
    miss rate                        |      66.17% |      73.72% |      91.73% |      68.44%
    mpki                             |        5.46 |       22.65 |        1.14 |       31.22
  Cache L3                           |             |             |             |            
    num cache accesses               |     3385423 |     7682759 |     1188059 |     9840450
    num cache misses                 |     2061455 |     5656579 |     1112704 |     6498380
    miss rate                        |      60.89% |      73.63% |      93.66% |      66.04%
    mpki                             |        4.10 |       22.63 |        1.14 |       23.60
DRAM summary                         |             |             |             |            
  num dram accesses                  |    21539595 |           0 |           0 |           0
  average dram access latency (ns)   |      133.22 |         inf |         inf |         inf
  average dram queueing delay        |       23.22 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      63.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
