                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5312772848 |  3331911826 |  3500123308 |  4655100575 |   942316524 |  2625769638 |  5167536268 |   249999989
  Cycles                             |  4096255036 |  4096255204 |  4096255151 |  4096255488 |  4096255270 |  4096255212 |  4096255039 |  4096251507
  IPC                                |        1.30 |        0.81 |        0.85 |        1.14 |        0.23 |        0.64 |        1.26 |        0.06
  Time (ns)                          |  1365418346 |  1365418402 |  1365418384 |  1365418496 |  1365418424 |  1365418404 |  1365418347 |  1365417169
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   471183429 |   360777268 |   451053515 |   265864207 |   159122306 |   159602463 |   237959230 |    43244780
  num incorrect                      |    78650240 |    54966753 |   105115704 |    44967199 |    14718037 |    96040320 |     1978399 |    11689069
  misprediction rate                 |      14.30% |      13.22% |      18.90% |      14.47% |       8.47% |      37.57% |       0.82% |      21.28%
  mpki                               |       14.80 |       16.50 |       30.03 |        9.66 |       15.62 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   603350322 |   392128011 |   490837466 |   523213608 |   109335404 |   313380954 |   395334393 |    23761816
    num misses                       |        1832 |          10 |         249 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2221428961 |  1497493331 |  1366547517 |  2186129628 |   327886714 |  1207399325 |  2973573473 |    88558906
    num misses                       |     1167159 |    15228183 |     2466063 |     1410507 |     5632981 |     8290268 |      400730 |    21160165
    miss rate                        |       0.05% |       1.02% |       0.18% |       0.06% |       1.72% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.57 |        0.70 |        0.30 |        5.98 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1168991 |    15228193 |     2466312 |     1410563 |     5633023 |     8290278 |      400773 |    21160168
    num misses                       |       36966 |     1353977 |      391233 |      222323 |     1523404 |     6590004 |      115537 |    10898377
    miss rate                        |       3.16% |       8.89% |      15.86% |      15.76% |      27.04% |      79.49% |      28.83% |      51.50%
    mpki                             |        0.01 |        0.41 |        0.11 |        0.05 |        1.62 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   603350322 |   392128011 |   490837466 |   523213608 |   109335404 |   313380954 |   395334393 |    23761816
    num cache misses                 |     7537644 |      145142 |    14431113 |     1065125 |       79621 |      113455 |      267688 |      105856
    miss rate                        |       1.25% |       0.04% |       2.94% |       0.20% |       0.07% |       0.04% |       0.07% |       0.45%
    mpki                             |        1.42 |        0.04 |        4.12 |        0.23 |        0.08 |        0.04 |        0.05 |        0.42
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2221428961 |  1497493331 |  1366547517 |  2186129628 |   327886714 |  1207399325 |  2973573473 |    88558906
    num cache misses                 |    20372607 |    47925184 |    17007200 |    13173070 |    38287024 |    18625394 |    27138972 |    28756132
    miss rate                        |       0.92% |       3.20% |       1.24% |       0.60% |      11.68% |       1.54% |       0.91% |      32.47%
    mpki                             |        3.83 |       14.38 |        4.86 |        2.83 |       40.63 |        7.09 |        5.25 |      115.02
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    28046768 |    48605665 |    32529677 |    14266189 |    41890202 |    20281431 |    27462951 |    32552230
    num cache misses                 |     5138872 |    26133466 |     9162393 |     8103884 |    31255547 |    15722594 |    16821441 |    22324099
    miss rate                        |      18.32% |      53.77% |      28.17% |      56.80% |      74.61% |      77.52% |      61.25% |      68.58%
    mpki                             |        0.97 |        7.84 |        2.62 |        1.74 |       33.17 |        5.99 |        3.26 |       89.30
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5289899 |    26736455 |    10275404 |     8139491 |    34782173 |    17640300 |    16883267 |    26061383
    num cache misses                 |     2243097 |     9213866 |     3478277 |     6710592 |    21090320 |     5116835 |    11623479 |    16976303
    miss rate                        |      42.40% |      34.46% |      33.85% |      82.44% |      60.64% |      29.01% |      68.85% |      65.14%
    mpki                             |        0.42 |        2.77 |        0.99 |        1.44 |       22.38 |        1.95 |        2.25 |       67.91
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   113816094 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      174.68 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       64.67 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
