                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   536218175 |   249999989 |  3124947537 |  3120235360
  Cycles                             |  3419347430 |  3419344472 |  3419346259 |  3419346054
  IPC                                |        0.16 |        0.07 |        0.91 |        0.91
  Time (ns)                          |  1139782477 |  1139781491 |  1139782087 |  1139782018
Branch predictor stats               |             |             |             |            
  num correct                        |   125654237 |    43244780 |     4068991 |   477006431
  num incorrect                      |    13957484 |    11689069 |       68956 |   122321824
  misprediction rate                 |      10.00% |      21.28% |       1.67% |      20.41%
  mpki                               |       26.03 |       46.76 |        0.02 |       39.20
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    45310797 |    23761816 |   357955755 |   405968339
    num misses                       |       36899 |           3 |           6 |          19
    miss rate                        |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   185762463 |    88558906 |  2337595576 |  1050246000
    num misses                       |     2839175 |    21160397 |    84346075 |     4646689
    miss rate                        |       1.53% |      23.89% |       3.61% |       0.44%
    mpki                             |        5.29 |       84.64 |       26.99 |        1.49
  L2 TLB                             |             |             |             |            
    num accesses                     |     2876074 |    21160400 |    84346081 |     4646708
    num misses                       |     2431895 |    10898269 |    60329536 |      973112
    miss rate                        |      84.56% |      51.50% |      71.53% |      20.94%
    mpki                             |        4.54 |       43.59 |       19.31 |        0.31
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    45310797 |    23761816 |   357955755 |   405968339
    num cache misses                 |      876115 |      199049 |     1713002 |     2431977
    miss rate                        |       1.93% |       0.84% |       0.48% |       0.60%
    mpki                             |        1.63 |        0.80 |        0.55 |        0.78
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   185762463 |    88558906 |  2337595576 |  1050246000
    num cache misses                 |    16005679 |    28799826 |    25795752 |     4635353
    miss rate                        |       8.62% |      32.52% |       1.10% |       0.44%
    mpki                             |       29.85 |      115.20 |        8.25 |        1.49
  Cache L2                           |             |             |             |            
    num cache accesses               |    16926817 |    32803838 |    27543565 |     7993557
    num cache misses                 |    16206347 |    24561733 |    19674517 |     3566097
    miss rate                        |      95.74% |      74.87% |      71.43% |      44.61%
    mpki                             |       30.22 |       98.25 |        6.30 |        1.14
  Cache L3                           |             |             |             |            
    num cache accesses               |    16252601 |    28392574 |    19709799 |     4510447
    num cache misses                 |    15129775 |    18509335 |    17190758 |     1986991
    miss rate                        |      93.09% |      65.19% |      87.22% |      44.05%
    mpki                             |       28.22 |       74.04 |        5.50 |        0.64
DRAM summary                         |             |             |             |            
  num dram accesses                  |    63207107 |           0 |           0 |           0
  average dram access latency (ns)   |      125.90 |         inf |         inf |         inf
  average dram queueing delay        |       15.89 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      55.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
