                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   249999886 |  1599668959 |  2321001762 |  3124099847 |  1760900564 |   905815682 |   675645839 |  1594162705 |   380722411 |  2709408056 |   625297266 |  2412455016 |   940909080 |  1495927429 |  3098987832 |  1505916982
  Cycles                             |  1896629346 |  1896633604 |  1896633600 |  1896633600 |  1896633904 |  1896634015 |  1896633639 |  1896633600 |  1896633853 |  1896633600 |  1896633652 |  1896633606 |  1896633600 |  1896633612 |  1896633600 |  1896633926
  IPC                                |        0.13 |        0.84 |        1.22 |        1.65 |        0.93 |        0.48 |        0.36 |        0.84 |        0.20 |        1.43 |        0.33 |        1.27 |        0.50 |        0.79 |        1.63 |        0.79
  Time (ns)                          |   632209782 |   632211201 |   632211200 |   632211200 |   632211301 |   632211338 |   632211213 |   632211200 |   632211284 |   632211200 |   632211217 |   632211202 |   632211200 |   632211204 |   632211200 |   632211309
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    34399075 |    84572650 |   206173201 |   143860592 |    99971008 |    55036572 |    36062962 |   243619564 |    64750027 |   119453405 |    38343508 |   194078947 |    21406623 |    27507268 |   206489578 |   227068365
  num incorrect                      |     4720676 |    61358039 |    34468246 |     1195600 |    16925932 |    33119857 |      843774 |    62567335 |     5894607 |     6777555 |     1336620 |    32578157 |      380847 |     4206676 |    35453721 |    25550028
  misprediction rate                 |      12.07% |      42.05% |      14.32% |       0.82% |      14.48% |      37.57% |       2.29% |      20.43% |       8.34% |       5.37% |       3.37% |      14.37% |       1.75% |      13.26% |      14.65% |      10.11%
  mpki                               |       18.88 |       38.36 |       14.85 |        0.38 |        9.61 |       36.56 |        1.25 |       39.25 |       15.48 |        2.50 |        2.14 |       13.50 |        0.40 |        2.81 |       11.44 |       16.97
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
