                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |   1641235511 |    249999989 |    980837416 |   6678877220
  Cycles                             |  12881047142 |  12881041924 |  12881045121 |  12881050014
  IPC                                |         0.13 |         0.02 |         0.08 |         0.52
  Time (ns)                          |   4293682381 |   4293680642 |   4293681707 |   4293683338
Branch predictor stats               |              |              |              |             
  num correct                        |    130137836 |     43244780 |    166002510 |    725703792
  num incorrect                      |     10652496 |     11689069 |     15355946 |    110565177
  misprediction rate                 |        7.57% |       21.28% |        8.47% |       13.22%
  mpki                               |         6.49 |        46.76 |        15.66 |        16.55
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |    137571773 |     23761816 |    113715221 |    786500420
    num misses                       |           42 |            3 |           42 |           10
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |             
    num accesses                     |    451767624 |     88558906 |    339898435 |   2998015436
    num misses                       |      2215242 |     21158956 |      5777674 |     30206505
    miss rate                        |        0.49% |       23.89% |        1.70% |        1.01%
    mpki                             |         1.35 |        84.64 |         5.89 |         4.52
  L2 TLB                             |              |              |              |             
    num accesses                     |      2215284 |     21158959 |      5777716 |     30206515
    num misses                       |       690228 |     10898650 |      1566774 |      2671938
    miss rate                        |       31.16% |       51.51% |       27.12% |        8.85%
    mpki                             |         0.42 |        43.59 |         1.60 |         0.40
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |    137571773 |     23761816 |    113715221 |    786500420
    num cache misses                 |       188469 |       112366 |        86733 |       295606
    miss rate                        |        0.14% |        0.47% |        0.08% |        0.04%
    mpki                             |         0.11 |         0.45 |         0.09 |         0.04
  Cache L1-D                         |              |              |              |             
    num cache accesses               |    451767624 |     88558906 |    339898435 |   2998015436
    num cache misses                 |     24175495 |     28799800 |     39738029 |     96570473
    miss rate                        |        5.35% |       32.52% |       11.69% |        3.22%
    mpki                             |        14.73 |       115.20 |        40.51 |        14.46
  Cache L2                           |              |              |              |             
    num cache accesses               |     24581254 |     32811305 |     44670799 |     97929680
    num cache misses                 |     21192814 |     22696737 |     32544843 |     52875811
    miss rate                        |       86.22% |       69.17% |       72.85% |       53.99%
    mpki                             |        12.91 |        90.79 |        33.18 |         7.92
  Cache L3                           |              |              |              |             
    num cache accesses               |     21410630 |     26640242 |     37393966 |     54030899
    num cache misses                 |     17614804 |     20077413 |     25751022 |     10857145
    miss rate                        |       82.27% |       75.36% |       68.86% |       20.09%
    mpki                             |        10.73 |        80.31 |        26.25 |         1.63
DRAM summary                         |              |              |              |             
  num dram accesses                  |     95527362 |            0 |            0 |            0
  average dram access latency (ns)   |       519.04 |          inf |          inf |          inf
  average dram queueing delay        |       379.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       89.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
