                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   275285296 |  3107960173 |  1982173108 |   883034148 |  3363688841 |  1451108281 |  1934743873 |  1978211342 |   992891962 |   249999886 |   968333100 |   458717989 |  4094932410 |   605274435 |   359708735 |  4836225684
  Cycles                             |  2624546149 |  2624546223 |  2624545801 |  2624546044 |  2624545984 |  2624546216 |  2624545910 |  2624546040 |  2624546116 |  2624541898 |  2624546460 |  2624546218 |  2624545903 |  2624546101 |  2624546179 |  2624545887
  IPC                                |        0.10 |        1.18 |        0.76 |        0.34 |        1.28 |        0.55 |        0.74 |        0.75 |        0.38 |        0.10 |        0.37 |        0.17 |        1.56 |        0.23 |        0.14 |        1.84
  Time (ns)                          |   874848716 |   874848741 |   874848600 |   874848681 |   874848661 |   874848739 |   874848637 |   874848680 |   874848705 |   874847299 |   874848820 |   874848739 |   874848634 |   874848700 |   874848726 |   874848629
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    46901537 |   249952401 |   113059951 |    19775009 |   147579614 |   186370644 |    89085690 |   302542407 |    60357548 |    34399075 |   146248576 |     4138445 |   272816285 |    32405367 |    28492430 |   892528462
  num incorrect                      |     4237354 |    41977155 |    19156503 |      350713 |     8390572 |    43720690 |      739216 |    77486127 |    36320521 |     4720676 |    32287385 |       27662 |    46842642 |      758362 |     2333253 |    60887686
  misprediction rate                 |       8.29% |      14.38% |      14.49% |       1.74% |       5.38% |      19.00% |       0.82% |      20.39% |      37.57% |      12.07% |      18.08% |       0.66% |      14.65% |       2.29% |       7.57% |       6.39%
  mpki                               |       15.39 |       13.51 |        9.66 |        0.40 |        2.49 |       30.13 |        0.38 |       39.17 |       36.58 |       18.88 |       33.34 |        0.06 |       11.44 |        1.25 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31997464 |   455282538 |   222657920 |    79526249 |   321107216 |   203533533 |   148008935 |   257323707 |   118507622 |    43801034 |   134844698 |    40540641 |   496822317 |    61126563 |    30501439 |   793021354
    num misses                       |          42 |          65 |          56 |           4 |           8 |         161 |          43 |          19 |          10 |          84 |         242 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    95209402 |  1490102623 |   931190576 |   349250795 |  1026292607 |   568504276 |  1113324919 |   665859746 |   456449655 |   116504258 |   376141001 |   124591505 |  1726584587 |   211640802 |    99058217 |  1576122715
    num misses                       |     1588095 |     8314822 |      600157 |      176910 |      319869 |      987517 |      149745 |     2944675 |     3139252 |     4543343 |     2005695 |      221169 |    12267270 |      327663 |      483872 |          23
    miss rate                        |       1.67% |       0.56% |       0.06% |       0.05% |       0.03% |       0.17% |       0.01% |       0.44% |       0.69% |       3.90% |       0.53% |       0.18% |       0.71% |       0.15% |       0.49% |       0.00%
    mpki                             |        5.77 |        2.68 |        0.30 |        0.20 |        0.10 |        0.68 |        0.08 |        1.49 |        3.16 |       18.17 |        2.07 |        0.48 |        3.00 |        0.54 |        1.35 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1588137 |     8314887 |      600213 |      176914 |      319877 |      987678 |      149788 |     2944694 |     3139262 |     4543427 |     2005937 |      221172 |    12267288 |      327710 |      483914 |          62
    num misses                       |      442462 |       52959 |       94524 |       98057 |        8129 |      159858 |       43854 |      616644 |     2496421 |     1361708 |      186607 |      221002 |       93599 |      101923 |      152705 |          62
    miss rate                        |      27.86% |       0.64% |      15.75% |      55.43% |       2.54% |      16.19% |      29.28% |      20.94% |      79.52% |      29.97% |       9.30% |      99.92% |       0.76% |      31.10% |      31.56% |     100.00%
    mpki                             |        1.61 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.51 |        5.45 |        0.19 |        0.48 |        0.02 |        0.17 |        0.42 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31997464 |   455282538 |   222657920 |    79526249 |   321107216 |   203533533 |   148008935 |   257323707 |   118507622 |    43801034 |   134844698 |    40540641 |   496822317 |    61126563 |    30501439 |   793021354
    num cache misses                 |       12670 |    13406547 |      327930 |       11006 |       18118 |     5857491 |       55890 |      898785 |       14566 |      453061 |     7699627 |       29763 |     4109498 |       12406 |       26073 |     7460624
    miss rate                        |       0.04% |       2.94% |       0.15% |       0.01% |       0.01% |       2.88% |       0.04% |       0.35% |       0.01% |       1.03% |       5.71% |       0.07% |       0.83% |       0.02% |       0.09% |       0.94%
    mpki                             |        0.05 |        4.31 |        0.17 |        0.01 |        0.01 |        4.04 |        0.03 |        0.45 |        0.01 |        1.81 |        7.95 |        0.06 |        1.00 |        0.02 |        0.07 |        1.54
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    95209402 |  1490102623 |   931190576 |   349250795 |  1026292607 |   568504276 |  1113324919 |   665859746 |   456449655 |   116504258 |   376141001 |   124591505 |  1726584587 |   211640802 |    99058217 |  1576122715
    num cache misses                 |    11278424 |    49097036 |     5572283 |     8732157 |    27285503 |     6881927 |    10039112 |     2525588 |     7033144 |     6465488 |     7448736 |    23331763 |     7923867 |     7518368 |     5273018 |       50753
    miss rate                        |      11.85% |       3.29% |       0.60% |       2.50% |       2.66% |       1.21% |       0.90% |       0.38% |       1.54% |       5.55% |       1.98% |      18.73% |       0.46% |       3.55% |       5.32% |       0.00%
    mpki                             |       40.97 |       15.80 |        2.81 |        9.89 |        8.11 |        4.74 |        5.19 |        1.28 |        7.08 |       25.86 |        7.69 |       50.86 |        1.94 |       12.42 |       14.66 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12419532 |    62525119 |     5912983 |     8750803 |    27407311 |    13195562 |    10117535 |     3983195 |     7708148 |     8224300 |    15512126 |    23361530 |    12094531 |     8560823 |     5343467 |     7518259
    num cache misses                 |     7664055 |      529990 |     2816188 |     6185109 |      624085 |     1790702 |     5069371 |      974652 |     3279487 |     4880321 |     2293993 |    14173465 |      393304 |     5486037 |     4403257 |      141651
    miss rate                        |      61.71% |       0.85% |      47.63% |      70.68% |       2.28% |      13.57% |      50.10% |      24.47% |      42.55% |      59.34% |      14.79% |      60.67% |       3.25% |      64.08% |      82.40% |       1.88%
    mpki                             |       27.84 |        0.17 |        1.42 |        7.00 |        0.19 |        1.23 |        2.62 |        0.49 |        3.30 |       19.52 |        2.37 |       30.90 |        0.10 |        9.06 |       12.24 |        0.03
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8827971 |      555966 |     2902766 |     6195493 |      731133 |     2266163 |     5099773 |     1545345 |     4194766 |     6194766 |     2666306 |    14173469 |      455595 |     6554978 |     4475291 |      148533
    num cache misses                 |     6366501 |      529680 |     2747622 |     6169512 |      624058 |     1721973 |     3949610 |      967203 |     2180414 |     4370980 |     2199010 |    13937308 |      393281 |     5417195 |     4367681 |      141649
    miss rate                        |      72.12% |      95.27% |      94.66% |      99.58% |      85.35% |      75.99% |      77.45% |      62.59% |      51.98% |      70.56% |      82.47% |      98.33% |      86.32% |      82.64% |      97.60% |      95.37%
    mpki                             |       23.13 |        0.17 |        1.39 |        6.99 |        0.19 |        1.19 |        2.04 |        0.49 |        2.20 |       17.48 |        2.27 |       30.38 |        0.10 |        8.95 |       12.14 |        0.03
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    83702398 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      386.41 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      276.40 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
