                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  449438228 |  429701007 |  249999984 |  853581956
  Cycles                             |  498439553 |  498439401 |  498436309 |  498439341
  IPC                                |       0.90 |       0.86 |       0.50 |       1.71
  Time (ns)                          |  166146518 |  166146467 |  166145437 |  166146447
Branch predictor stats               |            |            |            |           
  num correct                        |   67865228 |   54539860 |   15199251 |   48943656
  num incorrect                      |    7570754 |   13085658 |    9146162 |    8312904
  misprediction rate                 |     10.04% |     19.35% |     37.57% |     14.52%
  mpki                               |      16.84 |      30.45 |      36.58 |       9.74
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   71845072 |   60331177 |   29844534 |   96565478
    num misses                       |       2831 |        116 |         10 |         56
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  180353257 |  170394073 |  114926447 |  400343355
    num misses                       |     967784 |     258894 |     791205 |     259294
    miss rate                        |      0.54% |      0.15% |      0.69% |      0.06%
    mpki                             |       2.15 |       0.60 |       3.16 |       0.30
  L2 TLB                             |            |            |            |           
    num accesses                     |     970615 |     259010 |     791215 |     259350
    num misses                       |     141871 |      44850 |     629351 |      40665
    miss rate                        |     14.62% |     17.32% |     79.54% |     15.68%
    mpki                             |       0.32 |       0.10 |       2.52 |       0.05
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   71845072 |   60331177 |   29844534 |   96565478
    num cache misses                 |    1306447 |    1770782 |      10188 |     155682
    miss rate                        |      1.82% |      2.94% |      0.03% |      0.16%
    mpki                             |       2.91 |       4.12 |       0.04 |       0.18
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  180353257 |  170394073 |  114926447 |  400343355
    num cache misses                 |    1671583 |    1903314 |    1798648 |    2387823
    miss rate                        |      0.93% |      1.12% |      1.57% |      0.60%
    mpki                             |       3.72 |       4.43 |       7.19 |       2.80
  Cache L2                           |            |            |            |           
    num cache accesses               |    3100712 |    3806828 |    2087367 |    2545000
    num cache misses                 |    1091584 |     731744 |    1427312 |    1296050
    miss rate                        |     35.20% |     19.22% |     68.38% |     50.93%
    mpki                             |       2.43 |       1.70 |       5.71 |       1.52
  Cache L3                           |            |            |            |           
    num cache accesses               |    1215501 |     868577 |    1739451 |    1300852
    num cache misses                 |     999630 |     604955 |    1128874 |     201723
    miss rate                        |     82.24% |     69.65% |     64.90% |     15.51%
    mpki                             |       2.22 |       1.41 |       4.52 |       0.24
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3947410 |          0 |          0 |          0
  average dram access latency (ns)   |     112.50 |        inf |        inf |        inf
  average dram queueing delay        |       2.49 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     23.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
