                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   802760022 |   375606960 |   474018130
  Cycles                             |  1639385845 |  1639388755 |  1639388816 |  1639388859
  IPC                                |        0.15 |        0.49 |        0.23 |        0.29
  Time (ns)                          |   546461949 |   546462919 |   546462939 |   546462953
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |   122066433 |     7119348 |     4275430
  num incorrect                      |     2521753 |    26302700 |     9896370 |       28574
  misprediction rate                 |       5.85% |      17.73% |      58.16% |       0.66%
  mpki                               |       10.09 |       32.77 |       26.35 |        0.06
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |   110933406 |    41357068 |    41892847
    num misses                       |           4 |         216 |          14 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   311725940 |   138392709 |   128732976
    num misses                       |       88470 |     1665169 |      991096 |      228458
    miss rate                        |       0.12% |       0.53% |       0.72% |       0.18%
    mpki                             |        0.35 |        2.07 |        2.64 |        0.48
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |     1665385 |      991110 |      228461
    num misses                       |       88474 |      156548 |      991099 |      228283
    miss rate                        |     100.00% |       9.40% |     100.00% |      99.92%
    mpki                             |        0.35 |        0.20 |        2.64 |        0.48
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |   110933406 |    41357068 |    41892847
    num cache misses                 |        7098 |     6550515 |       33385 |      325213
    miss rate                        |       0.02% |       5.90% |       0.08% |       0.78%
    mpki                             |        0.03 |        8.16 |        0.09 |        0.69
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   311725940 |   138392709 |   128732976
    num cache misses                 |     5663673 |     7160605 |    10640098 |    24137690
    miss rate                        |       7.49% |       2.30% |       7.69% |      18.75%
    mpki                             |       22.65 |        8.92 |       28.33 |       50.92
  Cache L2                           |             |             |             |            
    num cache accesses               |     7690465 |    14060725 |    12083343 |    24462908
    num cache misses                 |     5670771 |     7123132 |    10673483 |    15899724
    miss rate                        |      73.74% |      50.66% |      88.33% |      65.00%
    mpki                             |       22.68 |        8.87 |       28.42 |       33.54
  Cache L3                           |             |             |             |            
    num cache accesses               |     7690465 |     7473449 |    12083343 |    15899729
    num cache misses                 |     5660158 |     2016905 |    10638511 |    14606439
    miss rate                        |      73.60% |      26.99% |      88.04% |      91.87%
    mpki                             |       22.64 |        2.51 |       28.32 |       30.81
DRAM summary                         |             |             |             |            
  num dram accesses                  |    50988889 |           0 |           0 |           0
  average dram access latency (ns)   |      222.30 |         inf |         inf |         inf
  average dram queueing delay        |      112.29 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
