                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  412014446 |  501638036 |  249999979 |  381400319
  Cycles                             |  255114900 |  255114911 |  255112643 |  255114945
  IPC                                |       1.62 |       1.97 |       0.98 |       1.50
  Time (ns)                          |   85038300 |   85038304 |   85037548 |   85038315
Branch predictor stats               |            |            |            |           
  num correct                        |   17481693 |   92577408 |   38222132 |   34481423
  num incorrect                      |    1007090 |    6315711 |    9793313 |    5907708
  misprediction rate                 |      5.45% |      6.39% |     20.40% |     14.63%
  mpki                               |       2.44 |      12.59 |      39.17 |      15.49
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   39808604 |   82255920 |   32523298 |   43562095
    num misses                       |          8 |         39 |         19 |        221
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  128003534 |  163483526 |   84159510 |  159724505
    num misses                       |      36236 |         23 |     372573 |      88235
    miss rate                        |      0.03% |      0.00% |      0.44% |      0.06%
    mpki                             |       0.09 |       0.00 |       1.49 |       0.23
  L2 TLB                             |            |            |            |           
    num accesses                     |      36244 |         62 |     372592 |      88456
    num misses                       |       1106 |         62 |      78124 |       2778
    miss rate                        |      3.05% |    100.00% |     20.97% |      3.14%
    mpki                             |       0.00 |       0.00 |       0.31 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   39808604 |   82255920 |   32523298 |   43562095
    num cache misses                 |       1601 |     764988 |     119814 |     562277
    miss rate                        |      0.00% |      0.93% |      0.37% |      1.29%
    mpki                             |       0.00 |       1.52 |       0.48 |       1.47
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  128003534 |  163483526 |   84159510 |  159724505
    num cache misses                 |    3459504 |        822 |     313918 |    1167107
    miss rate                        |      2.70% |      0.00% |      0.37% |      0.73%
    mpki                             |       8.40 |       0.00 |       1.26 |       3.06
  Cache L2                           |            |            |            |           
    num cache accesses               |    3468954 |     765887 |     498753 |    1730010
    num cache misses                 |      48925 |       2182 |     123454 |     254038
    miss rate                        |      1.41% |      0.28% |     24.75% |     14.68%
    mpki                             |       0.12 |       0.00 |       0.49 |       0.67
  Cache L3                           |            |            |            |           
    num cache accesses               |      56792 |       2259 |     189598 |     254696
    num cache misses                 |      35032 |       2166 |      84913 |      17597
    miss rate                        |     61.68% |     95.88% |     44.79% |      6.91%
    mpki                             |       0.09 |       0.00 |       0.34 |       0.05
DRAM summary                         |            |            |            |           
  num dram accesses                  |     188505 |          0 |          0 |          0
  average dram access latency (ns)   |     122.49 |        inf |        inf |        inf
  average dram queueing delay        |       2.47 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      4.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
