                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  3125396167 |  3692790189 |  2399263178 |   483675417 |  1169558761 |  8787369351 |  4527361219 |  7123021978 |  1752533423 |   249999981 |  7053373255 |   688158464 |  4329139289 |  9760382660 |   920472047 |  1973626377
  Cycles                             |  5418785100 |  5418786286 |  5418786133 |  5418785857 |  5418786578 |  5418785110 |  5418786811 |  5418785102 |  5418786826 |  5418780105 |  5418785100 |  5418785668 |  5418785100 |  5418785043 |  5418785959 |  5418789226
  IPC                                |        0.58 |        0.68 |        0.44 |        0.09 |        0.22 |        1.62 |        0.84 |        1.31 |        0.32 |        0.05 |        1.30 |        0.13 |        0.80 |        1.80 |        0.17 |        0.36
  Time (ns)                          |  1806261700 |  1806262095 |  1806262044 |  1806261952 |  1806262193 |  1806261703 |  1806262270 |  1806261701 |  1806262275 |  1806260035 |  1806261700 |  1806261889 |  1806261700 |  1806261681 |  1806261986 |  1806263075
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   338778605 |   196352291 |   145834440 |    66507679 |    62358238 |   585154926 |   583329971 |   572819939 |    40423438 |    58565837 |   311070695 |    12676020 |   199355263 |  1801283027 |     8338220 |   299667085
  num incorrect                      |    51615569 |   141208331 |    87756347 |     9133137 |     1458879 |   100502491 |   136088463 |    96213474 |      721106 |     6500447 |    17665130 |    17685181 |     1657932 |   122881196 |       55814 |    64926204
  misprediction rate                 |      13.22% |      41.83% |      37.57% |      12.07% |       2.29% |      14.66% |      18.92% |      14.38% |       1.75% |       9.99% |       5.37% |      58.25% |       0.82% |       6.39% |       0.66% |      17.81%
  mpki                               |       16.51 |       38.24 |       36.58 |       18.88 |        1.25 |       11.44 |       30.06 |       13.51 |        0.41 |       26.00 |        2.50 |       25.70 |        0.38 |       12.59 |        0.06 |       32.90
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   367795389 |   299101052 |   286328081 |    84717856 |   116804993 |  1066226266 |   634828191 |  1043433299 |   156609008 |    21135842 |   672006929 |    74346639 |   331195942 |  1600457656 |    81351402 |   273259411
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         296 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         395
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1404178744 |  1086230299 |  1103192642 |   225413830 |   408399155 |  3705291914 |  1767639909 |  3415144426 |   688374143 |    86633855 |  2145827967 |   250058939 |  2491134317 |  3180891255 |   250473134 |   766389937
    num misses                       |    14215344 |       63603 |     7576122 |     8781092 |      627146 |    26338239 |     3179587 |    19050287 |      368088 |     1331692 |      684964 |     1727921 |      335723 |          23 |      446634 |     4078563
    miss rate                        |       1.01% |       0.01% |       0.69% |       3.90% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.69% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.55 |        0.02 |        3.16 |       18.15 |        0.54 |        3.00 |        0.70 |        2.67 |        0.21 |        5.33 |        0.10 |        2.51 |        0.08 |        0.00 |        0.49 |        2.07
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    14215354 |       63655 |     7576132 |     8781184 |      627193 |    26338257 |     3179883 |    19050352 |      368092 |     1349133 |      684972 |     1727935 |      335766 |          62 |      446637 |     4078958
    num misses                       |     1265243 |       56609 |     6021542 |     2625980 |      194058 |      201495 |      506072 |      121219 |      191224 |     1140464 |       17065 |     1727916 |       96732 |          62 |      446300 |      399765
    miss rate                        |       8.90% |      88.93% |      79.48% |      29.90% |      30.94% |       0.77% |      15.91% |       0.64% |      51.95% |      84.53% |       2.49% |     100.00% |      28.81% |     100.00% |      99.92% |       9.80%
    mpki                             |        0.40 |        0.02 |        2.51 |        5.43 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.51 |        0.02 |        0.00 |        0.48 |        0.20
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   367795389 |   299101052 |   286328081 |    84717856 |   116804993 |  1066226266 |   634828191 |  1043433299 |   156609008 |    21135842 |   672006929 |    74346639 |   331195942 |  1600457656 |    81351402 |   273259411
    num cache misses                 |      270738 |       78817 |      157052 |     1837124 |      117449 |     9179353 |    19713900 |    34503038 |      225935 |      402843 |      112714 |       55326 |      298520 |    15121787 |      631957 |    15871096
    miss rate                        |       0.07% |       0.03% |       0.05% |       2.17% |       0.10% |       0.86% |       3.11% |       3.31% |       0.14% |       1.91% |       0.02% |       0.07% |       0.09% |       0.94% |       0.78% |       5.81%
    mpki                             |        0.09 |        0.02 |        0.07 |        3.80 |        0.10 |        1.04 |        4.35 |        4.84 |        0.13 |        1.61 |        0.02 |        0.08 |        0.07 |        1.55 |        0.69 |        8.04
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1404178744 |  1086230299 |  1103192642 |   225413830 |   408399155 |  3705291914 |  1767639909 |  3415144426 |   688374143 |    86633855 |  2145827967 |   250058939 |  2491134317 |  3180891255 |   250473134 |   766389937
    num cache misses                 |    45012486 |     3923789 |    17031535 |    12854088 |    14398400 |    17427447 |    22091125 |   114905805 |    17859680 |     7451536 |    56894992 |    19089674 |    23415865 |      130736 |    47185994 |    17156057
    miss rate                        |       3.21% |       0.36% |       1.54% |       5.70% |       3.53% |       0.47% |       1.25% |       3.36% |       2.59% |       8.60% |       2.65% |       7.63% |       0.94% |       0.00% |      18.84% |       2.24%
    mpki                             |       14.40 |        1.06 |        7.10 |       26.58 |       12.31 |        1.98 |        4.88 |       16.13 |       10.19 |       29.81 |        8.07 |       27.74 |        5.41 |        0.01 |       51.26 |        8.69
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    45650371 |     4124491 |    18449809 |    17171229 |    16577656 |    26708961 |    42636323 |   149434645 |    18087089 |     7873074 |    57212409 |    21499682 |    23734040 |    15270161 |    47817959 |    33806821
    num cache misses                 |    31619791 |     3818441 |    16002867 |    12619777 |    11731844 |     2618633 |    18945509 |    22917187 |    12528786 |     7525760 |     1838984 |    19145000 |    16388613 |      379293 |    31076486 |    16626559
    miss rate                        |      69.27% |      92.58% |      86.74% |      73.49% |      70.77% |       9.80% |      44.44% |      15.34% |      69.27% |      95.59% |       3.21% |      89.05% |      69.05% |       2.48% |      64.99% |      49.18%
    mpki                             |       10.12 |        1.03 |        6.67 |       26.09 |       10.03 |        0.30 |        4.18 |        3.22 |        7.15 |       30.10 |        0.26 |       27.82 |        3.79 |        0.04 |       33.76 |        8.42
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    32012086 |     3942766 |    17462948 |    15103599 |    13825585 |     2722867 |    19778551 |    22948396 |    12533128 |     7545017 |     2050006 |    21499682 |    16409289 |      396931 |    31076494 |    17406934
    num cache misses                 |     4902938 |     3790166 |     4100095 |     8501897 |    10300575 |      605010 |     1854102 |      559224 |    12017164 |     7248965 |     1146280 |    19086384 |     7796068 |      373871 |    27579069 |     4506080
    miss rate                        |      15.32% |      96.13% |      23.48% |      56.29% |      74.50% |      22.22% |       9.37% |       2.44% |      95.88% |      96.08% |      55.92% |      88.78% |      47.51% |      94.19% |      88.75% |      25.89%
    mpki                             |        1.57 |        1.03 |        1.71 |       17.58 |        8.81 |        0.07 |        0.41 |        0.08 |        6.86 |       29.00 |        0.16 |       27.74 |        1.80 |        0.04 |       29.96 |        2.28
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   173012438 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      418.94 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      308.93 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
