                                     | Core 0       | Core 1       | Core 2       | Core 3      
  Instructions                       |   1378732787 |    249999989 |    936592574 |    889118592
  Cycles                             |  12989285791 |  12989284094 |  12989291754 |  12989285400
  IPC                                |         0.11 |         0.02 |         0.07 |         0.07
  Time (ns)                          |   4329761931 |   4329761365 |   4329763918 |   4329761800
Branch predictor stats               |              |              |              |             
  num correct                        |    109283597 |     43244780 |    158028599 |    122205055
  num incorrect                      |      8944011 |     11689069 |     14611311 |     16795780
  misprediction rate                 |        7.57% |       21.28% |        8.46% |       12.08%
  mpki                               |         6.49 |        46.76 |        15.60 |        18.89
TLB Summary                          |              |              |              |             
  I-TLB                              |              |              |              |             
    num accesses                     |    115643355 |     23761816 |    108544647 |    155755488
    num misses                       |           42 |            3 |           42 |          105
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |             
    num accesses                     |    379490722 |     88558906 |    326186488 |    414330744
    num misses                       |      1858024 |     21158826 |      5614648 |     16119598
    miss rate                        |        0.49% |       23.89% |        1.72% |        3.89%
    mpki                             |         1.35 |        84.64 |         5.99 |        18.13
  L2 TLB                             |              |              |              |             
    num accesses                     |      1858066 |     21158829 |      5614690 |     16119703
    num misses                       |       579479 |     10898399 |      1517681 |      4823159
    miss rate                        |       31.19% |       51.51% |       27.03% |       29.92%
    mpki                             |         0.42 |        43.59 |         1.62 |         5.42
Cache Summary                        |              |              |              |             
  Cache L1-I                         |              |              |              |             
    num cache accesses               |    115643355 |     23761816 |    108544647 |    155755488
    num cache misses                 |       154640 |       106274 |        79650 |      2369655
    miss rate                        |        0.13% |        0.45% |        0.07% |        1.52%
    mpki                             |         0.11 |         0.43 |         0.09 |         2.67
  Cache L1-D                         |              |              |              |             
    num cache accesses               |    379490722 |     88558906 |    326186488 |    414330744
    num cache misses                 |     20277983 |     28767348 |     38200746 |     23183126
    miss rate                        |        5.34% |       32.48% |       11.71% |        5.60%
    mpki                             |        14.71 |       115.07 |        40.79 |        26.07
  Cache L2                           |              |              |              |             
    num cache accesses               |     20612390 |     32638092 |     42717641 |     30476674
    num cache misses                 |     17667652 |     22369051 |     31166356 |     20672705
    miss rate                        |       85.71% |       68.54% |       72.96% |       67.83%
    mpki                             |        12.81 |        89.48 |        33.28 |        23.25
  Cache L3                           |              |              |              |             
    num cache accesses               |     17847878 |     26178803 |     35606752 |     25610454
    num cache misses                 |     16827227 |     18130299 |     23666006 |     16567502
    miss rate                        |       94.28% |       69.26% |       66.46% |       64.69%
    mpki                             |        12.20 |        72.52 |        25.27 |        18.63
DRAM summary                         |              |              |              |             
  num dram accesses                  |     96549349 |            0 |            0 |            0
  average dram access latency (ns)   |       523.30 |          inf |          inf |          inf
  average dram queueing delay        |       383.26 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       89.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0
