                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  274989749 |  333839097 |  249999910 |  431790143
  Cycles                             |  500153181 |  500153451 |  500150773 |  500153277
  IPC                                |       0.55 |       0.67 |       0.50 |       0.86
  Time (ns)                          |  166717727 |  166717817 |  166716925 |  166717759
Branch predictor stats               |            |            |            |           
  num correct                        |   15247756 |   50236166 |    8515508 |     564926
  num incorrect                      |     355878 |   11191485 |    3973583 |       9574
  misprediction rate                 |      2.28% |     18.22% |     31.82% |      1.67%
  mpki                               |       1.29 |      33.52 |      15.89 |       0.02
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   28036799 |   46517254 |   19582128 |   49452816
    num misses                       |         47 |        140 |          3 |          6
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   96059410 |  130089823 |  107816594 |  323024420
    num misses                       |     155264 |     693603 |     111004 |   11747331
    miss rate                        |      0.16% |      0.53% |      0.10% |      3.64%
    mpki                             |       0.56 |       2.08 |       0.44 |      27.21
  L2 TLB                             |            |            |            |           
    num accesses                     |     155311 |     693743 |     111007 |   11747337
    num misses                       |      48896 |      57509 |      76686 |    8446927
    miss rate                        |     31.48% |      8.29% |     69.08% |     71.91%
    mpki                             |       0.18 |       0.17 |       0.31 |      19.56
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   28036799 |   46517254 |   19582128 |   49452816
    num cache misses                 |      10583 |    2756606 |       8229 |      53027
    miss rate                        |      0.04% |      5.93% |      0.04% |      0.11%
    mpki                             |       0.04 |       8.26 |       0.03 |       0.12
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   96059410 |  130089823 |  107816594 |  323024420
    num cache misses                 |    3474705 |    2420572 |    5522162 |    3542116
    miss rate                        |      3.62% |      1.86% |      5.12% |      1.10%
    mpki                             |      12.64 |       7.25 |      22.09 |       8.20
  Cache L2                           |            |            |            |           
    num cache accesses               |    3977141 |    5298557 |    5930097 |    3596537
    num cache misses                 |    2671668 |    1750829 |    4921247 |    2403339
    miss rate                        |     67.18% |     33.04% |     82.99% |     66.82%
    mpki                             |       9.72 |       5.24 |      19.68 |       5.57
  Cache L3                           |            |            |            |           
    num cache accesses               |    3181885 |    1872921 |    5320953 |    2404776
    num cache misses                 |    2574090 |     689083 |    4915805 |    2256450
    miss rate                        |     80.90% |     36.79% |     92.39% |     93.83%
    mpki                             |       9.36 |       2.06 |      19.66 |       5.23
DRAM summary                         |            |            |            |           
  num dram accesses                  |   12907824 |          0 |          0 |          0
  average dram access latency (ns)   |     147.49 |        inf |        inf |        inf
  average dram queueing delay        |      37.48 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     77.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
