                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   838153365 |   372305203 |   473144529
  Cycles                             |  1638769054 |  1638772354 |  1638772502 |  1638772390
  IPC                                |        0.15 |        0.51 |        0.23 |        0.29
  Time (ns)                          |   546256351 |   546257451 |   546257501 |   546257463
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |   127196644 |     7082415 |     4267391
  num incorrect                      |     2521753 |    27593587 |     9837278 |       28522
  misprediction rate                 |       5.85% |      17.83% |      58.14% |       0.66%
  mpki                               |       10.09 |       32.92 |       26.42 |        0.06
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |   115950262 |    41068990 |    41815476
    num misses                       |           4 |         216 |          14 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   325630011 |   137439842 |   128493030
    num misses                       |       88470 |     1730761 |      987142 |      228023
    miss rate                        |       0.12% |       0.53% |       0.72% |       0.18%
    mpki                             |        0.35 |        2.06 |        2.65 |        0.48
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |     1730977 |      987156 |      228026
    num misses                       |       88474 |      159190 |      987145 |      227849
    miss rate                        |     100.00% |       9.20% |     100.00% |      99.92%
    mpki                             |        0.35 |        0.19 |        2.65 |        0.48
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |   115950262 |    41068990 |    41815476
    num cache misses                 |        7090 |     6856345 |       42916 |      324605
    miss rate                        |       0.02% |       5.91% |       0.10% |       0.78%
    mpki                             |        0.03 |        8.18 |        0.12 |        0.69
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   325630011 |   137439842 |   128493030
    num cache misses                 |     5663832 |     7202355 |    10639758 |    24092222
    miss rate                        |       7.49% |       2.21% |       7.74% |      18.75%
    mpki                             |       22.66 |        8.59 |       28.58 |       50.92
  Cache L2                           |             |             |             |            
    num cache accesses               |     7690544 |    14400716 |    12093682 |    24416832
    num cache misses                 |     5670922 |     7092154 |    10682647 |    15916008
    miss rate                        |      73.74% |      49.25% |      88.33% |      65.18%
    mpki                             |       22.68 |        8.46 |       28.69 |       33.64
  Cache L3                           |             |             |             |            
    num cache accesses               |     7690544 |     7434686 |    12093654 |    15916013
    num cache misses                 |     5660263 |     1953994 |    10648009 |    14621743
    miss rate                        |      73.60% |      26.28% |      88.05% |      91.87%
    mpki                             |       22.64 |        2.33 |       28.60 |       30.90
DRAM summary                         |             |             |             |            
  num dram accesses                  |    50960924 |           0 |           0 |           0
  average dram access latency (ns)   |      221.30 |         inf |         inf |         inf
  average dram queueing delay        |      111.29 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
