                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1784676931 |   7538561306 |  14627449124 |   3431132861 |   1397144757 |    249999989 |   2266038621 |    806653120 |  15069055370 |   3560634926 |    867658492 |   3870122933 |   4341900067 |   6247106243 |   2822896580 |    501521767
  Cycles                             |  12334338059 |  12334338000 |  12334338000 |  12334338263 |  12334338580 |  12334325916 |  12334338218 |  12334338472 |  12334338000 |  12334338050 |  12334338330 |  12334338000 |  12334338107 |  12334337982 |  12334338010 |  12334340366
  IPC                                |         0.14 |         0.61 |         1.19 |         0.28 |         0.11 |         0.02 |         0.18 |         0.07 |         1.22 |         0.29 |         0.07 |         0.31 |         0.35 |         0.51 |         0.23 |         0.04
  Time (ns)                          |   4111446020 |   4111446000 |   4111446000 |   4111446088 |   4111446194 |   4111441972 |   4111446073 |   4111446158 |   4111446000 |   4111446017 |   4111446110 |   4111446000 |   4111446036 |   4111445994 |   4111446004 |   4111446789
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     16207535 |   1152343234 |   1159562852 |    303419367 |     26788230 |     43244780 |    121389511 |    110940430 |   1633835837 |     81945256 |    131498804 |    583717800 |    289276119 |    341557688 |    124052328 |    117498514
  num incorrect                      |       108580 |    295420414 |     94828472 |     50598222 |     36959114 |     11689069 |      2839504 |     15210889 |    249063674 |      1460528 |     28675014 |     65577138 |     49663917 |    235357796 |      7050938 |     13041580
  misprediction rate                 |        0.67% |       20.41% |        7.56% |       14.29% |       57.98% |       21.28% |        2.29% |       12.06% |       13.23% |        1.75% |       17.90% |       10.10% |       14.65% |       40.80% |        5.38% |        9.99%
  mpki                               |         0.06 |        39.19 |         6.48 |        14.75 |        26.45 |        46.76 |         1.25 |        18.86 |        16.53 |         0.41 |        33.05 |        16.94 |        11.44 |        37.67 |         2.50 |        26.00
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    157732326 |    980782361 |   1224651755 |    389311903 |    153364434 |     23761816 |    226036840 |    141326595 |   1775026879 |    318475617 |    120058769 |    619592435 |    526789287 |    512022137 |    269321052 |     42394079
    num misses                       |            3 |           19 |           42 |         1216 |           14 |            3 |           47 |          100 |           10 |            4 |          217 |        22778 |           18 |           52 |            8 |        34787
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.08%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.01 |         0.00 |         0.00 |         0.00 |         0.07
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    486195613 |   2537650899 |   4025729000 |   1435318312 |    519066118 |     88558906 |    785420432 |    375946469 |   6773095307 |   1397345075 |    337112796 |   1558578503 |   1830708477 |   1846811052 |    860521372 |    173784046
    num misses                       |       869388 |     11237417 |     19674164 |       761139 |      3664629 |     21160331 |      1218967 |     14623139 |     67951265 |       740690 |      1792390 |      8693485 |     13006584 |       112616 |       269564 |      2667170
    miss rate                        |        0.18% |        0.44% |        0.49% |        0.05% |        0.71% |       23.89% |        0.16% |        3.89% |        1.00% |        0.05% |        0.53% |        0.56% |        0.71% |        0.01% |        0.03% |        1.53%
    mpki                             |         0.49 |         1.49 |         1.35 |         0.22 |         2.62 |        84.64 |         0.54 |        18.13 |         4.51 |         0.21 |         2.07 |         2.25 |         3.00 |         0.02 |         0.10 |         5.32
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       869391 |     11237436 |     19674206 |       762355 |      3664643 |     21160334 |      1219014 |     14623239 |     67951275 |       740694 |      1792607 |      8716263 |     13006602 |       112668 |       269572 |      2701957
    num misses                       |       868736 |      2352558 |      6119329 |        24107 |      3664600 |     10898823 |       372829 |      4393583 |      6002869 |       387534 |       161170 |      1242269 |        99374 |       100623 |         6888 |      2284179
    miss rate                        |       99.92% |       20.94% |       31.10% |        3.16% |      100.00% |       51.51% |       30.58% |       30.05% |        8.83% |       52.32% |        8.99% |       14.25% |        0.76% |       89.31% |        2.56% |       84.54%
    mpki                             |         0.49 |         0.31 |         0.42 |         0.01 |         2.62 |        43.60 |         0.16 |         5.45 |         0.40 |         0.11 |         0.19 |         0.32 |         0.02 |         0.02 |         0.00 |         4.55
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    157732326 |    980782361 |   1224651755 |    389311903 |    153364434 |     23761816 |    226036840 |    141326595 |   1775026879 |    318475617 |    120058769 |    619592435 |    526789287 |    512022137 |    269321052 |     42394079
    num cache misses                 |       269317 |      4315048 |      1379200 |      7861043 |        38999 |        81585 |       161404 |      2152015 |       327623 |       152917 |     11417358 |     11857902 |      8944348 |      1337984 |       737980 |       781333
    miss rate                        |        0.17% |        0.44% |        0.11% |        2.02% |        0.03% |        0.34% |        0.07% |        1.52% |        0.02% |        0.05% |        9.51% |        1.91% |        1.70% |        0.26% |        0.27% |        1.84%
    mpki                             |         0.15 |         0.57 |         0.09 |         2.29 |         0.03 |         0.33 |         0.07 |         2.67 |         0.02 |         0.04 |        13.16 |         3.06 |         2.06 |         0.21 |         0.26 |         1.56
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    486195613 |   2537650899 |   4025729000 |   1435318312 |    519066118 |     88558906 |    785420432 |    375946469 |   6773095307 |   1397345075 |    337112796 |   1558578503 |   1830708477 |   1846811052 |    860521372 |    173784046
    num cache misses                 |     91724468 |     10298124 |    214806494 |     16455452 |     40214120 |     28860519 |     27949003 |     21436104 |    216445206 |     36087713 |      9673682 |     15317086 |     14768555 |      7921628 |     29474938 |     14993295
    miss rate                        |       18.87% |        0.41% |        5.34% |        1.15% |        7.75% |       32.59% |        3.56% |        5.70% |        3.20% |        2.58% |        2.87% |        0.98% |        0.81% |        0.43% |        3.43% |        8.63%
    mpki                             |        51.40 |         1.37 |        14.69 |         4.80 |        28.78 |       115.44 |        12.33 |        26.57 |        14.36 |        10.14 |        11.15 |         3.96 |         3.40 |         1.27 |        10.44 |        29.90
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     91996059 |     16921053 |    216337597 |     25355335 |     45443410 |     32913916 |     32337007 |     28888882 |    217278938 |     36347476 |     22208584 |     28590229 |     25151462 |      9951316 |     31896167 |     15833980
    num cache misses                 |     55896299 |      5575269 |    183087157 |     13913006 |     40252797 |     21694196 |     21951883 |     18828838 |     84981588 |     24896189 |     14358116 |     11809435 |     12242570 |      9191540 |     13508304 |     15036385
    miss rate                        |       60.76% |       32.95% |       84.63% |       54.87% |       88.58% |       65.91% |       67.88% |       65.18% |       39.11% |       68.49% |       64.65% |       41.31% |       48.68% |       92.37% |       42.35% |       94.96%
    mpki                             |        31.32 |         0.74 |        12.52 |         4.05 |        28.81 |        86.78 |         9.69 |        23.34 |         5.64 |         6.99 |        16.55 |         3.05 |         2.82 |         1.47 |         4.79 |        29.98
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     55898573 |      7939711 |    183239648 |     15148628 |     45443088 |     25731148 |     26430772 |     24148905 |     85506999 |     25042799 |     15481604 |     13234812 |     13722931 |      9885976 |     15274968 |     15097759
    num cache misses                 |     55504396 |      5445120 |      8695680 |     13644153 |     40211747 |     20942805 |     21783997 |     17973660 |      3436195 |     24725552 |     11178013 |     11216359 |     12184455 |      9159486 |     13486118 |     14910980
    miss rate                        |       99.29% |       68.58% |        4.75% |       90.07% |       88.49% |       81.39% |       82.42% |       74.43% |        4.02% |       98.73% |       72.20% |       84.75% |       88.79% |       92.65% |       88.29% |       98.76%
    mpki                             |        31.10 |         0.72 |         0.59 |         3.98 |        28.78 |        83.77 |         9.61 |        22.28 |         0.23 |         6.94 |        12.88 |         2.90 |         2.81 |         1.47 |         4.78 |        29.73
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    396315351 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       456.52 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       346.51 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
