                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999879 |  279772548 |  382821062 |  465041212
  Cycles                             |  271980063 |  271982559 |  271982717 |  271982764
  IPC                                |       0.92 |       1.03 |       1.41 |       1.71
  Time (ns)                          |   90660021 |   90660853 |   90660906 |   90660921
Branch predictor stats               |            |            |            |           
  num correct                        |    5768210 |    6617138 |   30850165 |   58386263
  num incorrect                      |     102901 |     982523 |    5155811 |    6571005
  misprediction rate                 |      1.75% |     12.93% |     14.32% |     10.12%
  mpki                               |       0.41 |       3.51 |      13.47 |      14.13
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   22339856 |   27183943 |   56132491 |   71941261
    num misses                       |          4 |         62 |         65 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   98207449 |  141695533 |  183543607 |  188335591
    num misses                       |      52514 |     329631 |    1034359 |      54708
    miss rate                        |      0.05% |      0.23% |      0.56% |      0.03%
    mpki                             |       0.21 |       1.18 |       2.70 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |      52518 |     329693 |    1034424 |      55066
    num misses                       |      27305 |       4759 |       6320 |       1799
    miss rate                        |     51.99% |      1.44% |      0.61% |      3.27%
    mpki                             |       0.11 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   22339856 |   27183943 |   56132491 |   71941261
    num cache misses                 |      14349 |      13560 |    1676427 |    1534894
    miss rate                        |      0.06% |      0.05% |      2.99% |      2.13%
    mpki                             |       0.06 |       0.05 |       4.38 |       3.30
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   98207449 |  141695533 |  183543607 |  188335591
    num cache misses                 |    2542593 |    2377128 |    6083572 |    1443633
    miss rate                        |      2.59% |      1.68% |      3.31% |      0.77%
    mpki                             |      10.17 |       8.50 |      15.89 |       3.10
  Cache L2                           |            |            |            |           
    num cache accesses               |    2558318 |    2426422 |    7763211 |    2991377
    num cache misses                 |    1736573 |     520000 |      89368 |     168832
    miss rate                        |     67.88% |     21.43% |      1.15% |      5.64%
    mpki                             |       6.95 |       1.86 |       0.23 |       0.36
  Cache L3                           |            |            |            |           
    num cache accesses               |    1738549 |     555965 |      93222 |     181726
    num cache misses                 |    1656160 |     200593 |      72870 |     108845
    miss rate                        |     95.26% |     36.08% |     78.17% |     59.90%
    mpki                             |       6.62 |       0.72 |       0.19 |       0.23
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2600442 |          0 |          0 |          0
  average dram access latency (ns)   |     112.51 |        inf |        inf |        inf
  average dram queueing delay        |       2.50 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     28.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
