                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999979 |  378508603 |  274707212 |  455944646
  Cycles                             |  254567453 |  254569879 |  254569948 |  254569876
  IPC                                |       0.98 |       1.49 |       1.08 |       1.79
  Time (ns)                          |   84855818 |   84856626 |   84856649 |   84856625
Branch predictor stats               |            |            |            |           
  num correct                        |   38222132 |   30499178 |    6200319 |   57294100
  num incorrect                      |    9793313 |    5097665 |     926525 |    6406776
  misprediction rate                 |     20.40% |     14.32% |     13.00% |     10.06%
  mpki                               |      39.17 |      13.47 |       3.37 |      14.05
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   32523298 |   55494906 |   26576624 |   70490304
    num misses                       |         19 |         65 |         62 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   84159510 |  181470278 |  139213994 |  184598596
    num misses                       |     372575 |    1021777 |     319957 |      54682
    miss rate                        |      0.44% |      0.56% |      0.23% |      0.03%
    mpki                             |       1.49 |       2.70 |       1.16 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |     372594 |    1021842 |     320019 |      55040
    num misses                       |      78123 |       6275 |       4618 |       1798
    miss rate                        |     20.97% |      0.61% |      1.44% |      3.27%
    mpki                             |       0.31 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   32523298 |   55494906 |   26576624 |   70490304
    num cache misses                 |     108592 |    1639739 |       4668 |    1486980
    miss rate                        |      0.33% |      2.95% |      0.02% |      2.11%
    mpki                             |       0.43 |       4.33 |       0.02 |       3.26
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   84159510 |  181470278 |  139213994 |  184598596
    num cache misses                 |     311083 |    6009568 |    2288120 |    1437221
    miss rate                        |      0.37% |      3.31% |      1.64% |      0.78%
    mpki                             |       1.24 |      15.88 |       8.33 |       3.15
  Cache L2                           |            |            |            |           
    num cache accesses               |     486058 |    7650071 |    2312464 |    2928694
    num cache misses                 |     104365 |      20833 |     288351 |      82475
    miss rate                        |     21.47% |      0.27% |     12.47% |      2.82%
    mpki                             |       0.42 |       0.06 |       1.05 |       0.18
  Cache L3                           |            |            |            |           
    num cache accesses               |     171954 |      21739 |     308567 |      87731
    num cache misses                 |      89910 |      20223 |     138006 |      59691
    miss rate                        |     52.29% |     93.03% |     44.72% |     68.04%
    mpki                             |       0.36 |       0.05 |       0.50 |       0.13
DRAM summary                         |            |            |            |           
  num dram accesses                  |     435771 |          0 |          0 |          0
  average dram access latency (ns)   |     110.98 |        inf |        inf |        inf
  average dram queueing delay        |       0.97 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      5.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
