                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  252213931 |  354539023 |  517560212 |  646517437 |  392879348 |  269748502 |  650399362 |  249999884
  Cycles                             |  384887918 |  384887420 |  384887570 |  384887496 |  384887621 |  384887664 |  384887484 |  384885134
  IPC                                |       0.66 |       0.92 |       1.34 |       1.68 |       1.02 |       0.70 |       1.69 |       0.65
  Time (ns)                          |  128295973 |  128295807 |  128295857 |  128295832 |  128295874 |  128295888 |  128295828 |  128295045
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |   15330569 |   54108673 |   41611629 |   37332674 |   17276334 |   40977886 |   43565361 |   13325983
  num incorrect                      |    9225231 |   14017056 |    6995646 |    6330713 |   16389477 |    8852147 |    7389579 |     311809
  misprediction rate                 |     37.57% |     20.58% |     14.39% |     14.50% |     48.68% |     17.76% |     14.50% |      2.29%
  mpki                               |      36.58 |      39.54 |      13.52 |       9.79 |      41.72 |      32.82 |      11.36 |       1.25
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |   30100686 |   46177103 |   75816855 |   73047423 |   29462305 |   37316532 |   78788651 |   24892730
    num misses                       |         10 |         19 |         65 |         56 |         52 |        140 |         18 |         47
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |  115956496 |  119122343 |  248095577 |  302826532 |  111965942 |  104825636 |  273680564 |   86640605
    num misses                       |     797858 |     529819 |    1387074 |     192407 |       4854 |     562402 |    1886665 |     132778
    miss rate                        |      0.69% |      0.44% |      0.56% |      0.06% |      0.00% |      0.54% |      0.69% |      0.15%
    mpki                             |       3.16 |       1.49 |       2.68 |       0.30 |       0.01 |       2.08 |       2.90 |       0.53
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |     797868 |     529838 |    1387139 |     192463 |       4906 |     562542 |    1886683 |     132825
    num misses                       |     634271 |     110415 |       8920 |      30457 |       4288 |      52547 |      14150 |      40813
    miss rate                        |     79.50% |     20.84% |      0.64% |     15.82% |     87.40% |      9.34% |      0.75% |     30.73%
    mpki                             |       2.51 |       0.31 |       0.02 |       0.05 |       0.01 |       0.19 |       0.02 |       0.16
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |   30100686 |   46177103 |   75816855 |   73047423 |   29462305 |   37316532 |   78788651 |   24892730
    num cache misses                 |      10954 |     193582 |    2258799 |     144753 |       9845 |    2153192 |     662754 |      15266
    miss rate                        |      0.04% |      0.42% |      2.98% |      0.20% |      0.03% |      5.77% |      0.84% |      0.06%
    mpki                             |       0.04 |       0.55 |       4.36 |       0.22 |       0.03 |       7.98 |       1.02 |       0.06
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |  115956496 |  119122343 |  248095577 |  302826532 |  111965942 |  104825636 |  273680564 |   86640605
    num cache misses                 |    1795056 |     471529 |    8215311 |    1808346 |     297617 |    2321741 |    1318454 |    3043645
    miss rate                        |      1.55% |      0.40% |      3.31% |      0.60% |      0.27% |      2.21% |      0.48% |      3.51%
    mpki                             |       7.12 |       1.33 |      15.87 |       2.80 |       0.76 |       8.61 |       2.03 |      12.17
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |    2004172 |     769907 |   10480603 |    1954266 |     324211 |    4582751 |    1997901 |    3471912
    num cache misses                 |    1521738 |     243863 |     179704 |    1097885 |     288381 |    2134208 |     129794 |    2286974
    miss rate                        |     75.93% |     31.67% |      1.71% |     56.18% |     88.95% |     46.57% |      6.50% |     65.87%
    mpki                             |       6.03 |       0.69 |       0.35 |       1.70 |       0.73 |       7.91 |       0.20 |       9.15
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |    1756609 |     351044 |     187452 |    1099309 |     305495 |    2242474 |     146906 |    2716319
    num cache misses                 |     613238 |     212664 |     150307 |     199688 |     287496 |     613343 |     124470 |    2042280
    miss rate                        |     34.91% |     60.58% |     80.18% |     18.16% |     94.11% |     27.35% |     84.73% |     75.19%
    mpki                             |       2.43 |       0.60 |       0.29 |       0.31 |       0.73 |       2.27 |       0.19 |       8.17
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |    6113227 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |     119.09 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       9.08 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     47.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
