                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  462077268 |  350795208 |  249999984 |  687518021
  Cycles                             |  628977871 |  628977472 |  628973991 |  628977315
  IPC                                |       0.73 |       0.56 |       0.40 |       1.09
  Time (ns)                          |  209659290 |  209659157 |  209657997 |  209659105
Branch predictor stats               |            |            |            |           
  num correct                        |   69650254 |   45159046 |   15199251 |   39487642
  num incorrect                      |    7821413 |   10657466 |    9146162 |    6717291
  misprediction rate                 |     10.10% |     19.09% |     37.57% |     14.54%
  mpki                               |      16.93 |      30.38 |      36.58 |       9.77
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   73998568 |   49157046 |   29844534 |   77443386
    num misses                       |       2983 |        113 |         10 |         56
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  186352408 |  137172531 |  114926447 |  322163965
    num misses                       |    1081457 |     229528 |     791199 |     205684
    miss rate                        |      0.58% |      0.17% |      0.69% |      0.06%
    mpki                             |       2.34 |       0.65 |       3.16 |       0.30
  L2 TLB                             |            |            |            |           
    num accesses                     |    1084440 |     229641 |     791209 |     205740
    num misses                       |     156484 |      38113 |     629351 |      32565
    miss rate                        |     14.43% |     16.60% |     79.54% |     15.83%
    mpki                             |       0.34 |       0.11 |       2.52 |       0.05
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   73998568 |   49157046 |   29844534 |   77443386
    num cache misses                 |    1513727 |    1629255 |      16023 |     228153
    miss rate                        |      2.05% |      3.31% |      0.05% |      0.29%
    mpki                             |       3.28 |       4.64 |       0.06 |       0.33
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  186352408 |  137172531 |  114926447 |  322163965
    num cache misses                 |    1866626 |    1745103 |    1799786 |    2009207
    miss rate                        |      1.00% |      1.27% |      1.57% |      0.62%
    mpki                             |       4.04 |       4.97 |       7.20 |       2.92
  Cache L2                           |            |            |            |           
    num cache accesses               |    3546865 |    3577380 |    2175938 |    2259564
    num cache misses                 |    1578073 |    1545653 |    1674946 |    1569664
    miss rate                        |     44.49% |     43.21% |     76.98% |     69.47%
    mpki                             |       3.42 |       4.41 |       6.70 |       2.28
  Cache L3                           |            |            |            |           
    num cache accesses               |    1746205 |    1752725 |    2050545 |    1593654
    num cache misses                 |    1470270 |    1506590 |    1657126 |    1545829
    miss rate                        |     84.20% |     85.96% |     80.81% |     97.00%
    mpki                             |       3.18 |       4.29 |       6.63 |       2.25
DRAM summary                         |            |            |            |           
  num dram accesses                  |    8031831 |          0 |          0 |          0
  average dram access latency (ns)   |     114.52 |        inf |        inf |        inf
  average dram queueing delay        |       4.51 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     38.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
