                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4076853605 |   879791729 |  4024357093 |   249999989 |  3854932004 |  3045990257 |   518664751 |  1022096240
  Cycles                             |  4515437707 |  4515438344 |  4515437700 |  4515433957 |  4515437957 |  4515438017 |  4515437713 |  4515437965
  IPC                                |        0.90 |        0.19 |        0.89 |        0.06 |        0.85 |        0.67 |        0.11 |        0.23
  Time (ns)                          |  1505145903 |  1505146115 |  1505145900 |  1505144653 |  1505145986 |  1505146006 |  1505145905 |  1505145989
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   220785924 |   120936581 |    75365518 |    43244780 |   496740435 |    70053513 |   121542733 |   173574500
  num incorrect                      |   154382538 |    16620718 |    11488451 |    11689069 |   115900896 |     1248791 |    13494533 |    15901408
  misprediction rate                 |      41.15% |      12.08% |      13.23% |      21.28% |      18.92% |       1.75% |       9.99% |       8.39%
  mpki                               |       37.87 |       18.89 |        2.85 |       46.76 |       30.07 |        0.41 |       26.02 |       15.56
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   332832637 |   154137257 |   383320591 |    23761816 |   540548277 |   272253649 |    43825845 |   118621011
    num misses                       |          52 |         105 |         122 |           3 |         267 |           4 |       35652 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1203200510 |   409959617 |  2044672144 |    88558906 |  1505233131 |  1195225129 |   179684596 |   353572570
    num misses                       |       72284 |    15959604 |     4536086 |    21160097 |     2698647 |      634106 |     2747721 |     5946036
    miss rate                        |       0.01% |       3.89% |       0.22% |      23.89% |       0.18% |       0.05% |       1.53% |       1.68%
    mpki                             |        0.02 |       18.14 |        1.13 |       84.64 |        0.70 |        0.21 |        5.30 |        5.82
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       72336 |    15959709 |     4536208 |    21160100 |     2698914 |      634110 |     2783373 |     5946078
    num misses                       |       64605 |     4780165 |       62524 |    10898325 |      429839 |      330975 |     2354356 |     1621532
    miss rate                        |      89.31% |      29.95% |       1.38% |      51.50% |      15.93% |      52.20% |      84.59% |      27.27%
    mpki                             |        0.02 |        5.43 |        0.02 |       43.59 |        0.11 |        0.11 |        4.54 |        1.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   332832637 |   154137257 |   383320591 |    23761816 |   540548277 |   272253649 |    43825845 |   118621011
    num cache misses                 |      131821 |     3351518 |      699890 |      190157 |    16910259 |      388121 |      827235 |      133762
    miss rate                        |       0.04% |       2.17% |       0.18% |       0.80% |       3.13% |       0.14% |       1.89% |       0.11%
    mpki                             |        0.03 |        3.81 |        0.17 |        0.76 |        4.39 |        0.13 |        1.59 |        0.13
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1203200510 |   409959617 |  2044672144 |    88558906 |  1505233131 |  1195225129 |   179684596 |   353572570
    num cache misses                 |     4558937 |    23370940 |    31533916 |    28759132 |    18852070 |    30814966 |    15458679 |    41480222
    miss rate                        |       0.38% |       5.70% |       1.54% |      32.47% |       1.25% |       2.58% |       8.60% |      11.73%
    mpki                             |        1.12 |       26.56 |        7.84 |      115.04 |        4.89 |       10.12 |       29.80 |       40.58
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4904247 |    31309040 |    32875831 |    32652267 |    36948382 |    31206272 |    16322624 |    45595009
    num cache misses                 |     4502738 |    22954757 |    16903653 |    24336420 |    16600443 |    21679568 |    15612527 |    36715130
    miss rate                        |      91.81% |      73.32% |      51.42% |      74.53% |      44.93% |      69.47% |      95.65% |      80.52%
    mpki                             |        1.10 |       26.09 |        4.20 |       97.35 |        4.31 |        7.12 |       30.10 |       35.92
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4719683 |    27548155 |    17546188 |    28065215 |    17792832 |    21687598 |    15650325 |    40697930
    num cache misses                 |     4473922 |    15525494 |     3823902 |    17500480 |     3650690 |    20624684 |    14495645 |    22282006
    miss rate                        |      94.79% |      56.36% |      21.79% |      62.36% |      20.52% |      95.10% |      92.62% |      54.75%
    mpki                             |        1.10 |       17.65 |        0.95 |       70.00 |        0.95 |        6.77 |       27.95 |       21.80
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   133954431 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      178.55 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       68.54 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
