                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   624485177 |  1441993184 |   613898761 |   931530930 |  1607088900 |  2441452241 |   374086115 |  1204580862 |  1991199738 |  2899874367 |   587369657 |  3225149986 |   249999886 |  2274324427 |  1380209261 |  1201419168
  Cycles                             |  2956158940 |  2956158900 |  2956158900 |  2956158900 |  2956158900 |  2956158900 |  2956159238 |  2956158900 |  2956159421 |  2956158900 |  2956159065 |  2956159040 |  2956155400 |  2956158973 |  2956158908 |  2956159185
  IPC                                |        0.21 |        0.49 |        0.21 |        0.32 |        0.54 |        0.83 |        0.13 |        0.41 |        0.67 |        0.98 |        0.20 |        1.09 |        0.08 |        0.77 |        0.47 |        0.41
  Time (ns)                          |   985386314 |   985386300 |   985386300 |   985386300 |   985386300 |   985386300 |   985386413 |   985386300 |   985386474 |   985386300 |   985386355 |   985386347 |   985385134 |   985386325 |   985386303 |   985386395
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    33853205 |   185073273 |    37694790 |    21142332 |   242347627 |   112422471 |     7102335 |     1570989 |   108213569 |   257040604 |    18406154 |   259312541 |    34399075 |   129441608 |    26614917 |   132279185
  num incorrect                      |      791708 |    43466314 |     1272591 |      375965 |    27220808 |      934019 |     9869151 |       26624 |    75313492 |    42964276 |     8774427 |    43560196 |     4720676 |    21862778 |     3974251 |    20131852
  misprediction rate                 |       2.29% |      19.02% |       3.27% |       1.75% |      10.10% |       0.82% |      58.15% |       1.67% |      41.04% |      14.32% |      32.28% |      14.38% |      12.07% |      14.45% |      12.99% |      13.21%
  mpki                               |        1.27 |       30.14 |        2.07 |        0.40 |       16.94 |        0.38 |       26.38 |        0.02 |       37.82 |       14.82 |       14.94 |       13.51 |       18.88 |        9.61 |        2.88 |       16.76
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    62825496 |   202250987 |    58475980 |    83603227 |   257334769 |   186776467 |    41224373 |   137974799 |   162490888 |   329262099 |    45700565 |   472435210 |    43801034 |   255205463 |   131695244 |   141197156
    num misses                       |          47 |         160 |          22 |           4 |        9746 |          43 |          14 |           6 |          52 |        1046 |           3 |          65 |          84 |          56 |          78 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   218230100 |   565233666 |   203857338 |   367319170 |   647637433 |  1404897630 |   137953804 |   901103373 |   587675566 |  1212994834 |   262357390 |  1546219432 |   116504258 |  1069154485 |   699333086 |   533166442
    num misses                       |      339941 |      977713 |     1715726 |      190860 |     3642053 |      189396 |      989274 |    32542233 |       35729 |      642712 |      268228 |     8626521 |     4542434 |      692198 |     1612894 |     5613649
    miss rate                        |       0.16% |       0.17% |       0.84% |       0.05% |       0.56% |       0.01% |       0.72% |       3.61% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.23% |       1.05%
    mpki                             |        0.54 |        0.68 |        2.79 |        0.20 |        2.27 |        0.08 |        2.64 |       27.02 |        0.02 |        0.22 |        0.46 |        2.67 |       18.17 |        0.30 |        1.17 |        4.67
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      339988 |      977873 |     1715748 |      190864 |     3651799 |      189439 |      989288 |    32542239 |       35781 |      643758 |      268231 |     8626586 |     4542518 |      692254 |     1612972 |     5613659
    num misses                       |      105918 |      158722 |      154003 |      102679 |      523636 |       54985 |      989277 |    23249865 |       31983 |       20299 |      179567 |       54955 |     1361695 |      109242 |       21798 |      495004
    miss rate                        |      31.15% |      16.23% |       8.98% |      53.80% |      14.34% |      29.03% |     100.00% |      71.45% |      89.39% |       3.15% |      66.94% |       0.64% |      29.98% |      15.78% |       1.35% |       8.82%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.33 |        0.02 |        2.64 |       19.30 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    62825496 |   202250987 |    58475980 |    83603227 |   257334769 |   186776467 |    41224373 |   137974799 |   162490888 |   329262099 |    45700565 |   472435210 |    43801034 |   255205463 |   131695244 |   141197156
    num cache misses                 |       13718 |     5853723 |       56799 |       12915 |     4430353 |       71216 |        5223 |       84526 |       35317 |     4032985 |        9929 |    13981865 |      467435 |      373759 |       28155 |       15411
    miss rate                        |       0.02% |       2.89% |       0.10% |       0.02% |       1.72% |       0.04% |       0.01% |       0.06% |       0.02% |       1.22% |       0.02% |       2.96% |       1.07% |       0.15% |       0.02% |       0.01%
    mpki                             |        0.02 |        4.06 |        0.09 |        0.01 |        2.76 |        0.03 |        0.01 |        0.07 |        0.02 |        1.39 |        0.02 |        4.34 |        1.87 |        0.16 |        0.02 |        0.01
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   218230100 |   565233666 |   203857338 |   367319170 |   647637433 |  1404897630 |   137953804 |   901103373 |   587675566 |  1212994834 |   262357390 |  1546219432 |   116504258 |  1069154485 |   699333086 |   533166442
    num cache misses                 |     7793505 |     6839012 |    12025291 |     9332784 |     5839568 |    12643049 |    10609826 |     9845489 |     2199430 |    10936894 |    13036168 |    50909342 |     6479285 |     6420756 |    10948696 |    17904969
    miss rate                        |       3.57% |       1.21% |       5.90% |       2.54% |       0.90% |       0.90% |       7.69% |       1.09% |       0.37% |       0.90% |       4.97% |       3.29% |       5.56% |       0.60% |       1.57% |       3.36%
    mpki                             |       12.48 |        4.74 |       19.59 |       10.02 |        3.63 |        5.18 |       28.36 |        8.17 |        1.10 |        3.77 |       22.19 |       15.79 |       25.92 |        2.82 |        7.93 |       14.90
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
