                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  275777897 |  475041160 |  249999969 |  437380347
  Cycles                             |  294051336 |  294050925 |  294048682 |  294051000
  IPC                                |       0.94 |       1.62 |       0.85 |       1.49
  Time (ns)                          |   98017112 |   98016975 |   98016228 |   98017000
Branch predictor stats               |            |            |            |           
  num correct                        |   41467919 |   27372089 |   32217105 |   20131372
  num incorrect                      |    4718110 |    4658221 |    7507996 |     165495
  misprediction rate                 |     10.22% |     14.54% |     18.90% |      0.82%
  mpki                               |      17.11 |       9.81 |      30.03 |       0.38
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   44248400 |   53603464 |   35058549 |   33453534
    num misses                       |       1659 |         56 |        106 |         43
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  111531410 |  222348860 |   97606891 |  251691961
    num misses                       |     649155 |     144282 |     176171 |      33503
    miss rate                        |      0.58% |      0.06% |      0.18% |      0.01%
    mpki                             |       2.35 |       0.30 |       0.70 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     650814 |     144338 |     176277 |      33546
    num misses                       |      93930 |      22485 |      28106 |      10613
    miss rate                        |     14.43% |     15.58% |     15.94% |     31.64%
    mpki                             |       0.34 |       0.05 |       0.11 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   44248400 |   53603464 |   35058549 |   33453534
    num cache misses                 |     900198 |     156397 |    1120410 |      29268
    miss rate                        |      2.03% |      0.29% |      3.20% |      0.09%
    mpki                             |       3.26 |       0.33 |       4.48 |       0.07
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  111531410 |  222348860 |   97606891 |  251691961
    num cache misses                 |    1139841 |    1360268 |    1248276 |    2378324
    miss rate                        |      1.02% |      0.61% |      1.28% |      0.94%
    mpki                             |       4.13 |       2.86 |       4.99 |       5.44
  Cache L2                           |            |            |            |           
    num cache accesses               |    2102265 |    1517854 |    2446635 |    2412456
    num cache misses                 |    1193634 |    1066434 |    1150927 |    1672189
    miss rate                        |     56.78% |     70.26% |     47.04% |     69.31%
    mpki                             |       4.33 |       2.24 |       4.60 |       3.82
  Cache L3                           |            |            |            |           
    num cache accesses               |    1256202 |    1067773 |    1229385 |    1677349
    num cache misses                 |     553729 |     218290 |     371934 |     966524
    miss rate                        |     44.08% |     20.44% |     30.25% |     57.62%
    mpki                             |       2.01 |       0.46 |       1.49 |       2.21
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3354874 |          0 |          0 |          0
  average dram access latency (ns)   |     114.01 |        inf |        inf |        inf
  average dram queueing delay        |       4.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     34.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
