                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      
  Instructions                       |  5979422995 |  1606547940 |   249999989 |  2117738532 |   868662127 |  5748669006 |  5206669474 |  10335997164
  Cycles                             |  6690751005 |  6690751155 |  6690745505 |  6690751250 |  6690752067 |  6690751443 |  6690751046 |   6690751033
  IPC                                |        0.89 |        0.24 |        0.04 |        0.32 |        0.13 |        0.86 |        0.78 |         1.54
  Time (ns)                          |  2230250335 |  2230250385 |  2230248502 |  2230250417 |  2230250689 |  2230250481 |  2230250349 |   2230250344
Branch predictor stats               |             |             |             |             |             |             |             |             
  num correct                        |   341005576 |    14579537 |    43244780 |   113276973 |   119419318 |   264732633 |   785337459 |    688566082
  num incorrect                      |    57696677 |       97650 |    11689069 |     2650272 |    16403950 |     2203405 |    88227898 |    118224642
  misprediction rate                 |      14.47% |       0.67% |      21.28% |       2.29% |      12.08% |       0.83% |      10.10% |       14.65%
  mpki                               |        9.65 |        0.06 |       46.76 |        1.25 |       18.88 |        0.38 |       16.95 |        11.44
TLB Summary                          |             |             |             |             |             |             |             |             
  I-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |   671622669 |   141988464 |    23761816 |   211506173 |   152200752 |   439800662 |   833564594 |   1254158131
    num misses                       |          56 |           3 |           3 |          47 |         105 |          43 |       30441 |           18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |         0.00
  D-TLB                              |             |             |             |             |             |             |             |             
    num accesses                     |  2809173406 |   437526726 |    88558906 |   735663291 |   404767912 |  3307975853 |  2096574464 |   4358426797
    num misses                       |     1814513 |      781747 |    21159896 |     1137162 |    15757073 |      445867 |    11677543 |     30992274
    miss rate                        |       0.06% |       0.18% |      23.89% |       0.15% |       3.89% |       0.01% |       0.56% |        0.71%
    mpki                             |        0.30 |        0.49 |       84.64 |        0.54 |       18.14 |        0.08 |        2.24 |         3.00
  L2 TLB                             |             |             |             |             |             |             |             |             
    num accesses                     |     1814569 |      781750 |    21159899 |     1137209 |    15757178 |      445910 |    11707984 |     30992292
    num misses                       |      285811 |      781159 |    10898593 |      349294 |     4722893 |      127762 |     1665819 |       236801
    miss rate                        |      15.75% |      99.92% |      51.51% |      30.72% |      29.97% |      28.65% |      14.23% |        0.76%
    mpki                             |        0.05 |        0.49 |       43.59 |        0.16 |        5.44 |        0.02 |        0.32 |         0.02
Cache Summary                        |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |             |             |             
    num cache accesses               |   671622669 |   141988464 |    23761816 |   211506173 |   152200752 |   439800662 |   833564594 |   1254158131
    num cache misses                 |     1370874 |      456125 |      106109 |      126213 |     2316280 |      300045 |    14515088 |     10624576
    miss rate                        |       0.20% |       0.32% |       0.45% |       0.06% |       1.52% |       0.07% |       1.74% |        0.85%
    mpki                             |        0.23 |        0.28 |        0.42 |        0.06 |        2.67 |        0.05 |        2.79 |         1.03
  Cache L1-D                         |             |             |             |             |             |             |             |             
    num cache accesses               |  2809173406 |   437526726 |    88558906 |   735663291 |   404767912 |  3307975853 |  2096574464 |   4358426797
    num cache misses                 |    16932845 |    82507087 |    28763790 |    26004278 |    22671780 |    30223543 |    18827404 |     20370832
    miss rate                        |       0.60% |      18.86% |      32.48% |       3.53% |       5.60% |       0.91% |       0.90% |        0.47%
    mpki                             |        2.83 |       51.36 |      115.06 |       12.28 |       26.10 |        5.26 |        3.62 |         1.97
  Cache L2                           |             |             |             |             |             |             |             |             
    num cache accesses               |    18340537 |    82963234 |    32602596 |    29988310 |    29693151 |    30606673 |    34087004 |     31215027
    num cache misses                 |    10451347 |    50576672 |    22355643 |    19586937 |    20208551 |    18849109 |    10526197 |      1674074
    miss rate                        |      56.98% |      60.96% |      68.57% |      65.32% |      68.06% |      61.58% |      30.88% |        5.36%
    mpki                             |        1.75 |       31.48 |       89.42 |        9.25 |       23.26 |        3.28 |        2.02 |         0.16
  Cache L3                           |             |             |             |             |             |             |             |             
    num cache accesses               |    10498215 |    50576694 |    26134793 |    23590499 |    24926849 |    18941601 |    11276751 |      1899088
    num cache misses                 |     8894756 |    50063552 |    17776201 |    18850646 |    15821363 |    14925755 |     6572614 |      1593758
    miss rate                        |      84.73% |      98.99% |      68.02% |      79.91% |      63.47% |      78.80% |      58.28% |       83.92%
    mpki                             |        1.49 |       31.16 |       71.10 |        8.90 |       18.21 |        2.60 |        1.26 |         0.15
DRAM summary                         |             |             |             |             |             |             |             |             
  num dram accesses                  |   210447491 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      267.87 |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      157.86 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      94.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
