                                     | Core 0      | Core 1      | Core 2     | Core 3    
  Instructions                       |  1420311194 |  1403015782 |  249999973 |  897001598
  Cycles                             |   930664800 |   930664803 |  930663449 |  930665029
  IPC                                |        1.53 |        1.51 |       0.27 |       0.96
  Time (ns)                          |   310221600 |   310221601 |  310221150 |  310221676
Branch predictor stats               |             |             |            |           
  num correct                        |   125398429 |   112902780 |   40600608 |    1165827
  num incorrect                      |    20962501 |    18940073 |    2521753 |      19758
  misprediction rate                 |      14.32% |      14.37% |      5.85% |      1.67%
  mpki                               |       14.76 |       13.50 |      10.09 |       0.02
TLB Summary                          |             |             |            |           
  I-TLB                              |             |             |            |           
    num accesses                     |   160991868 |   205595088 |   41868591 |  102755771
    num misses                       |         556 |          65 |          4 |          6
    miss rate                        |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |             |             |            |           
    num accesses                     |   594620869 |   672697863 |   75636447 |  670974490
    num misses                       |      318119 |     3764488 |      88470 |   24240840
    miss rate                        |       0.05% |       0.56% |      0.12% |      3.61%
    mpki                             |        0.22 |        2.68 |       0.35 |      27.02
  L2 TLB                             |             |             |            |           
    num accesses                     |      318675 |     3764553 |      88474 |   24240846
    num misses                       |       10080 |       23620 |      88474 |   17395600
    miss rate                        |       3.16% |       0.63% |    100.00% |     71.76%
    mpki                             |        0.01 |        0.02 |       0.35 |      19.39
Cache Summary                        |             |             |            |           
  Cache L1-I                         |             |             |            |           
    num cache accesses               |   160991868 |   205595088 |   41868591 |  102755771
    num cache misses                 |     1940487 |     6045018 |       2085 |     120134
    miss rate                        |       1.21% |       2.94% |      0.00% |      0.12%
    mpki                             |        1.37 |        4.31 |       0.01 |       0.13
  Cache L1-D                         |             |             |            |           
    num cache accesses               |   594620869 |   672697863 |   75636447 |  670974490
    num cache misses                 |     5217065 |    22122871 |    5661172 |    7326459
    miss rate                        |       0.88% |       3.29% |      7.48% |      1.09%
    mpki                             |        3.67 |       15.77 |      22.64 |       8.17
  Cache L2                           |             |             |            |           
    num cache accesses               |     7159497 |    28168772 |    7632803 |    7449457
    num cache misses                 |      249731 |       22454 |    5663257 |    4988553
    miss rate                        |       3.49% |       0.08% |     74.20% |     66.97%
    mpki                             |        0.18 |        0.02 |      22.65 |       5.56
  Cache L3                           |             |             |            |           
    num cache accesses               |      251719 |       23559 |    7632803 |    4991531
    num cache misses                 |       33101 |       21699 |    5468823 |    4652827
    miss rate                        |      13.15% |      92.10% |     71.65% |     93.21%
    mpki                             |        0.02 |        0.02 |      21.88 |       5.19
DRAM summary                         |             |             |            |           
  num dram accesses                  |    13470511 |           0 |          0 |          0
  average dram access latency (ns)   |      126.50 |         inf |        inf |        inf
  average dram queueing delay        |       16.49 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      43.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |             |            |           
  num loads from dram                |           0 |           0 |          0 |          0
  num loads from dram cache          |           0 |           0 |          0 |          0
  num loads from remote cache        |           0 |           0 |          0 |          0
