                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  3439603155 |  1407517630 |   813956854 |   249999989
  Cycles                             |  3971384390 |  3971384541 |  3971384337 |  3971380217
  IPC                                |        0.87 |        0.35 |        0.20 |        0.06
  Time (ns)                          |  1323794797 |  1323794847 |  1323794779 |  1323793406
Branch predictor stats               |             |             |             |            
  num correct                        |   374735633 |   111617445 |   112006042 |    43244780
  num incorrect                      |    57057022 |     9143621 |    15352254 |    11689069
  misprediction rate                 |      13.21% |       7.57% |      12.05% |      21.28%
  mpki                               |       16.59 |        6.50 |       18.86 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   404617898 |   117646486 |   142620950 |    23761816
    num misses                       |          10 |          42 |         100 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |  1540678002 |   387473473 |   379346627 |    88558906
    num misses                       |    15643101 |     1904313 |    14765599 |    21160940
    miss rate                        |       1.02% |       0.49% |       3.89% |      23.89%
    mpki                             |        4.55 |        1.35 |       18.14 |       84.64
  L2 TLB                             |             |             |             |            
    num accesses                     |    15643111 |     1904355 |    14765699 |    21160943
    num misses                       |     1385347 |      592732 |     4433308 |    10898782
    miss rate                        |       8.86% |      31.13% |      30.02% |      51.50%
    mpki                             |        0.40 |        0.42 |        5.45 |       43.60
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   404617898 |   117646486 |   142620950 |    23761816
    num cache misses                 |      160405 |      191503 |     2616754 |      146288
    miss rate                        |       0.04% |       0.16% |       1.83% |       0.62%
    mpki                             |        0.05 |        0.14 |        3.21 |        0.59
  Cache L1-D                         |             |             |             |            
    num cache accesses               |  1540678002 |   387473473 |   379346627 |    88558906
    num cache misses                 |    49996255 |    20796860 |    21625053 |    28896335
    miss rate                        |       3.25% |       5.37% |       5.70% |      32.63%
    mpki                             |       14.54 |       14.78 |       26.57 |      115.59
  Cache L2                           |             |             |             |            
    num cache accesses               |    50891209 |    21238777 |    29792062 |    33196461
    num cache misses                 |    27575537 |    18571259 |    20131418 |    23556910
    miss rate                        |      54.19% |      87.44% |      67.57% |      70.96%
    mpki                             |        8.02 |       13.19 |       24.73 |       94.23
  Cache L3                           |             |             |             |            
    num cache accesses               |    28394585 |    18822198 |    25696997 |    27758661
    num cache misses                 |    10920224 |    18330140 |    18885007 |    22406869
    miss rate                        |      38.46% |      97.39% |      73.49% |      80.72%
    mpki                             |        3.17 |       13.02 |       23.20 |       89.63
DRAM summary                         |             |             |             |            
  num dram accesses                  |    90058565 |           0 |           0 |           0
  average dram access latency (ns)   |      130.27 |         inf |         inf |         inf
  average dram queueing delay        |       20.26 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      68.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
