                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   990397576 |   374349523 |   578563471
  Cycles                             |  1216675775 |  1216677467 |  1216677604 |  1216677600
  IPC                                |        0.21 |        0.81 |        0.31 |        0.48
  Time (ns)                          |   405558592 |   405559156 |   405559201 |   405559200
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |     1282833 |     7105282 |    35618511
  num incorrect                      |     2521753 |       21740 |     9873865 |     1138540
  misprediction rate                 |       5.85% |       1.67% |      58.15% |       3.10%
  mpki                               |       10.09 |        0.02 |       26.38 |        1.97
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |   113467380 |    41247349 |    55036053
    num misses                       |           4 |           6 |          14 |          22
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   740792841 |   138029803 |   190866092
    num misses                       |       88470 |    26594730 |      989590 |     1658433
    miss rate                        |       0.12% |       3.59% |       0.72% |       0.87%
    mpki                             |        0.35 |       26.85 |        2.64 |        2.87
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |    26594736 |      989604 |     1658455
    num misses                       |       88474 |    19039773 |      989593 |      148195
    miss rate                        |     100.00% |      71.59% |     100.00% |       8.94%
    mpki                             |        0.35 |       19.22 |        2.64 |        0.26
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |   113467380 |    41247349 |    55036053
    num cache misses                 |       17168 |      498343 |       49797 |      391435
    miss rate                        |       0.04% |       0.44% |       0.12% |       0.71%
    mpki                             |        0.07 |        0.50 |        0.13 |        0.68
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   740792841 |   138029803 |   190866092
    num cache misses                 |     5669712 |     8145330 |    10635696 |    11682324
    miss rate                        |       7.50% |       1.10% |       7.71% |       6.12%
    mpki                             |       22.68 |        8.22 |       28.41 |       20.19
  Cache L2                           |             |             |             |            
    num cache accesses               |     7704750 |     8647416 |    12099654 |    12923154
    num cache misses                 |     5686882 |     6084129 |    10685492 |     5674825
    miss rate                        |      73.81% |      70.36% |      88.31% |      43.91%
    mpki                             |       22.75 |        6.14 |       28.54 |        9.81
  Cache L3                           |             |             |             |            
    num cache accesses               |     7704750 |     6087990 |    12099653 |     6532319
    num cache misses                 |     5680178 |     5039405 |    10654361 |     3181834
    miss rate                        |      73.72% |      82.78% |      88.06% |      48.71%
    mpki                             |       22.72 |        5.09 |       28.46 |        5.50
DRAM summary                         |             |             |             |            
  num dram accesses                  |    33935963 |           0 |           0 |           0
  average dram access latency (ns)   |      166.36 |         inf |         inf |         inf
  average dram queueing delay        |       56.35 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
