                                   | Core 0    
  Instructions                     |  249999868
  Cycles                           |  353653317
  IPC                              |       0.71
  Time (ns)                        |  117884439
Branch predictor stats             |           
  num correct                      |   15498693
  num incorrect                    |     530274
  misprediction rate               |      3.31%
  mpki                             |       2.12
TLB Summary                        |           
  I-TLB                            |           
    num accesses                   |   23732269
    num misses                     |         22
    miss rate                      |      0.00%
    mpki                           |       0.00
  D-TLB                            |           
    num accesses                   |   82805000
    num misses                     |     659895
    miss rate                      |      0.80%
    mpki                           |       2.64
  L2 TLB                           |           
    num accesses                   |     659917
    num misses                     |      65414
    miss rate                      |      9.91%
    mpki                           |       0.26
Cache Summary                      |           
  Cache L1-I                       |           
    num cache accesses             |   23732269
    num cache misses               |     138784
    miss rate                      |      0.58%
    mpki                           |       0.56
  Cache L1-D                       |           
    num cache accesses             |   82805000
    num cache misses               |    4672368
    miss rate                      |      5.64%
    mpki                           |      18.69
  Cache L2                         |           
    num cache accesses             |    5168894
    num cache misses               |    2163408
    miss rate                      |     41.85%
    mpki                           |       8.65
  Cache L3                         |           
    num cache accesses             |    2522358
    num cache misses               |    1282092
    miss rate                      |     50.83%
    mpki                           |       5.13
DRAM summary                       |           
  num dram accesses                |    1845680
  average dram access latency (ns) |     101.10
  average dram queueing delay      |      16.06
Coherency Traffic                  |           
  num loads from dram              |          0
  num loads from dram cache        |          0
  num loads from remote cache      |          0
