                                     | Core 0      | Core 1     | Core 2      | Core 3      | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |  1244219856 |  571219559 |  1031791903 |  1283777288 |  413780537 |  249999888 |  645986728 |  784120949
  Cycles                             |   745146744 |  745146712 |   745146724 |   745146722 |  745146900 |  745143230 |  745146684 |  745146907
  IPC                                |        1.67 |       0.77 |        1.38 |        1.72 |       0.56 |       0.34 |       0.87 |       1.05
  Time (ns)                          |   248382248 |  248382238 |   248382242 |   248382241 |  248382300 |  248381077 |  248382228 |  248382303
Branch predictor stats               |             |            |             |             |            |            |            |           
  num correct                        |   165468212 |   13029698 |    82972767 |    85210762 |   22203617 |   19818647 |     839421 |  118019958
  num incorrect                      |    16797606 |     230707 |    13944810 |    14676314 |     519373 |    1620730 |      14226 |   13363312
  misprediction rate                 |       9.22% |      1.74% |      14.39% |      14.69% |      2.29% |      7.56% |      1.67% |     10.17%
  mpki                               |       13.50 |       0.40 |       13.52 |       11.43 |       1.26 |       6.48 |       0.02 |      17.04
TLB Summary                          |             |            |             |             |            |            |            |           
  I-TLB                              |             |            |             |             |            |            |            |           
    num accesses                     |   186608902 |   51608967 |   151157495 |   155669501 |   41538528 |   20925725 |   74001302 |  125690618
    num misses                       |         848 |          4 |          65 |          18 |         47 |         42 |          6 |       4962
    miss rate                        |       0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.01
  D-TLB                              |             |            |             |             |            |            |            |           
    num accesses                     |   485918641 |  223096267 |   494663778 |   540989142 |  146847117 |   68803935 |  483208840 |  316765662
    num misses                       |      149230 |     112472 |     2762771 |     3823300 |     213151 |     336452 |   17478620 |    1829124
    miss rate                        |       0.03% |      0.05% |       0.56% |       0.71% |      0.15% |      0.49% |      3.62% |      0.58%
    mpki                             |        0.12 |       0.20 |        2.68 |        2.98 |       0.52 |       1.35 |      27.06 |       2.33
  L2 TLB                             |             |            |             |             |            |            |            |           
    num accesses                     |      150078 |     112476 |     2762836 |     3823318 |     213198 |     336494 |   17478626 |    1834086
    num misses                       |        4524 |      61990 |       17675 |       29461 |      69374 |     104714 |   12552424 |     263428
    miss rate                        |       3.01% |     55.11% |       0.64% |       0.77% |     32.54% |     31.12% |     71.82% |     14.36%
    mpki                             |        0.00 |       0.11 |        0.02 |        0.02 |       0.17 |       0.42 |      19.43 |       0.34
Cache Summary                        |             |            |             |             |            |            |            |           
  Cache L1-I                         |             |            |             |             |            |            |            |           
    num cache accesses               |   186608902 |   51608967 |   151157495 |   155669501 |   41538528 |   20925725 |   74001302 |  125690618
    num cache misses                 |     3859378 |      65713 |     5023929 |     1353190 |      42664 |      39875 |     313268 |    2478793
    miss rate                        |       2.07% |      0.13% |       3.32% |       0.87% |      0.10% |      0.19% |      0.42% |      1.97%
    mpki                             |        3.10 |       0.12 |        4.87 |        1.05 |       0.10 |       0.16 |       0.48 |       3.16
  Cache L1-D                         |             |            |             |             |            |            |            |           
    num cache accesses               |   485918641 |  223096267 |   494663778 |   540989142 |  146847117 |   68803935 |  483208840 |  316765662
    num cache misses                 |     6483499 |    5559076 |    16721670 |     2558505 |    5158500 |    3684842 |    5311964 |    3063103
    miss rate                        |       1.33% |      2.49% |       3.38% |       0.47% |      3.51% |      5.36% |      1.10% |      0.97%
    mpki                             |        5.21 |       9.73 |       16.21 |        1.99 |      12.47 |      14.74 |       8.22 |       3.91
  Cache L2                           |             |            |             |             |            |            |            |           
    num cache accesses               |    10390668 |    5625179 |    21752766 |     3932108 |    5873695 |    3755064 |    5625480 |    5646339
    num cache misses                 |      618737 |    4036511 |     3431270 |      436583 |    4212495 |    3453248 |    3945687 |    2991017
    miss rate                        |       5.95% |     71.76% |      15.77% |      11.10% |     71.72% |     91.96% |     70.14% |     52.97%
    mpki                             |        0.50 |       7.07 |        3.33 |        0.34 |      10.18 |      13.81 |       6.11 |       3.81
  Cache L3                           |             |            |             |             |            |            |            |           
    num cache accesses               |      666681 |    4037499 |     3440027 |      457470 |    4896212 |    3483673 |    3946011 |    3095859
    num cache misses                 |      332524 |    3889213 |      159066 |      138416 |    3655744 |    2987944 |    3349763 |     935470
    miss rate                        |      49.88% |     96.33% |       4.62% |      30.26% |     74.66% |     85.77% |     84.89% |     30.22%
    mpki                             |        0.27 |       6.81 |        0.15 |        0.11 |       8.83 |      11.95 |       5.19 |       1.19
DRAM summary                         |             |            |             |             |            |            |            |           
  num dram accesses                  |    19564961 |          0 |           0 |           0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |      149.91 |        inf |         inf |         inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |       39.90 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      78.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |            |             |             |            |            |            |           
  num loads from dram                |           0 |          0 |           0 |           0 |          0 |          0 |          0 |          0
  num loads from dram cache          |           0 |          0 |           0 |           0 |          0 |          0 |          0 |          0
  num loads from remote cache        |           0 |          0 |           0 |           0 |          0 |          0 |          0 |          0
