                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999909 |  1874673793 |  1094177738 |  2440534386
  Cycles                             |  1417098873 |  1417100508 |  1417100665 |  1417100509
  IPC                                |        0.18 |        1.32 |        0.77 |        1.72
  Time (ns)                          |   472366291 |   472366836 |   472366889 |   472366837
Branch predictor stats               |             |             |             |            
  num correct                        |     2271023 |    86322667 |    57078994 |   162869365
  num incorrect                      |       15217 |      716673 |    42260213 |    27851843
  misprediction rate                 |       0.67% |       0.82% |      42.54% |      14.60%
  mpki                               |        0.06 |        0.38 |       38.62 |       11.41
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    22095385 |   143415700 |    87905863 |   296042709
    num misses                       |           3 |          43 |          52 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    68115827 |  1078754311 |   320759816 |  1028546858
    num misses                       |      121838 |      145188 |       18176 |     7237978
    miss rate                        |       0.18% |       0.01% |       0.01% |       0.70%
    mpki                             |        0.49 |        0.08 |        0.02 |        2.97
  L2 TLB                             |             |             |             |            
    num accesses                     |      121841 |      145231 |       18228 |     7237996
    num misses                       |      121749 |       42660 |       16317 |       55143
    miss rate                        |      99.92% |      29.37% |      89.52% |       0.76%
    mpki                             |        0.49 |        0.02 |        0.01 |        0.02
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    22095385 |   143415700 |    87905863 |   296042709
    num cache misses                 |      179661 |       96256 |       10230 |     2387874
    miss rate                        |       0.81% |       0.07% |       0.01% |       0.81%
    mpki                             |        0.72 |        0.05 |        0.01 |        0.98
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    68115827 |  1078754311 |   320759816 |  1028546858
    num cache misses                 |    12905490 |     9823225 |     1077846 |     4707600
    miss rate                        |      18.95% |       0.91% |       0.34% |       0.46%
    mpki                             |       51.62 |        5.24 |        0.99 |        1.93
  Cache L2                           |             |             |             |            
    num cache accesses               |    13092344 |     9925044 |     1100576 |     7112086
    num cache misses                 |     9106385 |     6015610 |     1048661 |      105352
    miss rate                        |      69.56% |      60.61% |      95.28% |       1.48%
    mpki                             |       36.43 |        3.21 |        0.96 |        0.04
  Cache L3                           |             |             |             |            
    num cache accesses               |     9113578 |     6021485 |     1061823 |      122185
    num cache misses                 |     9053372 |     1692659 |     1046635 |       94474
    miss rate                        |      99.34% |      28.11% |      98.57% |      77.32%
    mpki                             |       36.21 |        0.90 |        0.96 |        0.04
DRAM summary                         |             |             |             |            
  num dram accesses                  |    21282471 |           0 |           0 |           0
  average dram access latency (ns)   |      318.72 |         inf |         inf |         inf
  average dram queueing delay        |      198.70 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      90.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
