                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  277082894 |  249999907 |  336630581 |  446258149
  Cycles                             |  351538800 |  351536748 |  351538717 |  351538810
  IPC                                |       0.79 |       0.71 |       0.96 |       1.27
  Time (ns)                          |  117179600 |  117178916 |  117179572 |  117179603
Branch predictor stats               |            |            |            |           
  num correct                        |    6259954 |    4611008 |   27151786 |   56131731
  num incorrect                      |     111103 |     704186 |    4561116 |    6230560
  misprediction rate                 |      1.74% |     13.25% |     14.38% |      9.99%
  mpki                               |       0.40 |       2.82 |      13.55 |      13.96
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   24798667 |   23785065 |   49389169 |   68939804
    num misses                       |          4 |         62 |         65 |        358
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  108062792 |  127043714 |  161581439 |  180617227
    num misses                       |      54460 |     281045 |     905816 |      54569
    miss rate                        |      0.05% |      0.22% |      0.56% |      0.03%
    mpki                             |       0.20 |       1.12 |       2.69 |       0.12
  L2 TLB                             |            |            |            |           
    num accesses                     |      54464 |     281107 |     905881 |      54927
    num misses                       |      29364 |       4012 |       5914 |       1798
    miss rate                        |     53.91% |      1.43% |      0.65% |      3.27%
    mpki                             |       0.11 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   24798667 |   23785065 |   49389169 |   68939804
    num cache misses                 |      41381 |      27522 |    1533125 |    1587810
    miss rate                        |      0.17% |      0.12% |      3.10% |      2.30%
    mpki                             |       0.15 |       0.11 |       4.55 |       3.56
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  108062792 |  127043714 |  161581439 |  180617227
    num cache misses                 |    2745542 |    1982151 |    5501315 |    1530462
    miss rate                        |      2.54% |      1.56% |      3.40% |      0.85%
    mpki                             |       9.91 |       7.93 |      16.34 |       3.43
  Cache L2                           |            |            |            |           
    num cache accesses               |    2848152 |    2211663 |    7059924 |    3157508
    num cache misses                 |    2173677 |     856775 |     535124 |     482496
    miss rate                        |     76.32% |     38.74% |      7.58% |     15.28%
    mpki                             |       7.84 |       3.43 |       1.59 |       1.08
  Cache L3                           |            |            |            |           
    num cache accesses               |    2258528 |    1059104 |     565117 |     522037
    num cache misses                 |    2173507 |     703773 |     488443 |     480636
    miss rate                        |     96.24% |     66.45% |     86.43% |     92.07%
    mpki                             |       7.84 |       2.82 |       1.45 |       1.08
DRAM summary                         |            |            |            |           
  num dram accesses                  |    4973148 |          0 |          0 |          0
  average dram access latency (ns)   |     114.79 |        inf |        inf |        inf
  average dram queueing delay        |       4.78 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     42.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
