                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2015464942 |  1004982209 |  2141845434 |  1100711252 |  3656627134 |   463489048 |  5785452422 |  3304871583 |  7935285627 |   418010029 |   652668838 |  3864122863 |   249999981 |  1686591789 |  1723364921 |  7050472061
  Cycles                             |  4306243194 |  4306243224 |  4306243467 |  4306244461 |  4306243227 |  4306244003 |  4306243387 |  4306243195 |  4306243194 |  4306243758 |  4306243352 |  4306243410 |  4306239153 |  4306243194 |  4306245263 |  4306243208
  IPC                                |        0.47 |        0.23 |        0.50 |        0.26 |        0.85 |        0.11 |        1.34 |        0.77 |        1.84 |        0.10 |        0.15 |        0.90 |        0.06 |        0.39 |        0.40 |        1.64
  Time (ns)                          |  1435414398 |  1435414408 |  1435414489 |  1435414821 |  1435414409 |  1435414668 |  1435414463 |  1435414399 |  1435414398 |  1435414586 |  1435414451 |  1435414470 |  1435413051 |  1435414398 |  1435415088 |  1435414403
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   122524242 |    34140406 |     2791026 |    67947105 |   208979390 |    63734071 |   255222390 |    63203125 |  1464460885 |    69036363 |    51820524 |   177935774 |    58565837 |    38590060 |   261452081 |   469495274
  num incorrect                      |    73729359 |    15941552 |       47300 |     2260683 |    35353207 |     8764608 |    14492767 |     9585748 |    99903848 |     4400563 |     4249853 |     1478645 |     6500447 |      687329 |    56791010 |    80638643
  misprediction rate                 |      37.57% |      31.83% |       1.67% |       3.22% |      14.47% |      12.09% |       5.37% |      13.17% |       6.39% |       5.99% |       7.58% |       0.82% |       9.99% |       1.75% |      17.85% |      14.66%
  mpki                               |       36.58 |       15.86 |        0.02 |        2.05 |        9.67 |       18.91 |        2.51 |        2.90 |       12.59 |       10.53 |        6.51 |        0.38 |       26.00 |        0.41 |       32.95 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   240575554 |    78701251 |   245337450 |   104679362 |   411103768 |    81185310 |   551145766 |   315220335 |  1301188053 |    70086055 |    54613588 |   295614600 |    21135842 |   151048201 |   238810582 |   855455647
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |         110 |          39 |           4 |          42 |          43 |       17441 |           4 |         357 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   926578999 |   433930886 |  1602214079 |   364641506 |  1716835788 |   215976957 |  1759821673 |  1677178815 |  2586097305 |   127515502 |   179747260 |  2223553049 |    86633855 |   663827264 |   669335183 |  2972850194
    num misses                       |     6376809 |      450379 |    57854133 |     3029468 |     1107706 |     8405201 |      562324 |     3768446 |          23 |      151799 |      888869 |      299165 |     1331685 |      349958 |     3561731 |    21130477
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.83% |       0.06% |       3.89% |       0.03% |       0.22% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       27.01 |        2.75 |        0.30 |       18.13 |        0.10 |        1.14 |        0.00 |        0.36 |        1.36 |        0.08 |        5.33 |        0.21 |        2.07 |        3.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     6376819 |      450382 |    57854139 |     3029490 |     1107762 |     8405293 |      562332 |     3768556 |          62 |      151803 |      888911 |      299208 |     1349126 |      349962 |     3562088 |    21130495
    num misses                       |     5069897 |      308239 |    41343533 |      283384 |      174638 |     2506902 |       14037 |       52024 |          62 |      151803 |      277347 |       86922 |     1140467 |      185047 |      347291 |      161637
    miss rate                        |      79.51% |      68.44% |      71.46% |       9.35% |      15.76% |      29.83% |       2.50% |       1.38% |     100.00% |     100.00% |      31.20% |      29.05% |      84.53% |      52.88% |       9.75% |       0.76%
    mpki                             |        2.52 |        0.31 |       19.30 |        0.26 |        0.05 |        5.41 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   240575554 |    78701251 |   245337450 |   104679362 |   411103768 |    81185310 |   551145766 |   315220335 |  1301188053 |    70086055 |    54613588 |   295614600 |    21135842 |   151048201 |   238810582 |   855455647
    num cache misses                 |      131447 |      112247 |     1035174 |      688118 |     1196117 |     1758177 |       94759 |      575162 |    12273901 |       11718 |      104858 |      265921 |      404161 |      212299 |    13895453 |     7401172
    miss rate                        |       0.05% |       0.14% |       0.42% |       0.66% |       0.29% |       2.17% |       0.02% |       0.18% |       0.94% |       0.02% |       0.19% |       0.09% |       1.91% |       0.14% |       5.82% |       0.87%
    mpki                             |        0.07 |        0.11 |        0.48 |        0.63 |        0.33 |        3.79 |        0.02 |        0.17 |        1.55 |        0.03 |        0.16 |        0.07 |        1.62 |        0.13 |        8.06 |        1.05
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   926578999 |   433930886 |  1602214079 |   364641506 |  1716835788 |   215976957 |  1759821673 |  1677178815 |  2586097305 |   127515502 |   179747260 |  2223553049 |    86633855 |   663827264 |   669335183 |  2972850194
    num cache misses                 |    14298977 |    22241595 |    17640074 |    21467662 |    10536675 |    12289813 |    46655399 |    26057396 |       98985 |     9717731 |     9665169 |    20905235 |     7454656 |    17066436 |    14802112 |    14018497
    miss rate                        |       1.54% |       5.13% |       1.10% |       5.89% |       0.61% |       5.69% |       2.65% |       1.55% |       0.00% |       7.62% |       5.38% |       0.94% |       8.60% |       2.57% |       2.21% |       0.47%
    mpki                             |        7.09 |       22.13 |        8.24 |       19.50 |        2.88 |       26.52 |        8.06 |        7.88 |        0.01 |       23.25 |       14.81 |        5.41 |       29.82 |       10.12 |        8.59 |        1.99
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    15556098 |    23943531 |    18676079 |    23685263 |    11745256 |    16422588 |    46920763 |    26968983 |    12386099 |    13063075 |     9853500 |    21196409 |     7878802 |    17280398 |    29368879 |    21509330
    num cache misses                 |    13434201 |    19962014 |    13072979 |    10277163 |     8270405 |    12071104 |     1541317 |    13813765 |      279464 |     9729449 |     9043384 |    14635477 |     7531565 |    12101861 |    14363865 |     2162773
    miss rate                        |      86.36% |      83.37% |      70.00% |      43.39% |      70.41% |      73.50% |       3.28% |      51.22% |       2.26% |      74.48% |      91.78% |      69.05% |      95.59% |      70.03% |      48.91% |      10.06%
    mpki                             |        6.67 |       19.86 |        6.10 |        9.34 |        2.26 |       26.04 |        0.27 |        4.18 |        0.04 |       23.28 |       13.86 |        3.79 |       30.13 |        7.18 |        8.33 |        0.31
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    14729396 |    21551703 |    13074114 |    11810872 |     8284017 |    14449004 |     1717137 |    14150514 |      292677 |    13063075 |     9127065 |    14661696 |     7552115 |    12105866 |    15035917 |     2254133
    num cache misses                 |     3663976 |    19724891 |    11161708 |     5837733 |     4772880 |     8031177 |      990356 |     2416622 |      275329 |     9711763 |     7892184 |     7340738 |     7245105 |    11626641 |     3935434 |      542862
    miss rate                        |      24.88% |      91.52% |      85.37% |      49.43% |      57.62% |      55.58% |      57.67% |      17.08% |      94.07% |      74.35% |      86.47% |      50.07% |      95.93% |      96.04% |      26.17% |      24.08%
    mpki                             |        1.82 |       19.63 |        5.21 |        5.30 |        1.31 |       17.33 |        0.17 |        0.73 |        0.03 |       23.23 |       12.09 |        1.90 |       28.98 |        6.89 |        2.28 |        0.08
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   137839797 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      343.79 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      233.78 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
