                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1978892177 |   942996613 |  1075835130 |   375289143 |  1692971480 |   249999973 |  1528049417 |   499033399
  Cycles                             |  1120910503 |  1120910712 |  1120910502 |  1120910752 |  1120910486 |  1120907456 |  1120910495 |  1120911114
  IPC                                |        1.77 |        0.84 |        0.96 |        0.33 |        1.51 |        0.22 |        1.36 |        0.45
  Time (ns)                          |   373636834 |   373636904 |   373636834 |   373636917 |   373636829 |   373635819 |   373636832 |   373637038
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   112962041 |   144351008 |    21886517 |     7115792 |   149085314 |    40600608 |   122872676 |    30338447
  num incorrect                      |    19139955 |    36900249 |     3261905 |     9890682 |    24873030 |     2521753 |    20648636 |    18255913
  misprediction rate                 |      14.49% |      20.36% |      12.97% |      58.16% |      14.30% |       5.85% |      14.39% |      37.57%
  mpki                               |        9.67 |       39.13 |        3.03 |       26.35 |       14.69 |       10.09 |       13.51 |       36.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   222380963 |   122680587 |   102942350 |    41329336 |   191927381 |    41868591 |   223845280 |    59570300
    num misses                       |          56 |          19 |          74 |          14 |         647 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   929362572 |   317301209 |   541555545 |   138300986 |   708783468 |    75636447 |   732587359 |   229410687
    num misses                       |      599841 |     1401295 |     1273372 |      990715 |      378769 |       88470 |     4089267 |     1578931
    miss rate                        |       0.06% |       0.44% |       0.24% |       0.72% |       0.05% |       0.12% |       0.56% |       0.69%
    mpki                             |        0.30 |        1.49 |        1.18 |        2.64 |        0.22 |        0.35 |        2.68 |        3.16
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      599897 |     1401314 |     1273446 |      990729 |      379416 |       88474 |     4089332 |     1578941
    num misses                       |       94390 |      293305 |       17784 |      990718 |       12106 |       88474 |       26125 |     1255822
    miss rate                        |      15.73% |      20.93% |       1.40% |     100.00% |       3.19% |     100.00% |       0.64% |      79.54%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.64 |        0.01 |        0.35 |        0.02 |        2.52
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   222380963 |   122680587 |   102942350 |    41329336 |   191927381 |    41868591 |   223845280 |    59570300
    num cache misses                 |      648632 |      794202 |      196255 |       36219 |     2656793 |       11515 |     7431493 |       39774
    miss rate                        |       0.29% |       0.65% |       0.19% |       0.09% |       1.38% |       0.03% |       3.32% |       0.07%
    mpki                             |        0.33 |        0.84 |        0.18 |        0.10 |        1.57 |        0.05 |        4.86 |        0.08
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   929362572 |   317301209 |   541555545 |   138300986 |   708783468 |    75636447 |   732587359 |   229410687
    num cache misses                 |     5694162 |     1478621 |     8667236 |    10636034 |     6505311 |     5663985 |    24734904 |     3575259
    miss rate                        |       0.61% |       0.47% |       1.60% |       7.69% |       0.92% |       7.49% |       3.38% |       1.56%
    mpki                             |        2.88 |        1.57 |        8.06 |       28.34 |        3.84 |       22.66 |       16.19 |        7.16
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     6343841 |     2555870 |     9056312 |    12082805 |     9164962 |     7695216 |    32175642 |     4156748
    num cache misses                 |     4456426 |     1279289 |     4599621 |    10672253 |     3624447 |     5675500 |     5132136 |     3384698
    miss rate                        |      70.25% |      50.05% |      50.79% |      88.33% |      39.55% |      73.75% |      15.95% |      81.43%
    mpki                             |        2.25 |        1.36 |        4.28 |       28.44 |        2.14 |       22.70 |        3.36 |        6.78
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     4457569 |     1567954 |     4792612 |    12082805 |     3627334 |     7695216 |     5143406 |     3969202
    num cache misses                 |      190096 |      809079 |      844276 |    10639796 |       72524 |     5668272 |      299958 |     2222804
    miss rate                        |       4.26% |      51.60% |      17.62% |      88.06% |       2.00% |      73.66% |       5.83% |      56.00%
    mpki                             |        0.10 |        0.86 |        0.78 |       28.35 |        0.04 |       22.67 |        0.20 |        4.45
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29072537 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      148.30 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       38.29 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      77.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
