                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1154809482 |  11226029298 |   448417292 |  6071386228 |   458371722 |  7780627991 |  3205258796 |   490982953 |   867909240 |  1758110691 |  1077567985 |  3947139530 |   249999981 |   681365130 |  9376386847 |  7484422024
  Cycles                             |  6197391087 |   6197390702 |  6197391995 |  6197390700 |  6197390704 |  6197391020 |  6197391960 |  6197391625 |  6197390700 |  6197390700 |  6197392284 |  6197390969 |  6197386135 |  6197390753 |  6197390700 |  6197390799
  IPC                                |        0.19 |         1.81 |        0.07 |        0.98 |        0.07 |        1.26 |        0.52 |        0.08 |        0.14 |        0.28 |        0.17 |        0.64 |        0.04 |        0.11 |        1.51 |        1.21
  Time (ns)                          |  2065797029 |   2065796901 |  2065797332 |  2065796900 |  2065796902 |  2065797007 |  2065797320 |  2065797209 |  2065796900 |  2065796900 |  2065797428 |  2065796990 |  2065795379 |  2065796918 |  2065796900 |  2065796933
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    61830438 |   2071768683 |    74443069 |   538512101 |    63021271 |  1037803169 |   483484673 |    83130187 |     7867970 |    40524705 |    35282870 |   211117744 |    58565837 |    12600032 |   624831161 |   330564943
  num incorrect                      |     1446479 |    141333244 |     4503672 |    89895506 |     8668617 |   104538581 |    54301413 |     7683272 |       52680 |      722794 |    16628815 |   150622683 |     6500447 |    17563599 |   107229788 |    18756567
  misprediction rate                 |       2.29% |        6.39% |       5.70% |      14.31% |      12.09% |       9.15% |      10.10% |       8.46% |       0.67% |       1.75% |      32.03% |      41.64% |       9.99% |      58.23% |      14.65% |       5.37%
  mpki                               |        1.25 |        12.59 |       10.04 |       14.81 |       18.91 |       13.44 |       16.94 |       15.65 |        0.06 |        0.41 |       15.43 |       38.16 |       26.00 |       25.78 |       11.44 |        2.51
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115451119 |   1840786674 |    75595875 |   689512511 |    80287209 |  1164774655 |   513129415 |    56891043 |    76706241 |   157115356 |    84131539 |   319602102 |    21135842 |    73753928 |  1137702782 |   712741496
    num misses                       |          47 |           39 |           4 |        2088 |          92 |        5097 |       18856 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   403250394 |   3658541478 |   135831812 |  2538611886 |   213611459 |  3032242500 |  1290504290 |   169982911 |   236251077 |   690403666 |   472748795 |  1161238837 |    86633855 |   248098439 |  3953633894 |  2275101078
    num misses                       |      611218 |           23 |      162563 |     1334210 |     8311490 |      954243 |     7179086 |     2890024 |      421631 |      368335 |      486648 |       69186 |     1331684 |     1719787 |    28091236 |      731839
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.70% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |         0.00 |        0.36 |        0.22 |       18.13 |        0.12 |        2.24 |        5.89 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.52 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      611265 |           62 |      162567 |     1336298 |     8311582 |      959340 |     7197942 |     2890066 |      421634 |      368339 |      486651 |       69238 |     1349125 |     1719801 |    28091254 |      731847
    num misses                       |      190759 |           62 |      162567 |       42233 |     2479687 |       27857 |     1024344 |      783301 |      421315 |      191645 |      329993 |       61630 |     1140467 |     1719782 |      214472 |       18132
    miss rate                        |      31.21% |      100.00% |     100.00% |       3.16% |      29.83% |       2.90% |      14.23% |      27.10% |      99.92% |      52.03% |      67.81% |      89.01% |      84.53% |     100.00% |       0.76% |       2.48%
    mpki                             |        0.17 |         0.00 |        0.36 |        0.01 |        5.41 |        0.00 |        0.32 |        1.60 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.52 |        0.02 |        0.00
Cache Summary                        |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   115451119 |   1840786674 |    75595875 |   689512511 |    80287209 |  1164774655 |   513129415 |    56891043 |    76706241 |   157115356 |    84131539 |   319602102 |    21135842 |    73753928 |  1137702782 |   712741496
    num cache misses                 |       25094 |     17330554 |        2032 |     8356877 |      851885 |    23781936 |     8733569 |       23013 |       56348 |       24693 |       17428 |       62300 |      339940 |        8726 |     9419985 |       43890
    miss rate                        |       0.02% |        0.94% |       0.00% |       1.21% |       1.06% |       2.04% |       1.70% |       0.04% |       0.07% |       0.02% |       0.02% |       0.02% |       1.61% |       0.01% |       0.83% |       0.01%
    mpki                             |        0.02 |         1.54 |        0.00 |        1.38 |        1.86 |        3.06 |        2.72 |        0.05 |        0.06 |        0.01 |        0.02 |        0.02 |        1.36 |        0.01 |        1.00 |        0.01
  Cache L1-D                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   403250394 |   3658541478 |   135831812 |  2538611886 |   213611459 |  3032242500 |  1290504290 |   169982911 |   236251077 |   690403666 |   472748795 |  1161238837 |    86633855 |   248098439 |  3953633894 |  2275101078
    num cache misses                 |    14188283 |       125449 |    10401106 |    23193044 |    11837398 |    42000051 |    11490720 |    19868536 |    44475484 |    17848658 |    23851107 |     4235523 |     7405996 |    18960474 |    18187150 |    60251284
    miss rate                        |       3.52% |        0.00% |       7.66% |       0.91% |       5.54% |       1.39% |       0.89% |      11.69% |      18.83% |       2.59% |       5.05% |       0.36% |       8.55% |       7.64% |       0.46% |       2.65%
    mpki                             |       12.29 |         0.01 |       23.20 |        3.82 |       25.82 |        5.40 |        3.58 |       40.47 |       51.24 |       10.15 |       22.13 |        1.07 |       29.62 |       27.83 |        1.94 |        8.05
  Cache L2                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16286041 |     17472852 |    13781303 |    31700291 |    15219450 |    66092221 |    20736931 |    22125381 |    44531843 |    17896053 |    25460307 |     4409144 |     7766238 |    21324139 |    27748984 |    60532128
    num cache misses                 |    10352860 |       350133 |    10403138 |     2725570 |     9098660 |     2210240 |     4493353 |    13555251 |    27018325 |    12143760 |    21141604 |     4100020 |     7292249 |    18969053 |      917929 |     1435369
    miss rate                        |      63.57% |        2.00% |      75.49% |       8.60% |      59.78% |       3.34% |      21.67% |      61.27% |      60.67% |      67.86% |      83.04% |      92.99% |      93.90% |      88.96% |       3.31% |       2.37%
    mpki                             |        8.96 |         0.03 |       23.20 |        0.45 |       19.85 |        0.28 |        1.40 |       27.61 |       31.13 |        6.91 |       19.62 |        1.04 |       29.17 |       27.84 |        0.10 |        0.19
  Cache L3                           |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12517605 |       366982 |    13781303 |     2907616 |    11644918 |     2550326 |     5015596 |    15854550 |    27018336 |    12174539 |    22733377 |     4213437 |     7313574 |    21323992 |     1062461 |     1680312
    num cache misses                 |    10278436 |       350133 |    10401320 |     2686981 |     8475825 |     2201108 |     4440079 |    12121177 |    26955831 |    12119561 |    21118530 |     4099058 |     7275841 |    18962769 |      917902 |     1435306
    miss rate                        |      82.11% |       95.41% |      75.47% |      92.41% |      72.79% |      86.31% |      88.53% |      76.45% |      99.77% |      99.55% |      92.90% |      97.29% |      99.48% |      88.93% |      86.39% |      85.42%
    mpki                             |        8.90 |         0.03 |       23.20 |        0.44 |       18.49 |        0.28 |        1.39 |       24.69 |       31.06 |        6.89 |       19.60 |        1.04 |       29.10 |       27.83 |        0.10 |        0.19
DRAM summary                         |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   199598291 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      478.57 |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      368.56 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
