                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1188335255 |  1075651346 |  2128338473 |  1127493128 |  3184262835 |   444358396 |  4988515416 |  1818480193 |  7049994849 |   457609501 |  8391189753 |  3164393699 |   249999981 |  1714773591 |  1715927975 |  5527178196
  Cycles                             |  4416712658 |  4416713003 |  4416712244 |  4416711950 |  4416712256 |  4416711900 |  4416712007 |  4416711908 |  4416711908 |  4416712838 |  4416711900 |  4416712234 |  4416707826 |  4416711900 |  4416712012 |  4416711910
  IPC                                |        0.27 |        0.24 |        0.48 |        0.26 |        0.72 |        0.10 |        1.13 |        0.41 |        1.60 |        0.10 |        1.90 |        0.72 |        0.06 |        0.39 |        0.39 |        1.25
  Time (ns)                          |  1472237553 |  1472237668 |  1472237415 |  1472237317 |  1472237419 |  1472237300 |  1472237336 |  1472237303 |  1472237303 |  1472237613 |  1472237300 |  1472237411 |  1472235942 |  1472237300 |  1472237337 |  1472237303
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    72219230 |    35252705 |     2768342 |    69483182 |   181709384 |    61081379 |   220323800 |    35703840 |  1301080940 |    75960560 |   665241427 |   145714115 |    58565837 |    39384247 |   260333046 |   367985848
  num incorrect                      |    43457686 |    16610665 |       46916 |     2408245 |    30780495 |     8406895 |    12501077 |     5373175 |    88758575 |     4633827 |    54409856 |     1210811 |     6500447 |      701995 |    56584237 |    63213983
  misprediction rate                 |      37.57% |      32.03% |       1.67% |       3.35% |      14.49% |      12.10% |       5.37% |      13.08% |       6.39% |       5.75% |       7.56% |       0.82% |       9.99% |       1.75% |      17.85% |      14.66%
  mpki                               |       36.57 |       15.44 |        0.02 |        2.14 |        9.67 |       18.92 |        2.51 |        2.95 |       12.59 |       10.13 |        6.48 |        0.38 |       26.00 |        0.41 |       32.98 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   141776010 |    83988149 |   243804989 |   107235401 |   357741977 |    77825364 |   475062420 |   173625582 |  1156023303 |    77243521 |   702562041 |   242086164 |    21135842 |   153417396 |   237639229 |   670634533
