                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3742346573 |   887361240 |  4088631010 |   249999989 |  3949591996 |  3049570459 |   507564524 |   936487547
  Cycles                             |  4448960172 |  4448959926 |  4448959796 |  4448958449 |  4448959853 |  4448960145 |  4448961097 |  4448959874
  IPC                                |        0.84 |        0.20 |        0.92 |        0.06 |        0.89 |        0.69 |        0.11 |        0.21
  Time (ns)                          |  1482986724 |  1482986642 |  1482986599 |  1482986150 |  1482986618 |  1482986715 |  1482987032 |  1482986625
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   204119329 |   121975341 |    77246883 |    43244780 |   508339027 |    70118519 |   118925682 |   158018162
  num incorrect                      |   141213950 |    16762986 |    11713479 |    11689069 |   118756131 |     1249877 |    13203893 |    14609442
  misprediction rate                 |      40.89% |      12.08% |      13.17% |      21.28% |      18.94% |       1.75% |       9.99% |       8.46%
  mpki                               |       37.73 |       18.89 |        2.86 |       46.76 |       30.07 |        0.41 |       26.01 |       15.60
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   306194112 |   155453602 |   389532141 |    23761816 |   553899382 |   272578689 |    42899363 |   108542779
    num misses                       |          52 |         105 |         122 |           3 |         271 |           4 |       35043 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1105603838 |   413499479 |  2073313306 |    88558906 |  1543979506 |  1196527944 |   175858428 |   326141947
    num misses                       |       67339 |    16094809 |     4659856 |    21160201 |     2748127 |      634401 |     2688638 |     5613767
    miss rate                        |       0.01% |       3.89% |       0.22% |      23.89% |       0.18% |       0.05% |       1.53% |       1.72%
    mpki                             |        0.02 |       18.14 |        1.14 |       84.64 |        0.70 |        0.21 |        5.30 |        5.99
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       67391 |    16094914 |     4659978 |    21160204 |     2748398 |      634405 |     2723681 |     5613809
    num misses                       |       60196 |     4816063 |       64142 |    10898418 |      439139 |      331253 |     2301798 |     1517299
    miss rate                        |      89.32% |      29.92% |       1.38% |      51.50% |      15.98% |      52.21% |      84.51% |      27.03%
    mpki                             |        0.02 |        5.43 |        0.02 |       43.59 |        0.11 |        0.11 |        4.53 |        1.62
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   306194112 |   155453602 |   389532141 |    23761816 |   553899382 |   272578689 |    42899363 |   108542779
    num cache misses                 |      388571 |     3376290 |      709506 |      189957 |    17268427 |      388017 |      812577 |      124314
    miss rate                        |       0.13% |       2.17% |       0.18% |       0.80% |       3.12% |       0.14% |       1.89% |       0.11%
    mpki                             |        0.10 |        3.80 |        0.17 |        0.76 |        4.37 |        0.13 |        1.60 |        0.13
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1105603838 |   413499479 |  2073313306 |    88558906 |  1543979506 |  1196527944 |   175858428 |   326141947
    num cache misses                 |     4734330 |    23566318 |    32105326 |    28756812 |    19235210 |    30832808 |    15127781 |    38191874
    miss rate                        |       0.43% |       5.70% |       1.55% |      32.47% |       1.25% |       2.58% |       8.60% |      11.71%
    mpki                             |        1.27 |       26.56 |        7.85 |      115.03 |        4.87 |       10.11 |       29.80 |       40.78
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5534346 |    31482833 |    33355456 |    32639633 |    37649698 |    31223867 |    15979407 |    42011454
    num cache misses                 |     5094735 |    23151352 |    17110748 |    24335875 |    16803485 |    21705344 |    15279104 |    33791570
    miss rate                        |      92.06% |      73.54% |      51.30% |      74.56% |      44.63% |      69.52% |      95.62% |      80.43%
    mpki                             |        1.36 |       26.09 |        4.18 |       97.34 |        4.25 |        7.12 |       30.10 |       36.08
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5507494 |    27698139 |    17651880 |    28054405 |    17954293 |    21713869 |    15319284 |    37488532
    num cache misses                 |     5061273 |    15412801 |     3457344 |    17183512 |     3281137 |    20835816 |    14618553 |    21786438
    miss rate                        |      91.90% |      55.65% |      19.59% |      61.25% |      18.27% |      95.96% |      95.43% |      58.11%
    mpki                             |        1.35 |       17.37 |        0.85 |       68.73 |        0.83 |        6.83 |       28.80 |       23.26
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   132298693 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      175.50 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       65.49 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
