                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  5461704059 |  3447886220 |   945575380 |   417609350 |  1121286755 |  6482472591 |  3555155697 |  5708414918 |  1715828974 |   249999981 |  5443207582 |   664214634 |  7299848934 |  8032295970 |   856452335 |  1712746352
  Cycles                             |  5067186765 |  5067186689 |  5067186580 |  5067186497 |  5067185520 |  5067186451 |  5067185915 |  5067185540 |  5067186307 |  5067184077 |  5067186242 |  5067185667 |  5067186392 |  5067186266 |  5067185641 |  5067186044
  IPC                                |        1.08 |        0.68 |        0.19 |        0.08 |        0.22 |        1.28 |        0.70 |        1.13 |        0.34 |        0.05 |        1.07 |        0.13 |        1.44 |        1.59 |        0.17 |        0.34
  Time (ns)                          |  1689062255 |  1689062230 |  1689062194 |  1689062166 |  1689061840 |  1689062151 |  1689061972 |  1689061847 |  1689062103 |  1689061359 |  1689062081 |  1689061889 |  1689062131 |  1689062089 |  1689061881 |  1689062015
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   593564581 |   183947906 |    57460787 |    57424474 |    60278372 |   431872217 |   458060655 |   459005491 |    39413891 |    58565837 |   239889003 |    12408192 |   336159157 |  1482365100 |     7765619 |   259797900
  num incorrect                      |    90543976 |   131794031 |    34576393 |     7905090 |     1410080 |    74117337 |   106897632 |    77103725 |      702543 |     6500447 |    13632074 |    17256655 |     2796809 |   101125556 |       51996 |    56481752
  misprediction rate                 |      13.24% |      41.74% |      37.57% |      12.10% |       2.29% |      14.65% |      18.92% |      14.38% |       1.75% |       9.99% |       5.38% |      58.17% |       0.83% |       6.39% |       0.67% |      17.86%
  mpki                               |       16.58 |       38.22 |       36.57 |       18.93 |        1.26 |       11.43 |       30.07 |       13.51 |        0.41 |       26.00 |        2.50 |       25.98 |        0.38 |       12.59 |        0.06 |       32.98
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   642962567 |   278600464 |   112796542 |    73140508 |   112201162 |   786599208 |   498383535 |   836201980 |   153506084 |    21135842 |   518690715 |    72257576 |   558468436 |  1317095633 |    75693866 |   236923243
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         255 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         356
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  2448444522 |  1013583491 |   434805364 |   194591617 |   390378054 |  2733413401 |  1388082011 |  2736794410 |   674719940 |    86633855 |  1656613312 |   243148967 |  4200574397 |  2617715473 |   233153497 |   665197150
    num misses                       |    24691516 |       60351 |     2978085 |     7578015 |      605800 |    19406563 |     2484580 |    15269713 |      358154 |     1331688 |      528786 |     1699254 |      565886 |          23 |      416194 |     3533917
    miss rate                        |       1.01% |       0.01% |       0.68% |       3.89% |       0.16% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.70% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.52 |        0.02 |        3.15 |       18.15 |        0.54 |        2.99 |        0.70 |        2.67 |        0.21 |        5.33 |        0.10 |        2.56 |        0.08 |        0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    24691526 |       60403 |     2978095 |     7578107 |      605847 |    19406581 |     2484835 |    15269778 |      358158 |     1349129 |      528794 |     1699268 |      565929 |          62 |      416197 |     3534273
    num misses                       |     2178270 |       53765 |     2364857 |     2257409 |      186921 |      148405 |      396536 |       97061 |      187808 |     1140469 |       13169 |     1699249 |      162523 |          62 |      415882 |      325967
    miss rate                        |       8.82% |      89.01% |      79.41% |      29.79% |      30.85% |       0.76% |      15.96% |       0.64% |      52.44% |      84.53% |       2.49% |     100.00% |      28.72% |     100.00% |      99.92% |       9.22%
    mpki                             |        0.40 |        0.02 |        2.50 |        5.41 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.56 |        0.02 |        0.00 |        0.49 |        0.19
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   642962567 |   278600464 |   112796542 |    73140508 |   112201162 |   786599208 |   498383535 |   836201980 |   153506084 |    21135842 |   518690715 |    72257576 |   558468436 |  1317095633 |    75693866 |   236923243
    num cache misses                 |      471375 |      124383 |       64928 |     1652552 |      114168 |     7299885 |    15516108 |    27858601 |      230616 |      404961 |      131690 |       55974 |      504135 |    12854616 |      597600 |    14067743
    miss rate                        |       0.07% |       0.04% |       0.06% |       2.26% |       0.10% |       0.93% |       3.11% |       3.33% |       0.15% |       1.92% |       0.03% |       0.08% |       0.09% |       0.98% |       0.79% |       5.94%
    mpki                             |        0.09 |        0.04 |        0.07 |        3.96 |        0.10 |        1.13 |        4.36 |        4.88 |        0.13 |        1.62 |        0.02 |        0.08 |        0.07 |        1.60 |        0.70 |        8.21
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2448444522 |  1013583491 |   434805364 |   194591617 |   390378054 |  2733413401 |  1388082011 |  2736794410 |   674719940 |    86633855 |  1656613312 |   243148967 |  4200574397 |  2617715473 |   233153497 |   665197150
    num cache misses                 |    79123844 |     3817248 |     6804300 |    11142440 |    13896326 |    13494887 |    17323512 |    92209331 |    17473822 |     7455901 |    44231172 |    18648469 |    39485817 |      233231 |    43969601 |    14672572
    miss rate                        |       3.23% |       0.38% |       1.56% |       5.73% |       3.56% |       0.49% |       1.25% |       3.37% |       2.59% |       8.61% |       2.67% |       7.67% |       0.94% |       0.01% |      18.86% |       2.21%
    mpki                             |       14.49 |        1.11 |        7.20 |       26.68 |       12.39 |        2.08 |        4.87 |       16.15 |       10.18 |       29.82 |        8.13 |       28.08 |        5.41 |        0.03 |       51.34 |        8.57
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
