                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   2031924459 |  11107547807 |   8055920136 |   3275178975 |   4529615041 |    249999989 |  18260757815 |   7334729779 |    823642009 |   1314088712 |   7203896576 |    857047999 |   3668681255 |   1266132344 |   4293394857 |   2335489206
  Cycles                             |  10398047070 |  10398047401 |  10398048346 |  10398047996 |  10398047070 |  10398038914 |  10398047083 |  10398047070 |  10398047178 |  10398047974 |  10398047302 |  10398047115 |  10398047240 |  10398047200 |  10398048544 |  10398048502
  IPC                                |         0.20 |         1.07 |         0.77 |         0.31 |         0.44 |         0.02 |         1.76 |         0.71 |         0.08 |         0.13 |         0.69 |         0.08 |         0.35 |         0.12 |         0.41 |         0.22
  Time (ns)                          |   3466015690 |   3466015801 |   3466016116 |   3466015999 |   3466015690 |   3466012972 |   3466015695 |   3466015690 |   3466015726 |   3466015992 |   3466015768 |   3466015705 |   3466015747 |   3466015734 |   3466016182 |   3466016168
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     68626445 |    511508393 |   1231499252 |     75443845 |    275372831 |     43244780 |   3370031081 |    137182299 |    133999291 |    104129156 |    783144004 |    117886146 |    558712795 |     24705769 |      5588529 |    144516316
  num incorrect                      |     32091031 |      4255439 |    315680056 |      1345399 |    165703754 |     11689069 |    229898795 |     20866527 |      8631593 |      8509260 |    119409757 |     16190606 |    119887086 |     34048049 |        94708 |      4857072
  misprediction rate                 |       31.86% |        0.83% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.20% |        6.05% |        7.55% |       13.23% |       12.08% |       17.67% |       57.95% |        1.67% |        3.25%
  mpki                               |        15.79 |         0.38 |        39.19 |         0.41 |        36.58 |        46.76 |        12.59 |         2.84 |        10.48 |         6.48 |        16.58 |        18.89 |        32.68 |        26.89 |         0.02 |         2.08
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    159045366 |    849776850 |   1048066684 |    292704090 |    540703386 |     23761816 |   2994303346 |    698381611 |    137017009 |    110386913 |    848399465 |    150190120 |    505781652 |    139904808 |    491804262 |    221827377
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          174 |            4 |           42 |           10 |          104 |          654 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    879605647 |   6391649744 |   2711736465 |   1285859481 |   2082414670 |     88558906 |   5951144046 |   3722676274 |    252795569 |    361636599 |   3231259487 |    399335624 |   1423386700 |    474875938 |   3211625803 |    772740379
    num misses                       |       910551 |       861583 |     12004557 |       684848 |     14332612 |     21159680 |           23 |      8309624 |       295420 |      1763011 |     32560251 |     15563467 |      7539189 |      3344760 |    115733640 |      6307399
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.22% |        0.12% |        0.49% |        1.01% |        3.90% |        0.53% |        0.70% |        3.60% |        0.82%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.13 |         0.36 |         1.34 |         4.52 |        18.16 |         2.06 |         2.64 |        26.96 |         2.70
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       910554 |       861626 |     12004576 |       684852 |     14332622 |     21159683 |           62 |      8309798 |       295424 |      1763053 |     32560261 |     15563571 |      7539843 |      3344774 |    115733646 |      6307421
    num misses                       |       623044 |       247302 |      2513665 |       356673 |     11396272 |     10898187 |           62 |       114320 |       295424 |       549260 |      2871867 |      4667757 |       721567 |      3344734 |     82592070 |       607804
    miss rate                        |       68.42% |       28.70% |       20.94% |       52.08% |       79.51% |       51.50% |      100.00% |        1.38% |      100.00% |       31.15% |        8.82% |       29.99% |        9.57% |      100.00% |       71.36% |        9.64%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.52 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.45 |         0.20 |         2.64 |        19.24 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    159045366 |    849776850 |   1048066684 |    292704090 |    540703386 |     23761816 |   2994303346 |    698381611 |    137017009 |    110386913 |    848399465 |    150190120 |    505781652 |    139904808 |    491804262 |    221827377
    num cache misses                 |       227572 |       767446 |      5429582 |       426198 |       294056 |       191776 |     28383150 |      1261238 |        23556 |       210984 |       622958 |      3290599 |     29417916 |        94225 |      2166334 |      1452640
    miss rate                        |        0.14% |        0.09% |        0.52% |        0.15% |        0.05% |        0.81% |        0.95% |        0.18% |        0.02% |        0.19% |        0.07% |        2.19% |        5.82% |        0.07% |        0.44% |        0.65%
    mpki                             |         0.11 |         0.07 |         0.67 |         0.13 |         0.06 |         0.77 |         1.55 |         0.17 |         0.03 |         0.16 |         0.09 |         3.84 |         8.02 |         0.07 |         0.50 |         0.62
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    879605647 |   6391649744 |   2711736465 |   1285859481 |   2082414670 |     88558906 |   5951144046 |   3722676274 |    252795569 |    361636599 |   3231259487 |    399335624 |   1423386700 |    474875938 |   3211625803 |    772740379
    num cache misses                 |     44980367 |     60077809 |     11207174 |     33307871 |     32123171 |     28766147 |       632739 |     57324660 |     18912547 |     19348953 |    104365004 |     22832736 |     33089457 |     36894665 |     35475735 |     44954594
    miss rate                        |        5.11% |        0.94% |        0.41% |        2.59% |        1.54% |       32.48% |        0.01% |        1.54% |        7.48% |        5.35% |        3.23% |        5.72% |        2.32% |        7.77% |        1.10% |        5.82%
    mpki                             |        22.14 |         5.41 |         1.39 |        10.17 |         7.09 |       115.06 |         0.03 |         7.82 |        22.96 |        14.72 |        14.49 |        26.64 |         9.02 |        29.14 |         8.26 |        19.25
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     48389186 |     60881734 |     18817070 |     33782094 |     34787345 |     32695462 |     29149941 |     59262988 |     25950624 |     19734947 |    105927006 |     30813838 |     64067054 |     41923736 |     37662877 |     49792213
    num cache misses                 |     40365171 |     42045251 |      7525121 |     23703728 |     30169059 |     24364292 |      1147791 |     30577921 |     18936103 |     18155812 |     73712119 |     22446372 |     32176310 |     36988890 |     26399441 |     21898383
    miss rate                        |       83.42% |       69.06% |       39.99% |       70.17% |       86.72% |       74.52% |        3.94% |       51.60% |       72.97% |       92.00% |       69.59% |       72.85% |       50.22% |       88.23% |       70.09% |       43.98%
    mpki                             |        19.87 |         3.79 |         0.93 |         7.24 |         6.66 |        97.46 |         0.06 |         4.17 |        22.99 |        13.82 |        10.23 |        26.19 |         8.77 |        29.21 |         6.15 |         9.38
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     43546418 |     42082954 |      9742306 |     23772871 |     32911362 |     28127049 |      1281846 |     31255465 |     25950624 |     18331242 |     74703872 |     27144492 |     33737353 |     41923736 |     26420880 |     25308874
    num cache misses                 |     39903602 |     11325953 |      3264663 |     22809564 |      7422899 |     17891119 |      1058923 |      5428489 |     18900786 |     16086801 |      8414306 |     15735223 |      8657856 |     36888899 |     22700170 |     12142600
    miss rate                        |       91.63% |       26.91% |       33.51% |       95.95% |       22.55% |       63.61% |       82.61% |       17.37% |       72.83% |       87.76% |       11.26% |       57.97% |       25.66% |       87.99% |       85.92% |       47.98%
    mpki                             |        19.64 |         1.02 |         0.41 |         6.96 |         1.64 |        71.56 |         0.06 |         0.74 |        22.95 |        12.24 |         1.17 |        18.36 |         2.36 |        29.14 |         5.29 |         5.20
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    334992347 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       410.57 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       300.56 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
