                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3946992970 |   887920683 |  3380088188 |   249999989 |  3432705210 |  3035548846 |   505496099 |   942985804
  Cycles                             |  4579405326 |  4579405267 |  4579405200 |  4579401712 |  4579405200 |  4579405543 |  4579405493 |  4579405636
  IPC                                |        0.86 |        0.19 |        0.74 |        0.05 |        0.75 |        0.66 |        0.11 |        0.21
  Time (ns)                          |  1526468442 |  1526468423 |  1526468400 |  1526467238 |  1526468400 |  1526468515 |  1526468498 |  1526468546
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   211081104 |   122049055 |    63503165 |    43244780 |   441509680 |    69863927 |   118442934 |   159207309
  num incorrect                      |   150622683 |    16774288 |     9607275 |    11689069 |   103277559 |     1245631 |    13147954 |    14740682
  misprediction rate                 |      41.64% |      12.08% |      13.14% |      21.28% |      18.96% |       1.75% |       9.99% |       8.47%
  mpki                               |       38.16 |       18.89 |        2.84 |       46.76 |       30.09 |        0.41 |       26.01 |       15.63
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   319602102 |   155548618 |   321964703 |    23761816 |   481453702 |   271305693 |    42722353 |   109402028
    num misses                       |          52 |         105 |         110 |           3 |         248 |           4 |       34915 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1161202197 |   413758403 |  1715614436 |    88558906 |  1342846293 |  1191425560 |   175144487 |   328090676
    num misses                       |       69151 |    16102868 |     3861271 |    21160356 |     2374948 |      633275 |     2680056 |     5639507
    miss rate                        |       0.01% |       3.89% |       0.23% |      23.89% |       0.18% |       0.05% |       1.53% |       1.72%
    mpki                             |        0.02 |       18.14 |        1.14 |       84.64 |        0.69 |        0.21 |        5.30 |        5.98
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       69203 |    16102973 |     3861381 |    21160359 |     2375196 |      633279 |     2714971 |     5639549
    num misses                       |       61595 |     4817950 |       52661 |    10898442 |      380632 |      330179 |     2294923 |     1524266
    miss rate                        |      89.01% |      29.92% |       1.36% |      51.50% |      16.03% |      52.14% |      84.53% |      27.03%
    mpki                             |        0.02 |        5.43 |        0.02 |       43.59 |        0.11 |        0.11 |        4.54 |        1.62
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   319602102 |   155548618 |   321964703 |    23761816 |   481453702 |   271305693 |    42722353 |   109402028
    num cache misses                 |      264791 |     1859854 |       83030 |       55075 |    14019717 |       89104 |      693588 |       56091
    miss rate                        |       0.08% |       1.20% |       0.03% |       0.23% |       2.91% |       0.03% |       1.62% |       0.05%
    mpki                             |        0.07 |        2.09 |        0.02 |        0.22 |        4.08 |        0.03 |        1.37 |        0.06
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1161202197 |   413758403 |  1715614436 |    88558906 |  1342846293 |  1191425560 |   175144487 |   328090676
    num cache misses                 |     4623875 |    22961015 |    26554428 |    28769402 |    16554690 |    30696855 |    14980575 |    38302042
    miss rate                        |       0.40% |       5.55% |       1.55% |      32.49% |       1.23% |       2.58% |       8.55% |      11.67%
    mpki                             |        1.17 |       25.86 |        7.86 |      115.08 |        4.82 |       10.11 |       29.64 |       40.62
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5205002 |    29403040 |    28062852 |    32567284 |    31767549 |    30820431 |    15713245 |    42100279
    num cache misses                 |     4776366 |    18886424 |     5859717 |    20371860 |     5943444 |    20966887 |    14829387 |    28520239
    miss rate                        |      91.76% |      64.23% |      20.88% |      62.55% |      18.71% |      68.03% |      94.38% |      67.74%
    mpki                             |        1.21 |       21.27 |        1.73 |       81.49 |        1.73 |        6.91 |       29.34 |       30.24
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5096330 |    23487520 |     7309242 |    24187167 |     7177022 |    21014154 |    14870370 |    32272260
    num cache misses                 |     4769696 |    15499460 |     5071140 |    17493469 |     4674793 |    20862860 |    14493388 |    21908990
    miss rate                        |      93.59% |      65.99% |      69.38% |      72.33% |      65.14% |      99.28% |      97.46% |      67.89%
    mpki                             |        1.21 |       17.46 |        1.50 |       69.97 |        1.36 |        6.87 |       28.67 |       23.23
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   136730857 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      180.29 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       70.28 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
