                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999973 |   961226206 |   376460726 |   473251841
  Cycles                             |  1627072816 |  1627076487 |  1627076574 |  1627076361
  IPC                                |        0.15 |        0.59 |        0.23 |        0.29
  Time (ns)                          |   542357606 |   542358829 |   542358858 |   542358787
Branch predictor stats               |             |             |             |            
  num correct                        |    40600608 |   145056151 |     7128898 |     4268343
  num incorrect                      |     2521753 |    32077514 |     9911650 |       28530
  misprediction rate                 |       5.85% |      18.11% |      58.17% |       0.66%
  mpki                               |       10.09 |       33.37 |       26.33 |        0.06
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    41868591 |   133384460 |    41431557 |    41824954
    num misses                       |           4 |         242 |          14 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    75636447 |   373854820 |   138639097 |   128521935
    num misses                       |       88470 |     1984713 |      992118 |      228073
    miss rate                        |       0.12% |       0.53% |       0.72% |       0.18%
    mpki                             |        0.35 |        2.06 |        2.64 |        0.48
  L2 TLB                             |             |             |             |            
    num accesses                     |       88474 |     1984955 |      992132 |      228076
    num misses                       |       88474 |      169603 |      992121 |      227899
    miss rate                        |     100.00% |       8.54% |     100.00% |      99.92%
    mpki                             |        0.35 |        0.18 |        2.64 |        0.48
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    41868591 |   133384460 |    41431557 |    41824954
    num cache misses                 |        2326 |     7726435 |        9488 |       66747
    miss rate                        |       0.01% |       5.79% |       0.02% |       0.16%
    mpki                             |        0.01 |        8.04 |        0.03 |        0.14
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    75636447 |   373854820 |   138639097 |   128521935
    num cache misses                 |     5661366 |     7162954 |    10654749 |    24064712
    miss rate                        |       7.48% |       1.92% |       7.69% |      18.72%
    mpki                             |       22.65 |        7.45 |       28.30 |       50.85
  Cache L2                           |             |             |             |            
    num cache accesses               |     7683382 |    15201602 |    12074101 |    24131630
    num cache misses                 |     5663692 |     4964960 |    10664187 |    14670573
    miss rate                        |      73.71% |      32.66% |      88.32% |      60.79%
    mpki                             |       22.65 |        5.17 |       28.33 |       31.00
  Cache L3                           |             |             |             |            
    num cache accesses               |     7683382 |     5278814 |    12074051 |    14670744
    num cache misses                 |     5661844 |     1638716 |    10656394 |    14598933
    miss rate                        |      73.69% |      31.04% |      88.26% |      99.51%
    mpki                             |       22.65 |        1.70 |       28.31 |       30.85
DRAM summary                         |             |             |             |            
  num dram accesses                  |    50562203 |           0 |           0 |           0
  average dram access latency (ns)   |      219.45 |         inf |         inf |         inf
  average dram queueing delay        |      109.44 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
