                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  468016441 |  434837564 |  249999883 |  357516563
  Cycles                             |  238147444 |  238147496 |  238145783 |  238147492
  IPC                                |       1.97 |       1.83 |       1.05 |       1.50
  Time (ns)                          |   79382482 |   79382499 |   79381928 |   79382498
Branch predictor stats               |            |            |            |           
  num correct                        |   86373229 |   54759022 |   13678195 |   28788719
  num incorrect                      |    5892618 |    6023710 |    9414386 |    4820158
  misprediction rate                 |      6.39% |      9.91% |     40.77% |     14.34%
  mpki                               |      12.59 |      13.85 |      37.66 |      13.48
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   76744303 |   67110622 |   20500819 |   52393231
    num misses                       |         39 |        358 |         52 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  152528923 |  175923465 |   73920987 |  171391921
    num misses                       |         23 |      54656 |       4511 |     961188
    miss rate                        |      0.00% |      0.03% |      0.01% |      0.56%
    mpki                             |       0.00 |       0.13 |       0.02 |       2.69
  L2 TLB                             |            |            |            |           
    num accesses                     |         62 |      55014 |       4563 |     961253
    num misses                       |         62 |       1798 |       4160 |       6083
    miss rate                        |    100.00% |      3.27% |     91.17% |      0.63%
    mpki                             |       0.00 |       0.00 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   76744303 |   67110622 |   20500819 |   52393231
    num cache misses                 |     714287 |    1395154 |       1350 |    1525754
    miss rate                        |      0.93% |      2.08% |      0.01% |      2.91%
    mpki                             |       1.53 |       3.21 |       0.01 |       4.27
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  152528923 |  175923465 |   73920987 |  171391921
    num cache misses                 |        950 |    1434499 |     266255 |    5701394
    miss rate                        |      0.00% |      0.82% |      0.36% |      3.33%
    mpki                             |       0.00 |       3.30 |       1.07 |      15.95
  Cache L2                           |            |            |            |           
    num cache accesses               |     715350 |    2832234 |     269327 |    7227506
    num cache misses                 |       2655 |      76168 |     258038 |      10845
    miss rate                        |      0.37% |      2.69% |     95.81% |      0.15%
    mpki                             |       0.01 |       0.18 |       1.03 |       0.03
  Cache L3                           |            |            |            |           
    num cache accesses               |       2768 |      79276 |     259811 |      11299
    num cache misses                 |       2642 |      36570 |     257730 |      10497
    miss rate                        |     95.45% |     46.13% |     99.20% |     92.90%
    mpki                             |       0.01 |       0.08 |       1.03 |       0.03
DRAM summary                         |            |            |            |           
  num dram accesses                  |     509402 |          0 |          0 |          0
  average dram access latency (ns)   |     112.06 |        inf |        inf |        inf
  average dram queueing delay        |       2.05 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      6.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
