                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  401318074 |  485682053 |  249999883 |  430496446
  Cycles                             |  266647200 |  266647177 |  266644568 |  266647672
  IPC                                |       1.51 |       1.82 |       0.94 |       1.61
  Time (ns)                          |   88882400 |   88882392 |   88881523 |   88882557
Branch predictor stats               |            |            |            |           
  num correct                        |   32354182 |   32339908 |   13678195 |   18391157
  num incorrect                      |    5407444 |    5532318 |    9414386 |    1061257
  misprediction rate                 |     14.32% |     14.61% |     40.77% |      5.46%
  mpki                               |      13.47 |      11.39 |      37.66 |       2.47
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   58862869 |   58904386 |   20500819 |   41460700
    num misses                       |         65 |         18 |         52 |          8
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  192426220 |  204620013 |   73920987 |  133253838
    num misses                       |    1086189 |    1426455 |       4511 |      40431
    miss rate                        |      0.56% |      0.70% |      0.01% |      0.03%
    mpki                             |       2.71 |       2.94 |       0.02 |       0.09
  L2 TLB                             |            |            |            |           
    num accesses                     |    1086254 |    1426473 |       4563 |      40439
    num misses                       |       6546 |      11033 |       4160 |       1170
    miss rate                        |      0.60% |      0.77% |     91.17% |      2.89%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   58862869 |   58904386 |   20500819 |   41460700
    num cache misses                 |    1751640 |     462115 |       1615 |       1632
    miss rate                        |      2.98% |      0.78% |      0.01% |      0.00%
    mpki                             |       4.36 |       0.95 |       0.01 |       0.00
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  192426220 |  204620013 |   73920987 |  133253838
    num cache misses                 |    6348593 |     923798 |     266009 |    3599380
    miss rate                        |      3.30% |      0.45% |      0.36% |      2.70%
    mpki                             |      15.82 |       1.90 |       1.06 |       8.36
  Cache L2                           |            |            |            |           
    num cache accesses               |    8100465 |    1386952 |     269241 |    3607259
    num cache misses                 |      18183 |       6866 |     258299 |      50010
    miss rate                        |      0.22% |      0.50% |     95.94% |      1.39%
    mpki                             |       0.05 |       0.01 |       1.03 |       0.12
  Cache L3                           |            |            |            |           
    num cache accesses               |      18483 |       7916 |     259941 |      56276
    num cache misses                 |       6822 |       5509 |     257484 |      29182
    miss rate                        |     36.91% |     69.59% |     99.05% |     51.86%
    mpki                             |       0.02 |       0.01 |       1.03 |       0.07
DRAM summary                         |            |            |            |           
  num dram accesses                  |     495950 |          0 |          0 |          0
  average dram access latency (ns)   |     189.58 |        inf |        inf |        inf
  average dram queueing delay        |      49.54 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     22.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
